,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-6718290.0,-5007621.0,-3307796.0,-2710197.0
Total Unusual Items,-3872013.0,-1376756.0,-725723.0,-916204.0
Total Unusual Items Excluding Goodwill,-3872013.0,-1376756.0,-725723.0,-916204.0
Net Income From Continuing Operation Net Minority Interest,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Reconciled Depreciation,104229.0,50087.0,3643.0,61724.0
Reconciled Cost Of Revenue,13191886.0,6509382.0,812130.0,952511.0
EBITDA,-10590303.0,-6384377.0,-4033519.0,-3626401.0
EBIT,-10694532.0,-6434464.0,-4037162.0,-3688125.0
Net Interest Income,-402472.0,-703111.0,-2061782.0,-2292957.0
Interest Expense,406252.0,708689.0,2061782.0,2292957.0
Interest Income,3780.0,5578.0,0.0,
Normalized Income,-7228771.0,-5766397.0,-5373221.0,-5064878.0
Net Income From Continuing And Discontinued Operation,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Total Expenses,24167946.0,13513086.0,4298265.0,4027624.0
Rent Expense Supplemental,871032.0,508527.0,0.0,
Total Operating Income As Reported,-7939636.0,-5063286.0,-3311439.0,-2771921.0
Diluted Average Shares,2912100.0,298800.0,50320.0,30160.0
Basic Average Shares,2912100.0,298800.0,50320.0,30160.0
Diluted EPS,-3.81,-23.9,-121.25,-198.25
Basic EPS,-3.81,-23.9,-121.25,-198.25
Diluted NI Availto Com Stockholders,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Net Income Common Stockholders,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Net Income,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Net Income Including Noncontrolling Interests,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Net Income Continuous Operations,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-11100784.0,-7143153.0,-6098944.0,-5981082.0
Other Income Expense,-2758676.0,-1376756.0,-725723.0,-916204.0
Other Non Operating Income Expenses,1113337.0,,,
Special Income Charges,-3872013.0,-1376756.0,-725723.0,-916204.0
Gain On Sale Of Ppe,1900.0,0.0,,
Other Special Charges,-221903.0,1376756.0,725723.0,916204.0
Impairment Of Capital Assets,4095816.0,0.0,,
Net Non Operating Interest Income Expense,-402472.0,-703111.0,-2061782.0,-2292957.0
Interest Expense Non Operating,406252.0,708689.0,2061782.0,2292957.0
Interest Income Non Operating,3780.0,5578.0,0.0,
Operating Income,-7939636.0,-5063286.0,-3311439.0,-2771921.0
Operating Expense,10976060.0,7003704.0,3486135.0,3075113.0
Depreciation Amortization Depletion Income Statement,104229.0,50087.0,3643.0,61724.0
Depreciation And Amortization In Income Statement,104229.0,50087.0,3643.0,61724.0
Depreciation Income Statement,,50087.0,3643.0,61724.0
Research And Development,132528.0,746871.0,330353.0,320472.0
Selling General And Administration,10739303.0,6206746.0,3152139.0,2692917.0
Selling And Marketing Expense,1273012.0,507503.0,171030.0,390294.0
General And Administrative Expense,9466291.0,5699243.0,2981109.0,2302623.0
Other Gand A,6664152.0,4095935.0,2981109.0,2302623.0
Rent And Landing Fees,871032.0,508527.0,0.0,
Salaries And Wages,1931107.0,1094781.0,,
Gross Profit,3036424.0,1940418.0,174696.0,303192.0
Cost Of Revenue,13191886.0,6509382.0,812130.0,952511.0
Total Revenue,16228310.0,8449800.0,986826.0,1255703.0
Operating Revenue,16228310.0,8449800.0,986826.0,1255703.0
