,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tax Effect Of Unusual Items,43290.0,1490184.0,1598568.621718,-6943320.0,
Tax Rate For Calcs,0.333,0.216,0.161569,0.27,
Normalized EBITDA,107171000.0,120460000.0,107661000.0,94381000.0,
Total Unusual Items,130000.0,6899000.0,9894000.0,-25716000.0,
Total Unusual Items Excluding Goodwill,130000.0,6899000.0,9894000.0,-25716000.0,
Net Income From Continuing Operation Net Minority Interest,16207000.0,31790000.0,28676000.0,-15073000.0,
Reconciled Depreciation,57110000.0,58666000.0,57462000.0,55906000.0,
Reconciled Cost Of Revenue,260038000.0,263937000.0,237682000.0,178081000.0,
EBITDA,107301000.0,127359000.0,117555000.0,68665000.0,
EBIT,50191000.0,68693000.0,60093000.0,12759000.0,
Net Interest Income,-25572000.0,-28119000.0,-25891000.0,-25190000.0,
Interest Expense,25880000.0,28131000.0,25891000.0,25190000.0,
Interest Income,308000.0,12000.0,,,
Normalized Income,16120290.0,26381184.0,20380568.621718,3699680.0,
Net Income From Continuing And Discontinued Operation,16207000.0,31790000.0,28676000.0,-15073000.0,
Total Expenses,376525000.0,380789000.0,351181000.0,277450000.0,
Total Operating Income As Reported,49347000.0,61452000.0,50111000.0,38046000.0,
Diluted Average Shares,,54174000.0,54851308.0,53413594.0,52752884.0
Basic Average Shares,,53276000.0,53914311.0,53413594.0,52752884.0
Diluted EPS,,0.54,0.47,-0.31,-1.19
Basic EPS,,0.54,0.48,-0.31,-1.19
Diluted NI Availto Com Stockholders,14316000.0,29040000.0,25672000.0,-16823000.0,
Average Dilution Earnings,1000.0,17000.0,20000.0,0.0,
Net Income Common Stockholders,14315000.0,29023000.0,25652000.0,-16823000.0,
Otherunder Preferred Stock Dividend,1892000.0,2767000.0,3024000.0,1750000.0,
Preferred Stock Dividends,,1750000.0,1750000.0,,
Net Income,16207000.0,31790000.0,28676000.0,-15073000.0,
Net Income Including Noncontrolling Interests,16207000.0,31790000.0,28676000.0,-15073000.0,
Net Income Continuous Operations,16207000.0,31790000.0,28676000.0,-15073000.0,
Tax Provision,8104000.0,8772000.0,5526000.0,2642000.0,
Pretax Income,24311000.0,40562000.0,34202000.0,-12431000.0,
Other Income Expense,536000.0,7229000.0,9982000.0,-25599000.0,
Other Non Operating Income Expenses,406000.0,330000.0,88000.0,117000.0,
Special Income Charges,,,-318000.0,-15822000.0,-57944000.0
Other Special Charges,,,,15510000.0,
Impairment Of Capital Assets,,,,0.0,57944000.0
Restructuring And Mergern Acquisition,,,318000.0,312000.0,0.0
Gain On Sale Of Security,130000.0,6899000.0,9894000.0,-9894000.0,
Net Non Operating Interest Income Expense,-25572000.0,-28119000.0,-25891000.0,-25190000.0,
Interest Expense Non Operating,25880000.0,28131000.0,25891000.0,25190000.0,
Interest Income Non Operating,308000.0,12000.0,,,
Operating Income,49347000.0,61452000.0,50111000.0,38358000.0,
Operating Expense,116487000.0,116852000.0,113499000.0,99369000.0,
Selling General And Administration,116487000.0,116852000.0,113499000.0,99369000.0,
General And Administrative Expense,116487000.0,116852000.0,113499000.0,99369000.0,
Other Gand A,116487000.0,116852000.0,113499000.0,99369000.0,
Gross Profit,165834000.0,178304000.0,163610000.0,137727000.0,
Cost Of Revenue,260038000.0,263937000.0,237682000.0,178081000.0,
Total Revenue,425872000.0,442241000.0,401292000.0,315808000.0,
Operating Revenue,425872000.0,442241000.0,401292000.0,315808000.0,
