,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,10113000000.0,9738000000.0,8972000000.0,9031000000.0
Repurchase Of Capital Stock,-110000000.0,-2092000000.0,-82000000.0,-18000000.0
Repayment Of Debt,-6769000000.0,-3044000000.0,-4843000000.0,-10633000000.0
Issuance Of Debt,5134000000.0,3267000000.0,2659000000.0,9826000000.0
Capital Expenditure,-601000000.0,-656000000.0,-745000000.0,-755000000.0
End Cash Position,4517000000.0,3337000000.0,2463000000.0,2888000000.0
Other Cash Adjustment Outside Changein Cash,368000000.0,-368000000.0,,
Beginning Cash Position,3337000000.0,2463000000.0,2888000000.0,2035000000.0
Effect Of Exchange Rate Changes,-292000000.0,431000000.0,-253000000.0,-253000000.0
Changes In Cash,1104000000.0,811000000.0,-172000000.0,1106000000.0
Financing Cash Flow,-9314000000.0,-8878000000.0,-8749000000.0,-7897000000.0
Net Other Financing Charges,-476000000.0,-112000000.0,233000000.0,-264000000.0
Interest Paid Cff,-1771000000.0,-1663000000.0,-1508000000.0,-1763000000.0
Cash Dividends Paid,-5055000000.0,-4915000000.0,-4904000000.0,-4745000000.0
Common Stock Dividend Paid,-5055000000.0,-4915000000.0,-4904000000.0,-4745000000.0
Net Common Stock Issuance,-110000000.0,-2092000000.0,-82000000.0,-18000000.0
Common Stock Payments,-110000000.0,-2092000000.0,-82000000.0,-18000000.0
Net Issuance Payments Of Debt,-1635000000.0,223000000.0,-2184000000.0,-807000000.0
Net Long Term Debt Issuance,-1635000000.0,223000000.0,-2184000000.0,-807000000.0
Long Term Debt Payments,-6769000000.0,-3044000000.0,-4843000000.0,-10633000000.0
Long Term Debt Issuance,5134000000.0,3267000000.0,2659000000.0,9826000000.0
Investing Cash Flow,-296000000.0,-705000000.0,-1140000000.0,-783000000.0
Interest Received Cfi,145000000.0,85000000.0,33000000.0,48000000.0
Net Investment Purchase And Sale,-43000000.0,-129000000.0,-228000000.0,-159000000.0
Sale Of Investment,405000000.0,128000000.0,141000000.0,184000000.0
Purchase Of Investment,-448000000.0,-257000000.0,-369000000.0,-343000000.0
Net Business Purchase And Sale,122000000.0,-39000000.0,-231000000.0,39000000.0
Sale Of Business,159000000.0,0.0,,39000000.0
Purchase Of Business,-37000000.0,-39000000.0,-231000000.0,0.0
Net Intangibles Purchase And Sale,-114000000.0,-130000000.0,-218000000.0,-244000000.0
Sale Of Intangibles,27000000.0,3000000.0,0.0,0.0
Purchase Of Intangibles,-141000000.0,-133000000.0,-218000000.0,-244000000.0
Net PPE Purchase And Sale,-406000000.0,-492000000.0,-496000000.0,-467000000.0
Sale Of PPE,54000000.0,31000000.0,31000000.0,44000000.0
Purchase Of PPE,-460000000.0,-523000000.0,-527000000.0,-511000000.0
Operating Cash Flow,10714000000.0,10394000000.0,9717000000.0,9786000000.0
Taxes Refund Paid,-2622000000.0,-2537000000.0,-2314000000.0,-2132000000.0
Dividend Received Cfo,506000000.0,394000000.0,353000000.0,351000000.0
Change In Working Capital,-469000000.0,103000000.0,-62000000.0,109000000.0
Change In Other Current Assets,,,,-96000000.0
Change In Payable,353000000.0,-142000000.0,147000000.0,49000000.0
Change In Inventory,265000000.0,-246000000.0,433000000.0,-144000000.0
Change In Receivables,-487000000.0,-42000000.0,-393000000.0,300000000.0
Other Non Cash Items,2185000000.0,2198000000.0,1919000000.0,1803000000.0
Deferred Tax,-2872000000.0,2478000000.0,2189000000.0,2108000000.0
Depreciation And Amortization,24000000000.0,1305000000.0,1019000000.0,1241000000.0
Amortization Cash Flow,23357000000.0,459000000.0,462000000.0,489000000.0
Depreciation,643000000.0,846000000.0,557000000.0,752000000.0
Gain Loss On Investment Securities,595000000.0,-475000000.0,276000000.0,-217000000.0
Net Foreign Currency Exchange Gain Loss,-449000000.0,524000000.0,-279000000.0,205000000.0
Net Income From Continuing Operations,-14189000000.0,6846000000.0,6974000000.0,6564000000.0
