,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,-90368000.0,-187209000.0,-90753000.0,-39181000.0,
Repurchase Of Capital Stock,0.0,0.0,-15000000.0,0.0,
Issuance Of Debt,,0.0,0.0,26003000.0,0.0
Issuance Of Capital Stock,,0.0,0.0,851859000.0,119196000.0
Capital Expenditure,-28006000.0,-71518000.0,-4291000.0,-1628000.0,
Income Tax Paid Supplemental Data,975000.0,578000.0,939000.0,5000.0,
End Cash Position,179712000.0,297395000.0,352519000.0,116255000.0,
Beginning Cash Position,297395000.0,352519000.0,116255000.0,33604000.0,
Changes In Cash,-117683000.0,-55124000.0,236264000.0,82651000.0,
Financing Cash Flow,11294000.0,621000.0,5711000.0,887356000.0,
Cash Flow From Continuing Financing Activities,11294000.0,621000.0,5711000.0,887356000.0,
Net Other Financing Charges,-13220000.0,-6940000.0,-105000.0,-7179000.0,
Proceeds From Stock Option Exercised,24514000.0,7561000.0,20816000.0,16673000.0,
Net Preferred Stock Issuance,,,0.0,0.0,75169000.0
Preferred Stock Issuance,,,0.0,0.0,75169000.0
Net Common Stock Issuance,0.0,0.0,-15000000.0,851859000.0,
Common Stock Payments,0.0,0.0,-15000000.0,0.0,
Common Stock Issuance,,0.0,0.0,851859000.0,44027000.0
Net Issuance Payments Of Debt,,0.0,0.0,26003000.0,0.0
Net Long Term Debt Issuance,,0.0,0.0,26003000.0,0.0
Long Term Debt Issuance,,0.0,0.0,26003000.0,0.0
Investing Cash Flow,-66615000.0,59946000.0,317015000.0,-767152000.0,
Cash Flow From Continuing Investing Activities,-66615000.0,59946000.0,317015000.0,-767152000.0,
Net Investment Purchase And Sale,-38609000.0,131464000.0,321306000.0,-765524000.0,
Sale Of Investment,789292000.0,876713000.0,1117793000.0,386618000.0,
Purchase Of Investment,-827901000.0,-745249000.0,-796487000.0,-1152142000.0,
Net Intangibles Purchase And Sale,,,,,-581000.0
Purchase Of Intangibles,,,,,-581000.0
Net PPE Purchase And Sale,-25256000.0,-70518000.0,-3791000.0,-1628000.0,
Purchase Of PPE,-25256000.0,-70518000.0,-3791000.0,-1628000.0,
Capital Expenditure Reported,-2750000.0,-1000000.0,-500000.0,0.0,
Operating Cash Flow,-62362000.0,-115691000.0,-86462000.0,-37553000.0,
Cash Flow From Continuing Operating Activities,-62362000.0,-115691000.0,-86462000.0,-37553000.0,
Change In Working Capital,5228000.0,-72165000.0,-18814000.0,-11029000.0,
Change In Other Working Capital,-8888000.0,-1292000.0,-26085000.0,14933000.0,
Change In Other Current Liabilities,25487000.0,3068000.0,-8870000.0,7998000.0,
Change In Payables And Accrued Expense,-19101000.0,-18848000.0,44875000.0,15585000.0,
Change In Accrued Expense,-6218000.0,3193000.0,10394000.0,8135000.0,
Change In Payable,-12883000.0,-22041000.0,34481000.0,7450000.0,
Change In Account Payable,-12883000.0,-22041000.0,34481000.0,7450000.0,
Change In Prepaid Assets,3208000.0,-576000.0,-14578000.0,-14855000.0,
Change In Receivables,4522000.0,-54517000.0,-14156000.0,-34690000.0,
Changes In Account Receivables,4522000.0,-54517000.0,-14156000.0,-34690000.0,
Other Non Cash Items,840000.0,7241000.0,4021000.0,3135000.0,
Stock Based Compensation,215761000.0,216542000.0,113441000.0,21740000.0,
Asset Impairment Charge,,,0.0,0.0,1025000.0
Amortization Of Securities,-17214000.0,-4558000.0,1765000.0,,
Depreciation Amortization Depletion,12719000.0,6088000.0,5190000.0,4297000.0,
Depreciation And Amortization,12719000.0,6088000.0,5190000.0,4297000.0,
Net Income From Continuing Operations,-279696000.0,-268839000.0,-192065000.0,-55696000.0,
