,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,6270195.0,86631.0,364819.0,-2643774.0
Tax Rate For Calcs,0.255,0.201,0.211,0.133
Total Unusual Items,24589000.0,431000.0,1729000.0,-19878000.0
Total Unusual Items Excluding Goodwill,24589000.0,431000.0,1729000.0,-19878000.0
Net Income From Continuing Operation Net Minority Interest,22550000.0,11247000.0,11570000.0,-10640000.0
Reconciled Depreciation,2737000.0,2704000.0,2435000.0,3340000.0
Net Interest Income,44447000.0,42844000.0,40068000.0,41825000.0
Interest Expense,17672000.0,4781000.0,3405000.0,5563000.0
Interest Income,62119000.0,47625000.0,43473000.0,47388000.0
Normalized Income,4231195.0,10902631.0,10205819.0,6594226.0
Net Income From Continuing And Discontinued Operation,22550000.0,11247000.0,11570000.0,-10640000.0
Diluted Average Shares,5122916.0,5149312.0,5392729.0,5406290.0
Basic Average Shares,5113978.0,5136670.0,5382441.0,5406290.0
Diluted EPS,4.4,2.18,2.15,-1.97
Basic EPS,4.41,2.19,2.15,-1.97
Diluted NI Availto Com Stockholders,22550000.0,11247000.0,11570000.0,-10640000.0
Net Income Common Stockholders,22550000.0,11247000.0,11570000.0,-10640000.0
Net Income,22550000.0,11247000.0,11570000.0,-10640000.0
Net Income Including Noncontrolling Interests,22550000.0,11247000.0,11570000.0,-10640000.0
Net Income Continuous Operations,22550000.0,11247000.0,11570000.0,-10640000.0
Tax Provision,7735000.0,2833000.0,3125000.0,1248000.0
Pretax Income,30285000.0,14080000.0,14695000.0,-9392000.0
Special Income Charges,24589000.0,431000.0,1729000.0,-19878000.0
Gain On Sale Of Business,24578000.0,0.0,5203000.0,0.0
Other Special Charges,-11000.0,-431000.0,3000.0,61000.0
Impairment Of Capital Assets,,0.0,3471000.0,19817000.0
Gain On Sale Of Security,-10199000.0,-168000.0,526000.0,233000.0
Depreciation Amortization Depletion Income Statement,1766000.0,1782000.0,1926000.0,2128000.0
Depreciation And Amortization In Income Statement,1766000.0,1782000.0,1926000.0,2128000.0
Amortization,1766000.0,1782000.0,1926000.0,2128000.0
Amortization Of Intangibles Income Statement,1766000.0,1782000.0,1926000.0,2128000.0
Selling General And Administration,23409000.0,19909000.0,21934000.0,23385000.0
Selling And Marketing Expense,426000.0,527000.0,749000.0,664000.0
General And Administrative Expense,22983000.0,19382000.0,21185000.0,22721000.0
Other Gand A,,1791000.0,2154000.0,1843000.0
Insurance And Claims,1080000.0,913000.0,1247000.0,1069000.0
Salaries And Wages,21903000.0,18469000.0,19938000.0,19809000.0
Total Revenue,42361000.0,49964000.0,46651000.0,48925000.0
Operating Revenue,42361000.0,49964000.0,46651000.0,48925000.0
Occupancy And Equipment,4062000.0,3786000.0,4002000.0,3732000.0
Professional Expense And Contract Services Expense,1182000.0,1237000.0,994000.0,752000.0
Other Non Interest Expense,6748000.0,5817000.0,5954000.0,4442000.0
