,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-3217101.384212,-1582549.659995,-29528730.0,-13689540.0
Tax Rate For Calcs,0.032174,0.002681,0.21,0.27
Normalized EBITDA,139161000.0,65121000.0,122658000.0,112175000.0
Total Unusual Items,-99992000.0,-590179000.0,-140613000.0,-50702000.0
Total Unusual Items Excluding Goodwill,-99992000.0,-590179000.0,-140613000.0,-50702000.0
Net Income From Continuing Operation Net Minority Interest,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Reconciled Depreciation,30098000.0,38816000.0,35389000.0,30224000.0
Reconciled Cost Of Revenue,1283457000.0,1216915000.0,1121375000.0,1027393000.0
EBITDA,39169000.0,-525058000.0,-17955000.0,61473000.0
EBIT,9071000.0,-563874000.0,-53344000.0,31249000.0
Net Interest Income,-152919000.0,-107041000.0,-68677000.0,-82638000.0
Interest Expense,148067000.0,99940000.0,60232000.0,82983000.0
Interest Income,327000.0,679000.0,253000.0,345000.0
Normalized Income,-37749101.384212,-73437549.659995,-5959730.0,-20037540.0
Net Income From Continuing And Discontinued Operation,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Total Expenses,1781535000.0,1754476000.0,1584195000.0,1413301000.0
Rent Expense Supplemental,12340000.0,12501000.0,13088000.0,
Total Operating Income As Reported,8072000.0,-642276000.0,-36111000.0,-3487000.0
Diluted Average Shares,189956000.0,185553000.0,170625000.0,180164184.0
Basic Average Shares,189956000.0,185553000.0,170625000.0,180164184.0
Diluted EPS,-0.71,-3.57,-0.69,-0.316656
Basic EPS,-0.71,-3.57,-0.69,-0.316656
Diluted NI Availto Com Stockholders,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Net Income Common Stockholders,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Net Income,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Net Income Including Noncontrolling Interests,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Net Income Continuous Operations,-134524000.0,-662034000.0,-117044000.0,-57050000.0
Tax Provision,-4472000.0,-1780000.0,3468000.0,5316000.0
Pretax Income,-138996000.0,-663814000.0,-113576000.0,-51734000.0
Other Income Expense,-99751000.0,-589942000.0,-139322000.0,-50900000.0
Other Non Operating Income Expenses,241000.0,237000.0,1291000.0,-198000.0
Special Income Charges,-105602000.0,-675445000.0,-144236000.0,-35364000.0
Other Special Charges,,,13702000.0,-49927000.0
Impairment Of Capital Assets,105136000.0,675346000.0,117702000.0,75727000.0
Restructuring And Mergern Acquisition,466000.0,99000.0,12832000.0,9564000.0
Gain On Sale Of Security,5610000.0,85266000.0,3623000.0,-15338000.0
Net Non Operating Interest Income Expense,-152919000.0,-107041000.0,-68677000.0,-82638000.0
Total Other Finance Cost,5179000.0,7780000.0,8698000.0,
Interest Expense Non Operating,148067000.0,99940000.0,60232000.0,82983000.0
Interest Income Non Operating,327000.0,679000.0,253000.0,345000.0
Operating Income,113674000.0,33169000.0,94423000.0,81804000.0
Operating Expense,481758000.0,520058000.0,447981000.0,372711000.0
Other Operating Expenses,3244000.0,14799000.0,7795000.0,910000.0
Depreciation Amortization Depletion Income Statement,13778000.0,21313000.0,20550000.0,17027000.0
Depreciation And Amortization In Income Statement,13778000.0,21313000.0,20550000.0,17027000.0
Selling General And Administration,464736000.0,483946000.0,419636000.0,354774000.0
General And Administrative Expense,464736000.0,483946000.0,419636000.0,354774000.0
Other Gand A,382806000.0,393146000.0,332238000.0,354774000.0
Rent And Landing Fees,12340000.0,12501000.0,13088000.0,
Salaries And Wages,69590000.0,78299000.0,74310000.0,
Gross Profit,595432000.0,553227000.0,542404000.0,454515000.0
Cost Of Revenue,1299777000.0,1234418000.0,1136214000.0,1040590000.0
Total Revenue,1895209000.0,1787645000.0,1678618000.0,1495105000.0
Operating Revenue,1895209000.0,1787645000.0,1678618000.0,1495105000.0
