,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,27865000.0,-6979000.0,997000.0,14451000.0,
Repurchase Of Capital Stock,-332000.0,0.0,-5362000.0,-787000.0,
Repayment Of Debt,-34450000.0,-102200000.0,0.0,-9000000.0,
Issuance Of Debt,83200000.0,102200000.0,0.0,0.0,
Capital Expenditure,-2675000.0,-5335000.0,-1792000.0,-2847000.0,
Interest Paid Supplemental Data,2517000.0,880000.0,0.0,4000.0,
Income Tax Paid Supplemental Data,808000.0,1613000.0,1241000.0,2119000.0,
End Cash Position,64934000.0,22521000.0,37104000.0,48198000.0,
Beginning Cash Position,22521000.0,37104000.0,48198000.0,41872000.0,
Effect Of Exchange Rate Changes,-1605000.0,-311000.0,-1222000.0,-77000.0,
Changes In Cash,44018000.0,-14272000.0,-9872000.0,6403000.0,
Financing Cash Flow,48701000.0,-681000.0,-4874000.0,-8048000.0,
Cash Flow From Continuing Financing Activities,48701000.0,-681000.0,-4874000.0,-8048000.0,
Net Other Financing Charges,-775000.0,-1951000.0,-541000.0,-167000.0,
Proceeds From Stock Option Exercised,1058000.0,1270000.0,1029000.0,1906000.0,
Net Common Stock Issuance,-332000.0,0.0,-5362000.0,-787000.0,
Common Stock Payments,-332000.0,0.0,-5362000.0,-787000.0,
Net Issuance Payments Of Debt,48750000.0,0.0,0.0,-9000000.0,
Net Short Term Debt Issuance,,,,,0.0
Short Term Debt Payments,,,,,-41911000.0
Short Term Debt Issuance,,,,,41911000.0
Net Long Term Debt Issuance,48750000.0,0.0,0.0,-9000000.0,
Long Term Debt Payments,-34450000.0,-102200000.0,0.0,-9000000.0,
Long Term Debt Issuance,83200000.0,102200000.0,0.0,0.0,
Investing Cash Flow,-35223000.0,-11947000.0,-7787000.0,-2847000.0,
Cash Flow From Continuing Investing Activities,-35223000.0,-11947000.0,-7787000.0,-2847000.0,
Net Other Investing Changes,,,2284000.0,,
Net Investment Purchase And Sale,-387000.0,9157000.0,-8279000.0,0.0,
Sale Of Investment,538000.0,9157000.0,0.0,0.0,
Purchase Of Investment,-925000.0,0.0,-8279000.0,0.0,
Net Business Purchase And Sale,-32161000.0,-15769000.0,0.0,0.0,
Purchase Of Business,-32161000.0,-15769000.0,0.0,0.0,
Net PPE Purchase And Sale,-2675000.0,-5335000.0,-1792000.0,-2847000.0,
Purchase Of PPE,-2675000.0,-5335000.0,-1792000.0,-2847000.0,
Operating Cash Flow,30540000.0,-1644000.0,2789000.0,17298000.0,
Cash Flow From Continuing Operating Activities,30540000.0,-1644000.0,2789000.0,17298000.0,
Change In Working Capital,-2548000.0,-38769000.0,-34772000.0,-11833000.0,
Change In Other Working Capital,6895000.0,-9169000.0,-6186000.0,9722000.0,
Change In Other Current Liabilities,,,-1067000.0,0.0,0.0
Change In Payables And Accrued Expense,33090000.0,12444000.0,9759000.0,2347000.0,
Change In Accrued Expense,15094000.0,-4306000.0,876000.0,1767000.0,
Change In Payable,17996000.0,16750000.0,8883000.0,580000.0,
Change In Account Payable,16551000.0,16040000.0,10503000.0,580000.0,
Change In Tax Payable,1445000.0,710000.0,-1620000.0,,
Change In Income Tax Payable,1445000.0,710000.0,-1620000.0,,
Change In Inventory,1589000.0,-4892000.0,-3901000.0,-11091000.0,
Change In Receivables,-44122000.0,-37152000.0,-34444000.0,-12811000.0,
Changes In Account Receivables,-9266000.0,-24754000.0,-25719000.0,-4232000.0,
Other Non Cash Items,1076000.0,706000.0,1002000.0,-336000.0,
Stock Based Compensation,7341000.0,6720000.0,3834000.0,2921000.0,
Provisionand Write Offof Assets,1300000.0,467000.0,-23000.0,171000.0,
Asset Impairment Charge,3952000.0,2138000.0,1735000.0,1452000.0,
Deferred Tax,3625000.0,9012000.0,8004000.0,-90599000.0,
Deferred Income Tax,3625000.0,9012000.0,8004000.0,-90599000.0,
Depreciation Amortization Depletion,4993000.0,6179000.0,4463000.0,5383000.0,
Depreciation And Amortization,4993000.0,6179000.0,4463000.0,5383000.0,
Amortization Cash Flow,1002000.0,704000.0,0.0,0.0,
Amortization Of Intangibles,1002000.0,704000.0,0.0,0.0,
Depreciation,3991000.0,5475000.0,4463000.0,5383000.0,
Operating Gains Losses,41000.0,1734000.0,-2614000.0,6000.0,
Gain Loss On Investment Securities,41000.0,1734000.0,-2614000.0,,
Gain Loss On Sale Of PPE,,,11000.0,6000.0,56000.0
Net Income From Continuing Operations,10760000.0,10169000.0,21160000.0,110139000.0,
