,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,4964000.0,-10599000.0,4069000.0,-8974000.0,
Repurchase Of Capital Stock,0.0,0.0,-4115000.0,0.0,
Repayment Of Debt,-10671000.0,-1497000.0,-4872000.0,-380000.0,
Issuance Of Debt,64000.0,12000000.0,0.0,0.0,
Capital Expenditure,-4878000.0,-2898000.0,-1135000.0,-3012000.0,
Interest Paid Supplemental Data,558000.0,461000.0,164000.0,241000.0,
Income Tax Paid Supplemental Data,623000.0,2818000.0,386000.0,1868000.0,
End Cash Position,11086000.0,13133000.0,46874000.0,32836000.0,
Beginning Cash Position,13133000.0,46874000.0,32836000.0,45070000.0,
Effect Of Exchange Rate Changes,922000.0,52000.0,-1672000.0,656000.0,
Changes In Cash,-2969000.0,-33793000.0,15710000.0,-12890000.0,
Financing Cash Flow,-10633000.0,11738000.0,-8267000.0,1166000.0,
Cash Flow From Continuing Financing Activities,-10633000.0,11738000.0,-8267000.0,1166000.0,
Net Other Financing Charges,-111000.0,,,,
Proceeds From Stock Option Exercised,85000.0,1235000.0,720000.0,1546000.0,
Net Common Stock Issuance,0.0,0.0,-4115000.0,0.0,
Common Stock Payments,0.0,0.0,-4115000.0,0.0,
Net Issuance Payments Of Debt,-10607000.0,10503000.0,-4872000.0,-380000.0,
Net Long Term Debt Issuance,-10607000.0,10503000.0,-4872000.0,-380000.0,
Long Term Debt Payments,-10671000.0,-1497000.0,-4872000.0,-380000.0,
Long Term Debt Issuance,64000.0,12000000.0,0.0,0.0,
Investing Cash Flow,-2178000.0,-37830000.0,18773000.0,-8094000.0,
Cash Flow From Continuing Investing Activities,-2178000.0,-37830000.0,18773000.0,-8094000.0,
Net Business Purchase And Sale,0.0,-34938000.0,0.0,-5082000.0,
Purchase Of Business,0.0,-34938000.0,0.0,-5082000.0,
Net PPE Purchase And Sale,-2178000.0,-2892000.0,18773000.0,-3012000.0,
Sale Of PPE,2700000.0,6000.0,19908000.0,0.0,
Purchase Of PPE,-4878000.0,-2898000.0,-1135000.0,-3012000.0,
Operating Cash Flow,9842000.0,-7701000.0,5204000.0,-5962000.0,
Cash Flow From Continuing Operating Activities,9842000.0,-7701000.0,5204000.0,-5962000.0,
Change In Working Capital,5570000.0,-6909000.0,-2632000.0,-9835000.0,
Change In Other Working Capital,948000.0,-1163000.0,5607000.0,400000.0,
Change In Payables And Accrued Expense,-9754000.0,-3333000.0,127000.0,6654000.0,
Change In Accrued Expense,-5248000.0,-1895000.0,584000.0,829000.0,
Change In Payable,-4506000.0,-1438000.0,-457000.0,5825000.0,
Change In Account Payable,-4942000.0,1459000.0,-1080000.0,5472000.0,
Change In Tax Payable,436000.0,-2897000.0,623000.0,353000.0,
Change In Income Tax Payable,436000.0,-2897000.0,623000.0,353000.0,
Change In Inventory,5135000.0,-6294000.0,-3684000.0,-5180000.0,
Change In Receivables,9241000.0,3881000.0,-4682000.0,-11709000.0,
Changes In Account Receivables,4468000.0,4410000.0,-2479000.0,-11023000.0,
Other Non Cash Items,,196000.0,,43000.0,55000.0
Stock Based Compensation,1530000.0,1272000.0,543000.0,401000.0,
Provisionand Write Offof Assets,18000.0,14000.0,-32000.0,44000.0,
Asset Impairment Charge,10462000.0,7809000.0,102000.0,544000.0,
Deferred Tax,-84000.0,-2513000.0,592000.0,-65000.0,
Deferred Income Tax,-84000.0,-2513000.0,592000.0,-65000.0,
Depreciation Amortization Depletion,3029000.0,5012000.0,1729000.0,1398000.0,
Depreciation And Amortization,3029000.0,5012000.0,1729000.0,1398000.0,
Operating Gains Losses,-2197000.0,,-12465000.0,,13709000.0
Gain Loss On Sale Of PPE,-2197000.0,0.0,-12465000.0,0.0,
Gain Loss On Sale Of Business,,,0.0,0.0,13709000.0
Net Income From Continuing Operations,-8486000.0,-12582000.0,17367000.0,1508000.0,
