,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,73462611.0,20159225.0,8323196.0,10489725.0
Ordinary Shares Number,1290937585.0,1344240971.0,1356077000.0,1353910471.0
Share Issued,1364400196.0,1364400196.0,1364400196.0,1364400196.0
Net Debt,23004000000.0,18586000000.0,15853000000.0,17268000000.0
Total Debt,27626000000.0,23190000000.0,21093000000.0,26506000000.0
Tangible Book Value,3208000000.0,2476000000.0,2361000000.0,2211000000.0
Invested Capital,35440000000.0,29889000000.0,27675000000.0,30960000000.0
Working Capital,17894000000.0,24038000000.0,21455000000.0,24869000000.0
Net Tangible Assets,3208000000.0,2476000000.0,2361000000.0,2211000000.0
Capital Lease Obligations,300000000.0,228000000.0,196000000.0,453000000.0
Common Stock Equity,8114000000.0,6927000000.0,6778000000.0,4907000000.0
Total Capitalization,23963000000.0,29889000000.0,27675000000.0,30960000000.0
Total Equity Gross Minority Interest,8234000000.0,6976000000.0,6853000000.0,5029000000.0
Minority Interest,120000000.0,49000000.0,75000000.0,122000000.0
Stockholders Equity,8114000000.0,6927000000.0,6778000000.0,4907000000.0
Gains Losses Not Affecting Retained Earnings,-2374000000.0,-2278000000.0,-2445000000.0,-2676000000.0
Other Equity Adjustments,-2374000000.0,-2278000000.0,-2445000000.0,-2676000000.0
Treasury Stock,865000000.0,230000000.0,84000000.0,109000000.0
Retained Earnings,9750000000.0,7906000000.0,4818000000.0,3279000000.0
Additional Paid In Capital,1578000000.0,1504000000.0,4464000000.0,4388000000.0
Capital Stock,25000000.0,25000000.0,25000000.0,25000000.0
Common Stock,25000000.0,25000000.0,25000000.0,25000000.0
Total Liabilities Net Minority Interest,38117000000.0,32405000000.0,42563000000.0,43690000000.0
Total Non Current Liabilities Net Minority Interest,20659000000.0,26773000000.0,24843000000.0,33945000000.0
Other Non Current Liabilities,3374000000.0,2536000000.0,2543000000.0,3419000000.0
Preferred Securities Outside Stock Equity,,,,40000000.0
Derivative Product Liabilities,216000000.0,204000000.0,181000000.0,139000000.0
Employee Benefits,476000000.0,449000000.0,673000000.0,1617000000.0
Non Current Pension And Other Postretirement Benefit Plans,476000000.0,449000000.0,673000000.0,1617000000.0
Non Current Deferred Liabilities,35000000.0,85000000.0,125000000.0,1467000000.0
Non Current Deferred Revenue,,,,1381000000.0
Non Current Deferred Taxes Liabilities,35000000.0,85000000.0,125000000.0,112000000.0
Long Term Debt And Capital Lease Obligation,16149000000.0,23190000000.0,21093000000.0,26506000000.0
Long Term Capital Lease Obligation,300000000.0,228000000.0,196000000.0,453000000.0
Long Term Debt,15849000000.0,22962000000.0,20897000000.0,26053000000.0
Long Term Provisions,409000000.0,309000000.0,228000000.0,797000000.0
Current Liabilities,17458000000.0,5632000000.0,17720000000.0,9745000000.0
Other Current Liabilities,,,11892000000.0,
Current Deferred Liabilities,50000000.0,33000000.0,20000000.0,1381000000.0
Current Deferred Revenue,50000000.0,33000000.0,20000000.0,1381000000.0
Current Debt And Capital Lease Obligation,11477000000.0,,10062000000.0,11542000000.0
Current Debt,11477000000.0,,10062000000.0,11542000000.0
Other Current Borrowings,11477000000.0,,10062000000.0,11542000000.0
Pensionand Other Post Retirement Benefit Plans Current,524000000.0,535000000.0,546000000.0,681000000.0
Payables And Accrued Expenses,5407000000.0,5064000000.0,5262000000.0,7683000000.0
Current Accrued Expenses,946000000.0,700000000.0,559000000.0,672000000.0
Payables,4461000000.0,4364000000.0,4703000000.0,7011000000.0
Dueto Related Parties Current,146000000.0,156000000.0,502000000.0,
Total Tax Payable,704000000.0,506000000.0,671000000.0,654000000.0
Accounts Payable,3611000000.0,3702000000.0,3530000000.0,6357000000.0
Total Assets,46351000000.0,39381000000.0,49416000000.0,48719000000.0
Total Non Current Assets,10999000000.0,9711000000.0,10241000000.0,14105000000.0
Other Non Current Assets,1085000000.0,1219000000.0,1675000000.0,1976000000.0
Non Current Deferred Assets,979000000.0,433000000.0,421000000.0,1451000000.0
Non Current Deferred Taxes Assets,979000000.0,433000000.0,421000000.0,1451000000.0
Financial Assets,136000000.0,189000000.0,182000000.0,160000000.0
Investments And Advances,563000000.0,385000000.0,333000000.0,921000000.0
Investmentin Financial Assets,,,254000000.0,392000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,254000000.0,392000000.0
Long Term Equity Investment,563000000.0,385000000.0,333000000.0,529000000.0
Goodwill And Other Intangible Assets,4906000000.0,4451000000.0,4417000000.0,2696000000.0
Other Intangible Assets,1292000000.0,1129000000.0,1207000000.0,772000000.0
Goodwill,3614000000.0,3322000000.0,3210000000.0,1924000000.0
Net PPE,3330000000.0,3034000000.0,3213000000.0,6901000000.0
Accumulated Depreciation,-4690000000.0,-4518000000.0,-4508000000.0,-11836000000.0
Gross PPE,8020000000.0,7552000000.0,7721000000.0,18737000000.0
Construction In Progress,276000000.0,194000000.0,130000000.0,149000000.0
Other Properties,2207000000.0,2258000000.0,2521000000.0,5892000000.0
Machinery Furniture Equipment,3641000000.0,3293000000.0,3222000000.0,9268000000.0
Properties,1896000000.0,1807000000.0,1848000000.0,3428000000.0
Current Assets,35352000000.0,29670000000.0,39175000000.0,34614000000.0
Assets Held For Sale Current,,0.0,13546000000.0,
Restricted Cash,723000000.0,753000000.0,801000000.0,844000000.0
Inventory,5545000000.0,4811000000.0,4216000000.0,6022000000.0
Finished Goods,3211000000.0,2385000000.0,2129000000.0,3875000000.0
Work In Process,443000000.0,471000000.0,570000000.0,622000000.0
Raw Materials,1891000000.0,1955000000.0,1517000000.0,1525000000.0
Receivables,24762000000.0,19730000000.0,15568000000.0,18963000000.0
Other Receivables,,,18662000000.0,18457000000.0
Duefrom Related Parties Current,380000000.0,298000000.0,0.0,
Accounts Receivable,24382000000.0,19432000000.0,15568000000.0,18963000000.0
Allowance For Doubtful Accounts Receivable,-387000000.0,-357000000.0,-309000000.0,-617000000.0
Gross Accounts Receivable,24769000000.0,19789000000.0,15877000000.0,19580000000.0
Cash Cash Equivalents And Short Term Investments,4322000000.0,4376000000.0,5044000000.0,8785000000.0
Cash And Cash Equivalents,4322000000.0,4376000000.0,5044000000.0,8785000000.0
