,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Ordinary Shares Number,,12327414.0,12228629.0,12312822.0,12284946.0
Share Issued,,12327414.0,12228629.0,12312822.0,12284946.0
Total Debt,,6252000.0,10281000.0,9557000.0,42192000.0
Tangible Book Value,,86840000.0,116873000.0,126002000.0,126318000.0
Invested Capital,,89080000.0,119501000.0,129006000.0,168069000.0
Working Capital,,51496000.0,74620000.0,81975000.0,111566000.0
Net Tangible Assets,,86840000.0,116873000.0,126002000.0,126318000.0
Capital Lease Obligations,,6252000.0,10281000.0,9557000.0,3821000.0
Common Stock Equity,,89080000.0,119501000.0,129006000.0,129698000.0
Total Capitalization,,89080000.0,119501000.0,129006000.0,159448000.0
Total Equity Gross Minority Interest,,89080000.0,119501000.0,129006000.0,129698000.0
Minority Interest,,,,,0.0
Stockholders Equity,,89080000.0,119501000.0,129006000.0,129698000.0
Gains Losses Not Affecting Retained Earnings,,19000.0,32000.0,146000.0,-10000.0
Other Equity Adjustments,,19000.0,32000.0,146000.0,-10000.0
Retained Earnings,,44195000.0,75715000.0,84437000.0,86511000.0
Additional Paid In Capital,,44250000.0,43143000.0,43807000.0,42582000.0
Capital Stock,,616000.0,611000.0,616000.0,615000.0
Common Stock,,616000.0,611000.0,616000.0,615000.0
Preferred Stock,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,,63103000.0,58062000.0,85074000.0,85386000.0
Total Non Current Liabilities Net Minority Interest,,19083000.0,25506000.0,23842000.0,45267000.0
Liabilities Heldfor Sale Non Current,,,,,0.0
Non Current Accrued Expenses,,,,0.0,167000.0
Tradeand Other Payables Non Current,,2675000.0,3097000.0,3326000.0,3796000.0
Non Current Deferred Liabilities,,12796000.0,15347000.0,13695000.0,9538000.0
Non Current Deferred Taxes Liabilities,,5954000.0,6004000.0,5330000.0,1818000.0
Long Term Debt And Capital Lease Obligation,,3612000.0,7062000.0,6821000.0,31766000.0
Long Term Capital Lease Obligation,,3612000.0,7062000.0,6821000.0,2016000.0
Long Term Debt,,,,,29750000.0
Current Liabilities,,44020000.0,32556000.0,61232000.0,40119000.0
Other Current Liabilities,,,,,-167000.0
Current Deferred Liabilities,,2596000.0,520000.0,540000.0,502000.0
Current Deferred Revenue,,1192000.0,520000.0,540000.0,502000.0
Current Debt And Capital Lease Obligation,,2640000.0,3219000.0,2736000.0,10426000.0
Current Capital Lease Obligation,,2640000.0,3219000.0,2736000.0,1805000.0
Current Debt,,,,,8621000.0
Other Current Borrowings,,,,,8621000.0
Pensionand Other Post Retirement Benefit Plans Current,,5800000.0,4248000.0,9816000.0,3038000.0
Payables And Accrued Expenses,,32984000.0,24569000.0,48140000.0,26320000.0
Current Accrued Expenses,,2733000.0,3584000.0,5023000.0,2816000.0
Interest Payable,,,,,9000.0
Payables,,30251000.0,20985000.0,43117000.0,23504000.0
Total Tax Payable,,753000.0,413000.0,229000.0,395000.0
Income Tax Payable,,753000.0,413000.0,229000.0,395000.0
Accounts Payable,,29498000.0,20572000.0,42888000.0,23109000.0
Total Assets,,152183000.0,177563000.0,214080000.0,215084000.0
Total Non Current Assets,,56655000.0,70387000.0,70873000.0,63399000.0
Other Non Current Assets,830000.0,840000.0,595000.0,2035000.0,
Non Current Deferred Assets,,480000.0,528000.0,545000.0,793000.0
Non Current Deferred Taxes Assets,,480000.0,528000.0,545000.0,793000.0
Non Current Note Receivables,,1726000.0,0.0,,
Investments And Advances,,7067000.0,9357000.0,9556000.0,11512000.0
Other Investments,,,,8415000.0,7834000.0
Investmentin Financial Assets,,7067000.0,9357000.0,9556000.0,9910000.0
Held To Maturity Securities,,,0.0,1141000.0,2076000.0
Available For Sale Securities,,7067000.0,9357000.0,8415000.0,7834000.0
Long Term Equity Investment,,,,0.0,1602000.0
Investmentsin Joint Venturesat Cost,,,,0.0,1602000.0
Goodwill And Other Intangible Assets,,2240000.0,2628000.0,3004000.0,3380000.0
Other Intangible Assets,,2240000.0,2628000.0,3004000.0,3380000.0
Goodwill,,,,,0.0
Net PPE,,44302000.0,57279000.0,55733000.0,47050000.0
Accumulated Depreciation,,-75824000.0,-73136000.0,-68932000.0,-62577000.0
Gross PPE,,120126000.0,130415000.0,124665000.0,109627000.0
Leases,,2368000.0,3474000.0,2884000.0,2288000.0
Construction In Progress,,455000.0,613000.0,3077000.0,1958000.0
Other Properties,,16432000.0,24283000.0,19991000.0,3903000.0
Machinery Furniture Equipment,,69513000.0,69470000.0,66571000.0,69522000.0
Buildings And Improvements,,30411000.0,31628000.0,31205000.0,31047000.0
Land And Improvements,,947000.0,947000.0,937000.0,909000.0
Properties,,0.0,0.0,0.0,0.0
Current Assets,,95516000.0,107176000.0,143207000.0,151685000.0
Other Current Assets,,3071000.0,2986000.0,3852000.0,2116000.0
Restricted Cash,903000.0,1404000.0,0.0,,
Inventory,,45080000.0,66557000.0,55917000.0,47907000.0
Finished Goods,,34570000.0,48843000.0,45019000.0,38126000.0
Work In Process,,2602000.0,4237000.0,3156000.0,1958000.0
Raw Materials,,7908000.0,13477000.0,7742000.0,7823000.0
Receivables,,24997000.0,23083000.0,37726000.0,26678000.0
Taxes Receivable,,0.0,857000.0,0.0,1585000.0
Notes Receivable,,219000.0,0.0,,
Accounts Receivable,,24778000.0,22226000.0,37726000.0,25093000.0
Allowance For Doubtful Accounts Receivable,,-466000.0,-387000.0,-729000.0,-556000.0
Gross Accounts Receivable,,25244000.0,22613000.0,38455000.0,25649000.0
Cash Cash Equivalents And Short Term Investments,10915000.0,22368000.0,14550000.0,45712000.0,
Other Short Term Investments,,1404000.0,0.0,8703000.0,5194000.0
Cash And Cash Equivalents,,20964000.0,14550000.0,37009000.0,69790000.0
