,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Free Cash Flow,160974000.0,57519000.0,78630000.0,115698000.0,
Repurchase Of Capital Stock,-11821000.0,-74312000.0,-100414000.0,-32878000.0,
Repayment Of Debt,-304817000.0,-478865000.0,-2000000.0,-251740000.0,
Issuance Of Debt,196964000.0,485879000.0,0.0,198601000.0,
Capital Expenditure,-43180000.0,-45177000.0,-21841000.0,-26165000.0,
End Cash Position,37216000.0,21473000.0,37583000.0,47277000.0,
Beginning Cash Position,21473000.0,37583000.0,47277000.0,14952000.0,
Effect Of Exchange Rate Changes,-129000.0,-73000.0,1124000.0,485000.0,
Changes In Cash,15872000.0,-16037000.0,-10818000.0,31840000.0,
Financing Cash Flow,-144607000.0,-91023000.0,-120572000.0,-107876000.0,
Cash Flow From Continuing Financing Activities,-144607000.0,-91023000.0,-120572000.0,-107876000.0,
Net Other Financing Charges,-3800000.0,-4055000.0,-2007000.0,-3714000.0,
Proceeds From Stock Option Exercised,0.0,0.0,4115000.0,1456000.0,
Cash Dividends Paid,-21133000.0,-19670000.0,-20266000.0,-19601000.0,
Common Stock Dividend Paid,-21133000.0,-19670000.0,-20266000.0,-19601000.0,
Net Common Stock Issuance,-11821000.0,-74312000.0,-100414000.0,-32878000.0,
Common Stock Payments,-11821000.0,-74312000.0,-100414000.0,-32878000.0,
Net Issuance Payments Of Debt,-107853000.0,7014000.0,-2000000.0,-53139000.0,
Net Short Term Debt Issuance,,158014000.0,0.0,-47739000.0,-177500000.0
Short Term Debt Payments,,-327865000.0,0.0,-246340000.0,-406500000.0
Short Term Debt Issuance,,485879000.0,0.0,198601000.0,229000000.0
Net Long Term Debt Issuance,-107853000.0,7014000.0,-2000000.0,-5400000.0,
Long Term Debt Payments,-304817000.0,-478865000.0,-2000000.0,-5400000.0,
Long Term Debt Issuance,196964000.0,485879000.0,0.0,,150000000.0
Investing Cash Flow,-43675000.0,-27710000.0,9283000.0,-2147000.0,
Cash Flow From Continuing Investing Activities,-43675000.0,-27710000.0,9283000.0,-2147000.0,
Net Other Investing Changes,,,,-141000.0,-1673000.0
Net Investment Purchase And Sale,-788000.0,9712000.0,525000.0,-1090000.0,
Sale Of Investment,2165000.0,9712000.0,1563000.0,2657000.0,
Purchase Of Investment,-2953000.0,0.0,-1038000.0,-3747000.0,
Net Business Purchase And Sale,,,,,0.0
Purchase Of Business,,,,,0.0
Net PPE Purchase And Sale,293000.0,7755000.0,30599000.0,25108000.0,
Sale Of PPE,293000.0,7755000.0,30599000.0,25108000.0,
Capital Expenditure Reported,-43180000.0,-45177000.0,-21841000.0,-26165000.0,
Operating Cash Flow,204154000.0,102696000.0,100471000.0,141863000.0,
Cash Flow From Continuing Operating Activities,204154000.0,102696000.0,100471000.0,141863000.0,
Change In Working Capital,44310000.0,-57614000.0,-12474000.0,11302000.0,
Change In Other Working Capital,14256000.0,25789000.0,-14322000.0,-8967000.0,
Change In Other Current Liabilities,-12632000.0,-12149000.0,-12720000.0,-11513000.0,
Change In Payables And Accrued Expense,-553000.0,-7301000.0,15650000.0,-32591000.0,
Change In Accrued Expense,2102000.0,-1810000.0,912000.0,,
Change In Payable,-2655000.0,-5491000.0,14738000.0,,
Change In Account Payable,-2655000.0,-5491000.0,14738000.0,,
Change In Inventory,9366000.0,1731000.0,-7706000.0,-1440000.0,
Change In Receivables,33873000.0,-65684000.0,6624000.0,65813000.0,
Changes In Account Receivables,23993000.0,-62304000.0,7521000.0,21630000.0,
Other Non Cash Items,11649000.0,16144000.0,11146000.0,10147000.0,
Stock Based Compensation,9721000.0,8656000.0,6293000.0,8573000.0,
Asset Impairment Charge,6195000.0,0.0,70970000.0,71469000.0,
Deferred Tax,-9748000.0,-7185000.0,-7956000.0,-6460000.0,
Deferred Income Tax,-9748000.0,-7185000.0,-7956000.0,-6460000.0,
Depreciation Amortization Depletion,41588000.0,42403000.0,49993000.0,51440000.0,
Depreciation And Amortization,41588000.0,42403000.0,49993000.0,51440000.0,
Operating Gains Losses,826000.0,-3815000.0,-20987000.0,-20044000.0,
Gain Loss On Sale Of PPE,826000.0,-3815000.0,-20987000.0,,-2197000.0
Net Income From Continuing Operations,99613000.0,104107000.0,3486000.0,15436000.0,
