,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,12412.0,8352.0,402603.0,-476694.0,
Tax Rate For Calcs,0.214,0.232,0.201,0.213,
Normalized EBITDA,12617000.0,10427000.0,11226000.0,15541000.0,
Total Unusual Items,58000.0,36000.0,2003000.0,-2238000.0,
Total Unusual Items Excluding Goodwill,58000.0,36000.0,2003000.0,-2238000.0,
Net Income From Continuing Operation Net Minority Interest,4894000.0,5650000.0,9918000.0,6081000.0,
Reconciled Depreciation,5780000.0,3290000.0,2923000.0,3424000.0,
Reconciled Cost Of Revenue,64632000.0,55225000.0,64052000.0,55067000.0,
EBITDA,12675000.0,10463000.0,13229000.0,13303000.0,
EBIT,6895000.0,7173000.0,10306000.0,9879000.0,
Net Interest Income,-734000.0,81000.0,-50000.0,83000.0,
Normalized Income,4848412.0,5622352.0,8317603.0,7842306.0,
Net Income From Continuing And Discontinued Operation,4894000.0,5650000.0,9918000.0,6081000.0,
Total Expenses,80737000.0,67880000.0,77054000.0,69285000.0,
Total Operating Income As Reported,6895000.0,7173000.0,10306000.0,7645000.0,
Diluted Average Shares,10214000.0,10120000.0,10084000.0,10150000.0,
Basic Average Shares,10210000.0,10102000.0,10055000.0,10144000.0,
Diluted EPS,0.48,0.56,0.98,0.6,
Basic EPS,0.48,0.56,0.99,0.6,
Diluted NI Availto Com Stockholders,4894000.0,5650000.0,9918000.0,6081000.0,
Net Income Common Stockholders,4894000.0,5650000.0,9918000.0,6081000.0,
Net Income,4894000.0,5650000.0,9918000.0,6081000.0,
Net Income Including Noncontrolling Interests,4894000.0,5650000.0,9918000.0,6081000.0,
Net Income Continuous Operations,4894000.0,5650000.0,9918000.0,6081000.0,
Tax Provision,1334000.0,1776000.0,2408000.0,1642000.0,
Pretax Income,6228000.0,7426000.0,12326000.0,7723000.0,
Other Income Expense,67000.0,172000.0,2070000.0,-2239000.0,
Other Non Operating Income Expenses,9000.0,136000.0,67000.0,-1000.0,
Special Income Charges,58000.0,36000.0,2003000.0,-2238000.0,
Gain On Sale Of Ppe,58000.0,2000.0,18000.0,-4000.0,
Other Special Charges,,-34000.0,-1985000.0,,
Impairment Of Capital Assets,,,0.0,2234000.0,0.0
Net Non Operating Interest Income Expense,-734000.0,81000.0,-50000.0,83000.0,
Total Other Finance Cost,734000.0,-81000.0,50000.0,-83000.0,
Operating Income,6895000.0,7173000.0,10306000.0,9879000.0,
Operating Expense,16105000.0,12655000.0,13002000.0,14218000.0,
Selling General And Administration,16105000.0,12655000.0,13002000.0,14218000.0,
Selling And Marketing Expense,,,,,13853000.0
Gross Profit,23000000.0,19828000.0,23308000.0,24097000.0,
Cost Of Revenue,64632000.0,55225000.0,64052000.0,55067000.0,
Total Revenue,87632000.0,75053000.0,87360000.0,79164000.0,
Operating Revenue,87632000.0,75053000.0,87360000.0,79164000.0,
