,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-50531000.0,-20884000.0,-19308000.0,-45458000.0
Repayment Of Debt,-1572000.0,-376000.0,-364000.0,-360000.0
Issuance Of Debt,3878000.0,0.0,0.0,1518000.0
Issuance Of Capital Stock,20306000.0,11538000.0,4380000.0,15000000.0
Capital Expenditure,-4321000.0,-1520000.0,-497000.0,-1786000.0
Interest Paid Supplemental Data,123000.0,69000.0,1425000.0,1455000.0
End Cash Position,32699000.0,3526000.0,14421000.0,18289000.0
Beginning Cash Position,3526000.0,14421000.0,18289000.0,60038000.0
Effect Of Exchange Rate Changes,3000.0,0.0,,
Changes In Cash,29170000.0,-10895000.0,-3868000.0,-41749000.0
Financing Cash Flow,20320000.0,9989000.0,3742000.0,15407000.0
Cash Flow From Continuing Financing Activities,20320000.0,9989000.0,3742000.0,15407000.0
Net Other Financing Charges,-2292000.0,-1173000.0,-501000.0,-963000.0
Proceeds From Stock Option Exercised,,0.0,227000.0,212000.0
Net Common Stock Issuance,20306000.0,11538000.0,4380000.0,15000000.0
Common Stock Issuance,20306000.0,11538000.0,4380000.0,15000000.0
Net Issuance Payments Of Debt,2306000.0,-376000.0,-364000.0,1158000.0
Net Short Term Debt Issuance,2603000.0,0.0,,
Short Term Debt Payments,-1275000.0,0.0,,
Short Term Debt Issuance,3878000.0,0.0,,
Net Long Term Debt Issuance,-297000.0,-376000.0,-364000.0,1158000.0
Long Term Debt Payments,-297000.0,-376000.0,-364000.0,-360000.0
Long Term Debt Issuance,,0.0,0.0,1518000.0
Investing Cash Flow,55060000.0,-1520000.0,11201000.0,-13484000.0
Cash Flow From Continuing Investing Activities,55060000.0,-1520000.0,11201000.0,-13484000.0
Net Investment Purchase And Sale,,0.0,11698000.0,-11698000.0
Net Business Purchase And Sale,59381000.0,0.0,,
Sale Of Business,59381000.0,0.0,,
Net PPE Purchase And Sale,-4321000.0,-1520000.0,-497000.0,-1786000.0
Purchase Of PPE,-4321000.0,-1520000.0,-497000.0,-1786000.0
Operating Cash Flow,-46210000.0,-19364000.0,-18811000.0,-43672000.0
Cash Flow From Continuing Operating Activities,-46210000.0,-19364000.0,-18811000.0,-43672000.0
Change In Working Capital,961000.0,-2885000.0,7488000.0,-5676000.0
Change In Other Working Capital,170000.0,-2879000.0,789000.0,-199000.0
Change In Other Current Liabilities,,,,-70000.0
Change In Payables And Accrued Expense,-2063000.0,-395000.0,-2902000.0,199000.0
Change In Accrued Expense,-2065000.0,-166000.0,-2542000.0,347000.0
Change In Payable,2000.0,-229000.0,-360000.0,-148000.0
Change In Account Payable,2000.0,-229000.0,-360000.0,-148000.0
Change In Prepaid Assets,1150000.0,389000.0,3331000.0,-3122000.0
Change In Inventory,,0.0,1383000.0,1211000.0
Change In Receivables,1704000.0,0.0,4887000.0,-3765000.0
Changes In Account Receivables,1704000.0,0.0,4887000.0,-3765000.0
Other Non Cash Items,18913000.0,,,
Stock Based Compensation,16092000.0,3998000.0,2090000.0,4971000.0
Asset Impairment Charge,249419000.0,0.0,,
Depreciation Amortization Depletion,4693000.0,1534000.0,2338000.0,1869000.0
Depreciation And Amortization,4693000.0,1534000.0,2338000.0,1869000.0
Amortization Cash Flow,1125000.0,,,
Amortization Of Intangibles,1125000.0,,,
Depreciation,3568000.0,,,
Operating Gains Losses,1351000.0,-5120000.0,-1528000.0,
Gain Loss On Investment Securities,1127000.0,-5120000.0,,
Gain Loss On Sale Of PPE,224000.0,0.0,,
Net Income From Continuing Operations,-337639000.0,-16891000.0,-29199000.0,-44836000.0
