,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tax Effect Of Unusual Items,94972.5,-943682.0,-157040.0981,0.0,
Tax Rate For Calcs,0.15,0.4,0.2621,0.0,
Normalized EBITDA,-5422629.0,-6175856.0,-6168364.0,-2659620.0,
Total Unusual Items,633150.0,-2359205.0,-599161.0,-31891.0,
Total Unusual Items Excluding Goodwill,633150.0,-2359205.0,-599161.0,-31891.0,
Net Income From Continuing Operation Net Minority Interest,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Reconciled Depreciation,51072.0,57510.0,83067.0,1884.0,
EBITDA,-4789479.0,-8535061.0,-6767525.0,-2691511.0,
EBIT,-4840551.0,-8592571.0,-6850592.0,-2693397.0,
Net Interest Income,235063.0,59174.0,-14417.0,0.0,
Interest Expense,36161.0,10894.0,14417.0,0.0,
Interest Income,271224.0,70068.0,0.0,,
Normalized Income,-5792855.5,-7205314.0,-6452747.0981,-2693397.0,
Net Income From Continuing And Discontinued Operation,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Total Expenses,5744925.0,6303434.0,6251431.0,2693397.0,
Rent Expense Supplemental,,,,,9082.447607
Diluted Average Shares,3100131.0,202481.0,43335.0,30910.0,
Basic Average Shares,3100131.0,202481.0,43335.0,30910.0,
Diluted EPS,-1.69,-42.58,-159.11,-88.16001,
Basic EPS,-1.69,-42.58,-159.11,-88.16001,
Diluted NI Availto Com Stockholders,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Net Income Common Stockholders,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Net Income,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Net Income Including Noncontrolling Interests,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Net Income Continuous Operations,-5254678.0,-8620837.0,-6894868.0,-2725288.0,
Tax Provision,377966.0,17372.0,29859.0,0.0,
Pretax Income,-4876712.0,-8603465.0,-6865009.0,-2725288.0,
Other Income Expense,633150.0,-2359205.0,-599161.0,-31891.0,
Special Income Charges,,0.0,0.0,-7327.0,-134877.349427
Impairment Of Capital Assets,,0.0,0.0,7327.0,134877.349427
Gain On Sale Of Security,633150.0,-2359205.0,-599161.0,-24564.0,
Net Non Operating Interest Income Expense,235063.0,59174.0,-14417.0,0.0,
Total Other Finance Cost,,-59174.0,10593.491216,,
Interest Expense Non Operating,36161.0,10894.0,14417.0,0.0,
Interest Income Non Operating,271224.0,70068.0,0.0,,
Operating Income,-5744925.0,-6303434.0,-6251431.0,-2693397.0,
Operating Expense,5744925.0,6303434.0,6251431.0,2693397.0,
Depreciation Amortization Depletion Income Statement,40088.0,37296.0,68237.0,1886.0,
Depreciation And Amortization In Income Statement,40088.0,37296.0,68237.0,1886.0,
Depreciation Income Statement,40088.0,37296.0,68237.0,1886.0,
Research And Development,1382808.0,1544229.0,3080991.0,473652.0,
Selling General And Administration,4322029.0,4721909.0,3102203.0,2217859.0,
General And Administrative Expense,4322029.0,4721909.0,3102203.0,2217859.0,
Other Gand A,2816370.0,4076295.0,1914046.0,1197636.0,
Insurance And Claims,329278.0,364059.0,149537.0,103096.0,
Rent And Landing Fees,,,,,9082.447607
Salaries And Wages,1176381.0,281555.0,1038620.0,917127.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
