,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Preferred Shares Number,2512363.0,2457379.0,2499271.0,2652597.0,
Ordinary Shares Number,8303.0,497.0,359.0,282.0,
Share Issued,8303.0,497.0,359.0,282.0,
Net Debt,17230055.0,4599438.0,9366602.0,,
Total Debt,23119593.0,12278037.0,4944583.0,9255463.0,
Tangible Book Value,999823.0,3303380.0,10035776.0,14767432.0,
Invested Capital,25835736.0,17614619.0,16310287.0,28995979.0,
Working Capital,8103457.0,1948923.0,6252972.0,15088892.0,
Net Tangible Assets,1002330.0,3305723.0,10037905.0,14769367.0,
Capital Lease Obligations,1992027.0,2348689.0,2576963.0,2848199.0,
Common Stock Equity,4708170.0,7685271.0,13942667.0,22588715.0,
Preferred Stock Equity,2507.0,2343.0,2129.0,1935.0,
Total Capitalization,17980855.0,17616962.0,16312416.0,28997914.0,
Total Equity Gross Minority Interest,4960842.0,8343793.0,14637538.0,23554676.0,
Minority Interest,250165.0,656179.0,692742.0,964026.0,
Stockholders Equity,4710677.0,7687614.0,13944796.0,22590650.0,
Gains Losses Not Affecting Retained Earnings,2949297.0,3076706.0,2377525.0,2896452.0,
Other Equity Adjustments,2949297.0,3076706.0,2377525.0,2896452.0,
Treasury Stock,148291.0,148291.0,148291.0,148291.0,
Retained Earnings,-71355386.0,-64125895.0,-54929020.0,-41908062.0,
Additional Paid In Capital,73262536.0,68882750.0,66641698.0,61727834.0,
Capital Stock,2521.0,2344.0,2884.0,22717.0,
Common Stock,14.0,1.0,755.0,20782.0,
Preferred Stock,2507.0,2343.0,2129.0,1935.0,
Total Liabilities Net Minority Interest,39154616.0,40109950.0,31120090.0,29385212.0,
Total Non Current Liabilities Net Minority Interest,20561794.0,12765832.0,5605295.0,9731810.0,
Other Non Current Liabilities,274957.0,501354.0,807898.0,839171.0,
Derivative Product Liabilities,5199436.0,0.0,,,
Tradeand Other Payables Non Current,,,,,1081690.0
Non Current Deferred Liabilities,658019.0,727928.0,607309.0,467967.0,
Non Current Deferred Revenue,658019.0,727928.0,607309.0,467967.0,
Long Term Debt And Capital Lease Obligation,14429382.0,11536550.0,4190088.0,8424672.0,
Long Term Capital Lease Obligation,1159204.0,1607202.0,1822468.0,2017408.0,
Long Term Debt,13270178.0,9929348.0,2367620.0,6407264.0,
Current Liabilities,18592822.0,27344118.0,25514795.0,19653402.0,
Other Current Liabilities,,14507711.0,17699962.0,9977972.0,7034510.0
Current Deferred Liabilities,2960235.0,2621159.0,1624232.0,2540390.0,
Current Deferred Revenue,2960235.0,2621159.0,1624232.0,2540390.0,
Current Debt And Capital Lease Obligation,8690211.0,741487.0,754495.0,830791.0,
Current Capital Lease Obligation,832823.0,741487.0,754495.0,830791.0,
Current Debt,7857388.0,14467160.0,16894743.0,,
Other Current Borrowings,4732377.0,675000.0,16894743.0,,
Line Of Credit,3125011.0,0.0,,,
Current Notes Payable,,12079822.0,,,
Pensionand Other Post Retirement Benefit Plans Current,,40551.0,,,
Payables And Accrued Expenses,6942376.0,9473761.0,5436106.0,6304249.0,
Current Accrued Expenses,2034352.0,2784390.0,2251093.0,1621053.0,
Payables,4908024.0,6689371.0,3185013.0,4683196.0,
Dueto Related Parties Current,,,19133.0,0.0,
Total Tax Payable,387851.0,424456.0,114943.0,448194.0,
Income Tax Payable,314827.0,388627.0,94848.0,448194.0,
Accounts Payable,4520173.0,6264915.0,3070070.0,4235002.0,
Total Assets,44115458.0,48453743.0,45757628.0,52939888.0,
Total Non Current Assets,17419179.0,19160702.0,13989861.0,18197594.0,
Other Non Current Assets,441624.0,369560.0,170890.0,112878.0,
Non Current Prepaid Assets,545641.0,366449.0,228855.0,84362.0,
Non Current Deferred Assets,,,,,0.0
Non Current Deferred Taxes Assets,,,,,0.0
Duefrom Related Parties Non Current,456611.0,674893.0,0.0,,
Non Current Note Receivables,0.0,761585.0,761585.0,0.0,
Non Current Accounts Receivable,456611.0,674893.0,,,
Investments And Advances,1200000.0,1100000.0,1000000.0,500000.0,
Investmentin Financial Assets,,1100000.0,1000000.0,500000.0,
Available For Sale Securities,,1100000.0,1000000.0,500000.0,
Long Term Equity Investment,,,,500000.0,
Investments In Other Ventures Under Equity Method,,,,500000.0,
Goodwill And Other Intangible Assets,3708347.0,4381891.0,3906891.0,7821283.0,
Goodwill,3708347.0,4381891.0,3906891.0,7821283.0,
Net PPE,11066956.0,11506324.0,7921640.0,9679071.0,
Accumulated Depreciation,-11712280.0,-10490114.0,-10572033.0,-11536854.0,
Gross PPE,22779236.0,21996438.0,18493673.0,21215925.0,
Other Properties,1933378.0,2287623.0,2641198.0,2940127.0,
Machinery Furniture Equipment,15512023.0,14401474.0,12155149.0,17532652.0,
Buildings And Improvements,4388556.0,4362062.0,2906953.0,2892900.0,
Land And Improvements,945279.0,945279.0,790373.0,790373.0,
