,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,277000000.0,415000000.0,47000000.0,0.0,
Repurchase Of Capital Stock,-275000000.0,-65000000.0,0.0,0.0,
Repayment Of Debt,-137000000.0,-1104000000.0,-987000000.0,-895000000.0,
Issuance Of Debt,0.0,1002000000.0,0.0,214000000.0,
Capital Expenditure,-266000000.0,-252000000.0,-227000000.0,-260000000.0,
End Cash Position,945000000.0,1110000000.0,947000000.0,1521000000.0,
Other Cash Adjustment Outside Changein Cash,,0.0,0.0,-16000000.0,-3000000.0
Beginning Cash Position,1110000000.0,947000000.0,1521000000.0,1692000000.0,
Effect Of Exchange Rate Changes,47000000.0,-4000000.0,-59000000.0,8000000.0,
Changes In Cash,-212000000.0,167000000.0,-515000000.0,-163000000.0,
Financing Cash Flow,-502000000.0,-271000000.0,-1273000000.0,-770000000.0,
Cash Flow From Continuing Financing Activities,-502000000.0,-271000000.0,-1273000000.0,-770000000.0,
Net Other Financing Charges,-89000000.0,-103000000.0,-272000000.0,-84000000.0,
Cash Dividends Paid,,,,,0.0
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,-275000000.0,-65000000.0,0.0,0.0,
Common Stock Payments,-275000000.0,-65000000.0,0.0,0.0,
Net Issuance Payments Of Debt,-138000000.0,-103000000.0,-1001000000.0,-686000000.0,
Net Short Term Debt Issuance,-1000000.0,-1000000.0,-14000000.0,-5000000.0,
Net Long Term Debt Issuance,-137000000.0,-102000000.0,-987000000.0,-681000000.0,
Long Term Debt Payments,-137000000.0,-1104000000.0,-987000000.0,-895000000.0,
Long Term Debt Issuance,0.0,1002000000.0,0.0,214000000.0,
Investing Cash Flow,-253000000.0,-229000000.0,484000000.0,347000000.0,
Cash Flow From Continuing Investing Activities,-253000000.0,-229000000.0,484000000.0,347000000.0,
Net Other Investing Changes,,-2000000.0,,15000000.0,5000000.0
Net Investment Purchase And Sale,0.0,0.0,-30000000.0,-12000000.0,
Sale Of Investment,,,,,10000000.0
Purchase Of Investment,0.0,0.0,-30000000.0,-12000000.0,
Net Business Purchase And Sale,-2000000.0,-1000000.0,721000000.0,574000000.0,
Sale Of Business,,5000000.0,740000000.0,785000000.0,499000000.0
Purchase Of Business,-2000000.0,-6000000.0,-19000000.0,-211000000.0,
Net PPE Purchase And Sale,15000000.0,26000000.0,20000000.0,30000000.0,
Sale Of PPE,15000000.0,26000000.0,20000000.0,30000000.0,
Capital Expenditure Reported,-266000000.0,-252000000.0,-227000000.0,-260000000.0,
Operating Cash Flow,543000000.0,667000000.0,274000000.0,260000000.0,
Cash Flow From Continuing Operating Activities,543000000.0,667000000.0,274000000.0,260000000.0,
Change In Working Capital,75000000.0,126000000.0,-109000000.0,-227000000.0,
Change In Other Working Capital,,-53000000.0,-57000000.0,-136000000.0,-80000000.0
Change In Other Current Assets,-57000000.0,-26000000.0,32000000.0,82000000.0,
Change In Payables And Accrued Expense,27000000.0,10000000.0,497000000.0,-393000000.0,
Change In Payable,27000000.0,10000000.0,497000000.0,-393000000.0,
Change In Account Payable,90000000.0,-19000000.0,485000000.0,-388000000.0,
Change In Tax Payable,-63000000.0,29000000.0,12000000.0,-5000000.0,
Change In Income Tax Payable,-63000000.0,29000000.0,12000000.0,-5000000.0,
Change In Inventory,93000000.0,126000000.0,-62000000.0,-263000000.0,
Change In Receivables,12000000.0,16000000.0,-576000000.0,483000000.0,
Other Non Cash Items,16000000.0,3000000.0,69000000.0,59000000.0,
Stock Based Compensation,31000000.0,34000000.0,29000000.0,36000000.0,
Asset Impairment Charge,-1000000.0,6000000.0,10000000.0,-1188000000.0,
Deferred Tax,-1000000.0,-124000000.0,-24000000.0,2000000.0,
Deferred Income Tax,-1000000.0,-124000000.0,-24000000.0,2000000.0,
Depreciation Amortization Depletion,332000000.0,340000000.0,350000000.0,330000000.0,
Depreciation And Amortization,332000000.0,340000000.0,350000000.0,330000000.0,
Amortization Cash Flow,47000000.0,50000000.0,52000000.0,45000000.0,
Amortization Of Intangibles,47000000.0,50000000.0,52000000.0,45000000.0,
Depreciation,285000000.0,290000000.0,298000000.0,285000000.0,
Operating Gains Losses,-10000000.0,-13000000.0,-11000000.0,58000000.0,
Pension And Employee Benefit Expense,7000000.0,21000000.0,-18000000.0,-16000000.0,
Earnings Losses From Equity Investments,-17000000.0,-34000000.0,4000000.0,44000000.0,
Gain Loss On Investment Securities,,,3000000.0,30000000.0,
Gain Loss On Sale Of Business,,,0.0,26000000.0,13000000.0
Net Income From Continuing Operations,101000000.0,295000000.0,-40000000.0,1190000000.0,
