,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,105301000.0,-42036000.0,20196000.0,-3009872.02925,
Tax Rate For Calcs,0.307,0.339,0.297,0.250823,
Normalized EBITDA,3182000000.0,-236000000.0,14300000000.0,14106000000.0,
Total Unusual Items,343000000.0,-124000000.0,68000000.0,-12000000.0,
Total Unusual Items Excluding Goodwill,343000000.0,-124000000.0,68000000.0,-12000000.0,
Net Income From Continuing Operation Net Minority Interest,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Reconciled Depreciation,679000000.0,483000000.0,448000000.0,409000000.0,
Reconciled Cost Of Revenue,217073000000.0,171624000000.0,666000000000.0,505435000000.0,
EBITDA,3525000000.0,-360000000.0,14368000000.0,14094000000.0,
EBIT,2846000000.0,-843000000.0,13920000000.0,13685000000.0,
Net Interest Income,0.0,-3000000.0,-1000000.0,-10000000.0,
Interest Expense,6000000.0,3000000.0,2000000.0,10000000.0,
Normalized Income,1729301000.0,-477036000.0,9747196000.0,10253990127.97075,
Net Income From Continuing And Discontinued Operation,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Total Expenses,221543000000.0,177643000000.0,677123000000.0,510737000000.0,
Total Operating Income As Reported,2506000000.0,-719000000.0,13843000000.0,13686000000.0,
Diluted Average Shares,126783589.0,126783589.0,126783589.0,126783589.0,
Basic Average Shares,126783589.0,126783589.0,126783589.0,126783589.0,
Diluted EPS,15.514626,-4.409088,77.257633,80.806988,
Basic EPS,15.514626,-4.409088,77.257633,80.806988,
Diluted NI Availto Com Stockholders,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Net Income Common Stockholders,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Net Income,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Net Income Including Noncontrolling Interests,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Net Income Continuous Operations,1967000000.0,-559000000.0,9795000000.0,10245000000.0,
Tax Provision,873000000.0,-287000000.0,4123000000.0,3430000000.0,
Pretax Income,2840000000.0,-846000000.0,13918000000.0,13675000000.0,
Other Income Expense,334000000.0,-124000000.0,76000000.0,-1000000.0,
Other Non Operating Income Expenses,-9000000.0,,8000000.0,11000000.0,9000000.0
Special Income Charges,290000000.0,-132000000.0,76000000.0,0.0,
Gain On Sale Of Ppe,84000000.0,-49000000.0,76000000.0,0.0,
Gain On Sale Of Business,300000000.0,-5000000.0,0.0,0.0,
Other Special Charges,44000000.0,,,,
Write Off,11000000.0,69000000.0,0.0,0.0,
Impairment Of Capital Assets,0.0,9000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,39000000.0,0.0,0.0,0.0,
Gain On Sale Of Security,53000000.0,8000000.0,-8000000.0,-12000000.0,
Net Non Operating Interest Income Expense,0.0,-3000000.0,-1000000.0,-10000000.0,
Total Other Finance Cost,-6000000.0,,-1000000.0,,
Interest Expense Non Operating,6000000.0,3000000.0,2000000.0,10000000.0,
Operating Income,2506000000.0,-719000000.0,13843000000.0,13686000000.0,
Operating Expense,4470000000.0,6019000000.0,11123000000.0,5302000000.0,
Other Operating Expenses,473000000.0,787000000.0,703000000.0,-8000000.0,
Other Taxes,116000000.0,27000000.0,233000000.0,222000000.0,
Depreciation Amortization Depletion Income Statement,679000000.0,483000000.0,448000000.0,409000000.0,
Depreciation And Amortization In Income Statement,679000000.0,483000000.0,448000000.0,409000000.0,
Selling General And Administration,3675000000.0,5509000000.0,10442000000.0,4671000000.0,
Selling And Marketing Expense,2066000000.0,3094000000.0,8727000000.0,4053000000.0,
General And Administrative Expense,1609000000.0,2415000000.0,1715000000.0,618000000.0,
Other Gand A,1479000000.0,2135000000.0,1344000000.0,430000000.0,
Salaries And Wages,130000000.0,280000000.0,371000000.0,188000000.0,
Gross Profit,6976000000.0,5300000000.0,24966000000.0,18988000000.0,
Cost Of Revenue,217073000000.0,171624000000.0,666000000000.0,505435000000.0,
Total Revenue,224049000000.0,176924000000.0,690966000000.0,524423000000.0,
Operating Revenue,223775000000.0,175992000000.0,690016000000.0,524421000000.0,
