,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,560176.336477,0.0,-42390810.0
Tax Rate For Calcs,0.012848,0.08406,0.002269,0.27
Normalized EBITDA,948523000.0,949473000.0,487809000.0,386987000.0
Total Unusual Items,0.0,6664000.0,0.0,-157003000.0
Total Unusual Items Excluding Goodwill,0.0,6664000.0,0.0,-157003000.0
Net Income From Continuing Operation Net Minority Interest,630118000.0,586200000.0,182771000.0,-129220000.0
Reconciled Depreciation,267982000.0,276670000.0,264794000.0,313387000.0
Reconciled Cost Of Revenue,1815208000.0,1678763000.0,1285192000.0,1194172000.0
EBITDA,948523000.0,956137000.0,487809000.0,229984000.0
EBIT,680541000.0,679467000.0,223015000.0,-83403000.0
Net Interest Income,-26697000.0,-35296000.0,-39141000.0,-45478000.0
Interest Expense,36091000.0,37331000.0,39229000.0,45613000.0
Interest Income,9394000.0,2035000.0,88000.0,135000.0
Normalized Income,630118000.0,580096176.336477,182771000.0,-14607810.0
Net Income From Continuing And Discontinued Operation,630118000.0,586200000.0,182771000.0,-129220000.0
Total Expenses,1894304000.0,1759188000.0,1355467000.0,1253978000.0
Total Operating Income As Reported,672397000.0,667443000.0,223763000.0,-82852000.0
Diluted Average Shares,127180312.0,127195219.0,127195219.0,127164659.0
Basic Average Shares,127180312.0,127195219.0,127195219.0,127164659.0
Diluted EPS,4.81,4.39,1.36,-1.02
Basic EPS,4.81,4.39,1.36,-1.02
Diluted NI Availto Com Stockholders,628734000.0,577190000.0,178157000.0,-129220000.0
Net Income Common Stockholders,628734000.0,577190000.0,178157000.0,-129220000.0
Preferred Stock Dividends,1384000.0,9010000.0,4614000.0,
Net Income,630118000.0,586200000.0,182771000.0,-129220000.0
Minority Interests,-6052000.0,-1958000.0,-598000.0,-169000.0
Net Income Including Noncontrolling Interests,636170000.0,588158000.0,183369000.0,-129051000.0
Net Income Continuous Operations,636170000.0,588158000.0,183369000.0,-129051000.0
Tax Provision,8280000.0,53978000.0,417000.0,35000.0
Pretax Income,644450000.0,642136000.0,183786000.0,-129016000.0
Other Income Expense,-1250000.0,16653000.0,-836000.0,-157689000.0
Other Non Operating Income Expenses,218000.0,4355000.0,-2966000.0,-1593000.0
Special Income Charges,0.0,6664000.0,0.0,-157003000.0
Other Special Charges,,-6664000.0,,
Write Off,,0.0,0.0,24977000.0
Impairment Of Capital Assets,,0.0,0.0,132026000.0
Restructuring And Mergern Acquisition,,,0.0,0.0
Earnings From Equity Interest,-1468000.0,5634000.0,2130000.0,907000.0
Net Non Operating Interest Income Expense,-26697000.0,-35296000.0,-39141000.0,-45478000.0
Interest Expense Non Operating,36091000.0,37331000.0,39229000.0,45613000.0
Interest Income Non Operating,9394000.0,2035000.0,88000.0,135000.0
Operating Income,672397000.0,660779000.0,223763000.0,74151000.0
Operating Expense,79096000.0,80425000.0,70275000.0,59806000.0
Depreciation Amortization Depletion Income Statement,,,,313387000.0
Selling General And Administration,79096000.0,80425000.0,70275000.0,59806000.0
General And Administrative Expense,79096000.0,80425000.0,70275000.0,59806000.0
Other Gand A,79096000.0,80425000.0,70275000.0,59806000.0
Gross Profit,751493000.0,741204000.0,294038000.0,133957000.0
Cost Of Revenue,1815208000.0,1678763000.0,1285192000.0,1194172000.0
Total Revenue,2566701000.0,2419967000.0,1579230000.0,1328129000.0
Operating Revenue,2490251000.0,2367149000.0,1540713000.0,1296313000.0
