,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,9450220.0,3164886.0,2911753.0,2455300.0
Share Issued,9450220.0,3164886.0,2911753.0,2455300.0
Net Debt,,4604394.0,,2528985.0
Total Debt,224424.0,7841500.0,662000.0,6461470.0
Tangible Book Value,8687513.0,-4465955.0,4332894.0,-4130949.0
Invested Capital,13422170.0,8125036.0,11557578.0,10874021.0
Working Capital,9236937.0,3097567.0,3992163.0,1455664.0
Net Tangible Assets,8687513.0,-4465955.0,4332894.0,-4130949.0
Capital Lease Obligations,,,80374.0,167208.0
Common Stock Equity,13197746.0,283536.0,10895578.0,4579759.0
Total Capitalization,13422170.0,8125036.0,10895578.0,10868074.0
Total Equity Gross Minority Interest,13197746.0,283536.0,10895578.0,4579759.0
Stockholders Equity,13197746.0,283536.0,10895578.0,4579759.0
Gains Losses Not Affecting Retained Earnings,12624.0,155929.0,211486.0,160642.0
Other Equity Adjustments,12624.0,155929.0,211486.0,160642.0
Retained Earnings,-159530535.0,-140130159.0,-115899939.0,-98234151.0
Additional Paid In Capital,172714712.0,140257448.0,126581702.0,102651304.0
Capital Stock,945.0,318.0,2329.0,1964.0
Common Stock,945.0,318.0,2329.0,1964.0
Total Liabilities Net Minority Interest,2214167.0,9090649.0,2934432.0,9294687.0
Total Non Current Liabilities Net Minority Interest,549424.0,7841500.0,0.0,6346686.0
Other Non Current Liabilities,,,,47809.0
Employee Benefits,325000.0,0.0,,
Non Current Pension And Other Postretirement Benefit Plans,325000.0,0.0,,
Long Term Debt And Capital Lease Obligation,224424.0,7841500.0,,6298877.0
Long Term Capital Lease Obligation,,,,10562.0
Long Term Debt,224424.0,7841500.0,,6288315.0
Current Liabilities,1664743.0,1249149.0,2934432.0,2948001.0
Other Current Liabilities,,13759.0,295332.0,
Current Deferred Liabilities,255778.0,81318.0,199007.0,237690.0
Current Deferred Revenue,255778.0,81318.0,199007.0,237690.0
Current Debt And Capital Lease Obligation,,,662000.0,162593.0
Current Capital Lease Obligation,,,80374.0,156646.0
Current Debt,,,662000.0,5947.0
Other Current Borrowings,,,662000.0,5947.0
Payables And Accrued Expenses,1408965.0,1154072.0,1778093.0,2547718.0
Current Accrued Expenses,1069133.0,530942.0,1230006.0,2236694.0
Interest Payable,,0.0,33553.0,554755.0
Payables,339832.0,623130.0,548087.0,311024.0
Accounts Payable,339832.0,623130.0,548087.0,311024.0
Total Assets,15411913.0,9374185.0,13830010.0,13874446.0
Total Non Current Assets,4510233.0,5027469.0,6903415.0,9470781.0
Other Non Current Assets,,277978.0,315332.0,240223.0
Investments And Advances,,,,422021.0
Other Investments,,,,422021.0
Goodwill And Other Intangible Assets,4510233.0,4749491.0,6562684.0,8710708.0
Other Intangible Assets,327001.0,566259.0,2379452.0,4527476.0
Goodwill,4183232.0,4183232.0,4183232.0,4183232.0
Net PPE,0.0,0.0,25399.0,97829.0
Accumulated Depreciation,0.0,-139599.0,-117044.0,-363417.0
Gross PPE,0.0,139599.0,142443.0,461246.0
Other Properties,,,551282.0,461246.0
Machinery Furniture Equipment,0.0,139599.0,142443.0,163407.0
Properties,,,,297839.0
Current Assets,10901680.0,4346716.0,6926595.0,4403665.0
Other Current Assets,,349722.0,3318.0,237769.0
Assets Held For Sale Current,0.0,118459.0,629752.0,
Current Deferred Assets,157300.0,0.0,,
Prepaid Assets,476004.0,379620.0,499403.0,
Inventory,,,153149.0,254951.0
Receivables,91277.0,261809.0,26846.0,72986.0
Accounts Receivable,91277.0,261809.0,26846.0,72986.0
Cash Cash Equivalents And Short Term Investments,10177099.0,3237106.0,5767276.0,3837959.0
Other Short Term Investments,,,,72682.0
Cash And Cash Equivalents,10177099.0,3237106.0,5767276.0,3765277.0
Cash Financial,10177099.0,3237106.0,5767276.0,3765277.0
