,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Ordinary Shares Number,78070781.0,73089075.0,67098477.0,55699052.0,
Share Issued,78070781.0,73089075.0,67098477.0,55699052.0,
Net Debt,23202000.0,,,,
Total Debt,241648000.0,317392000.0,320337000.0,0.0,
Tangible Book Value,1867000.0,-7607000.0,33208000.0,386231000.0,
Invested Capital,654385000.0,756705000.0,1137056000.0,390848000.0,
Working Capital,177062000.0,246535000.0,297384000.0,374906000.0,
Net Tangible Assets,1867000.0,-7607000.0,33208000.0,386231000.0,
Capital Lease Obligations,32728000.0,34473000.0,39075000.0,0.0,
Common Stock Equity,445465000.0,473786000.0,855794000.0,390848000.0,
Total Capitalization,653947000.0,756109000.0,1136460000.0,390848000.0,
Total Equity Gross Minority Interest,445465000.0,473786000.0,855794000.0,390848000.0,
Stockholders Equity,445465000.0,473786000.0,855794000.0,390848000.0,
Gains Losses Not Affecting Retained Earnings,-47000.0,0.0,,,
Other Equity Adjustments,-47000.0,,,,
Retained Earnings,-1054099000.0,-954294000.0,-494644000.0,-371520000.0,
Additional Paid In Capital,1499603000.0,1428073000.0,1350431000.0,762362000.0,
Capital Stock,8000.0,7000.0,7000.0,6000.0,
Common Stock,8000.0,7000.0,7000.0,6000.0,
Total Liabilities Net Minority Interest,342686000.0,429283000.0,429735000.0,84662000.0,
Total Non Current Liabilities Net Minority Interest,234836000.0,309869000.0,317982000.0,5587000.0,
Other Non Current Liabilities,156000.0,203000.0,4562000.0,,
Preferred Securities Outside Stock Equity,,,,0.0,233022000.0
Non Current Deferred Liabilities,121000.0,154000.0,268000.0,5587000.0,
Non Current Deferred Revenue,121000.0,154000.0,268000.0,395000.0,
Long Term Debt And Capital Lease Obligation,234559000.0,309512000.0,313152000.0,0.0,
Long Term Capital Lease Obligation,26077000.0,27189000.0,32486000.0,0.0,
Long Term Debt,208482000.0,282323000.0,280666000.0,,21144000.0
Current Liabilities,107850000.0,119414000.0,111753000.0,79075000.0,
Other Current Liabilities,4103000.0,4117000.0,2025000.0,1527000.0,
Current Deferred Liabilities,34770000.0,35191000.0,30875000.0,25879000.0,
Current Deferred Revenue,34770000.0,35191000.0,30875000.0,25879000.0,
Current Debt And Capital Lease Obligation,7089000.0,7880000.0,7185000.0,,
Current Capital Lease Obligation,6651000.0,7284000.0,6589000.0,0.0,
Current Debt,438000.0,596000.0,596000.0,,
Other Current Borrowings,438000.0,596000.0,596000.0,,
Pensionand Other Post Retirement Benefit Plans Current,23392000.0,39346000.0,39189000.0,35379000.0,
Payables And Accrued Expenses,38496000.0,32880000.0,32479000.0,16290000.0,
Current Accrued Expenses,4463000.0,6503000.0,5641000.0,2811000.0,
Payables,34033000.0,26377000.0,26838000.0,13479000.0,
Other Payable,18552000.0,15694000.0,18232000.0,5015000.0,
Total Tax Payable,1732000.0,528000.0,769000.0,1074000.0,
Accounts Payable,13749000.0,10155000.0,7837000.0,7390000.0,
Total Assets,788151000.0,903069000.0,1285529000.0,475510000.0,
Total Non Current Assets,503239000.0,537120000.0,876392000.0,21529000.0,
Other Non Current Assets,2553000.0,1624000.0,1678000.0,1618000.0,
Non Current Deferred Assets,9608000.0,9815000.0,7205000.0,6067000.0,
Goodwill And Other Intangible Assets,443598000.0,481393000.0,822586000.0,4617000.0,
Other Intangible Assets,165407000.0,203202000.0,244690000.0,604000.0,
Goodwill,278191000.0,278191000.0,577896000.0,4013000.0,
Net PPE,47480000.0,44288000.0,44923000.0,9227000.0,
Accumulated Depreciation,-58897000.0,-54843000.0,-49970000.0,-44280000.0,
Gross PPE,106377000.0,99131000.0,94893000.0,53507000.0,
Other Properties,28340000.0,29525000.0,33126000.0,,
Machinery Furniture Equipment,78037000.0,69606000.0,61767000.0,53507000.0,
Current Assets,284912000.0,365949000.0,409137000.0,453981000.0,
Other Current Assets,15808000.0,14149000.0,9468000.0,5957000.0,
Current Deferred Assets,4369000.0,4022000.0,3015000.0,2303000.0,
Prepaid Assets,,,9468000.0,5957000.0,12944000.0
Receivables,27702000.0,26695000.0,30801000.0,11837000.0,
Other Receivables,5902000.0,3260000.0,9685000.0,2725000.0,
Accounts Receivable,21800000.0,23435000.0,21116000.0,9112000.0,
Cash Cash Equivalents And Short Term Investments,237033000.0,321083000.0,365853000.0,433884000.0,
Other Short Term Investments,51315000.0,0.0,,,
Cash And Cash Equivalents,185718000.0,321083000.0,365853000.0,433884000.0,
Cash Equivalents,,139856000.0,231526000.0,,
Cash Financial,,181227000.0,134327000.0,,
