,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,21671333.0,-1450907.0,2270580.0,13927785.0
Repurchase Of Capital Stock,-1916442.0,-2098085.0,-1501126.0,-6217029.0
Repayment Of Debt,-18173750.0,,,-5221500.0
Issuance Of Debt,3303.0,5839000.0,1384375.0,
End Cash Position,168522.0,506919.0,250619.0,182287.0
Beginning Cash Position,506919.0,250619.0,182287.0,3039.0
Effect Of Exchange Rate Changes,5216.0,-4175.0,-743.0,192.0
Changes In Cash,-343613.0,260475.0,69075.0,179056.0
Financing Cash Flow,-22014946.0,1711382.0,-2201505.0,-13748729.0
Net Other Financing Charges,0.0,0.0,0.0,0.0
Cash Dividends Paid,-1928057.0,-2029533.0,-2084754.0,-2310200.0
Common Stock Dividend Paid,-1928057.0,-2029533.0,-2084754.0,-2310200.0
Net Common Stock Issuance,-1916442.0,-2098085.0,-1501126.0,-6217029.0
Common Stock Payments,-1916442.0,-2098085.0,-1501126.0,-6217029.0
Net Issuance Payments Of Debt,-18170447.0,5839000.0,1384375.0,-5221500.0
Net Long Term Debt Issuance,-18170447.0,5839000.0,1384375.0,-5221500.0
Long Term Debt Payments,-18173750.0,,,-5221500.0
Long Term Debt Issuance,3303.0,5839000.0,1384375.0,
Operating Cash Flow,21671333.0,-1450907.0,2270580.0,13927785.0
Change In Working Capital,174737.0,-195583.0,92332.0,-157549.0
Change In Other Current Liabilities,0.0,0.0,0.0,0.0
Change In Accrued Expense,5190.0,-7336.0,1095.0,-44160.0
Change In Payable,-55103.0,17296.0,25009.0,-140384.0
Change In Prepaid Assets,-20.0,-211.0,478.0,-74.0
Change In Receivables,224670.0,-205332.0,65750.0,27069.0
Other Non Cash Items,-98988.0,117662.0,96498.0,153327.0
Gain Loss On Investment Securities,19965211.0,6592420.0,2544395.0,12596042.0
Net Income From Continuing Operations,1630373.0,-7965406.0,-462645.0,1335965.0
