,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-43524000.0,5750000.0,680000.0,-7672000.0
Tax Rate For Calcs,0.279,0.23,0.136,0.274
Normalized EBITDA,1886000000.0,1775000000.0,292000000.0,1524000000.0
Total Unusual Items,-156000000.0,25000000.0,5000000.0,-28000000.0
Total Unusual Items Excluding Goodwill,-156000000.0,25000000.0,5000000.0,-28000000.0
Net Income From Continuing Operation Net Minority Interest,450000000.0,727000000.0,-508000000.0,423000000.0
Reconciled Depreciation,499000000.0,460000000.0,463000000.0,481000000.0
Reconciled Cost Of Revenue,9546000000.0,10643000000.0,9013000000.0,7300000000.0
EBITDA,1730000000.0,1800000000.0,297000000.0,1496000000.0
EBIT,1231000000.0,1340000000.0,-166000000.0,1015000000.0
Net Interest Income,-383000000.0,-269000000.0,-244000000.0,-282000000.0
Interest Expense,436000000.0,284000000.0,253000000.0,290000000.0
Interest Income,53000000.0,15000000.0,9000000.0,8000000.0
Normalized Income,562476000.0,707750000.0,-512320000.0,443328000.0
Net Income From Continuing And Discontinued Operation,450000000.0,727000000.0,-560000000.0,579000000.0
Total Expenses,10627000000.0,11659000000.0,10059000000.0,8314000000.0
Total Operating Income As Reported,1269000000.0,1336000000.0,1363000000.0,1048000000.0
Diluted Average Shares,119666669.0,121376604.0,131348050.0,134560915.0
Basic Average Shares,119408789.0,120855695.0,130376215.0,133525186.0
Diluted EPS,3.76,5.99,-4.3,4.3
Basic EPS,3.77,6.01,-4.3,4.34
Diluted NI Availto Com Stockholders,450000000.0,727000000.0,-560000000.0,579000000.0
Net Income Common Stockholders,450000000.0,727000000.0,-560000000.0,579000000.0
Net Income,450000000.0,727000000.0,-560000000.0,579000000.0
Minority Interests,-137000000.0,-128000000.0,-150000000.0,-109000000.0
Net Income Including Noncontrolling Interests,587000000.0,855000000.0,-411000000.0,688000000.0
Net Income Discontinuous Operations,0.0,0.0,-52000000.0,156000000.0
Net Income Continuous Operations,587000000.0,855000000.0,-359000000.0,532000000.0
Earnings From Equity Interest Net Of Tax,14000000.0,42000000.0,3000000.0,6000000.0
Tax Provision,222000000.0,243000000.0,-57000000.0,199000000.0
Pretax Income,795000000.0,1056000000.0,-419000000.0,725000000.0
Other Income Expense,-205000000.0,41000000.0,-1510000000.0,-71000000.0
Other Non Operating Income Expenses,-49000000.0,16000000.0,-1515000000.0,-43000000.0
Special Income Charges,-115000000.0,41000000.0,-40000000.0,-30000000.0
Other Special Charges,1000000.0,11000000.0,68000000.0,
Impairment Of Capital Assets,,,,0.0
Restructuring And Mergern Acquisition,114000000.0,-52000000.0,-28000000.0,30000000.0
Gain On Sale Of Security,-41000000.0,-16000000.0,45000000.0,2000000.0
Net Non Operating Interest Income Expense,-383000000.0,-269000000.0,-244000000.0,-282000000.0
Interest Expense Non Operating,436000000.0,284000000.0,253000000.0,290000000.0
Interest Income Non Operating,53000000.0,15000000.0,9000000.0,8000000.0
Operating Income,1383000000.0,1284000000.0,1335000000.0,1078000000.0
Operating Expense,1081000000.0,1016000000.0,1030000000.0,955000000.0
Depreciation Amortization Depletion Income Statement,499000000.0,460000000.0,447000000.0,422000000.0
Depreciation And Amortization In Income Statement,499000000.0,460000000.0,447000000.0,422000000.0
Selling General And Administration,582000000.0,556000000.0,583000000.0,533000000.0
Selling And Marketing Expense,582000000.0,556000000.0,583000000.0,533000000.0
General And Administrative Expense,582000000.0,556000000.0,583000000.0,533000000.0
Other Gand A,582000000.0,556000000.0,583000000.0,533000000.0
Salaries And Wages,49000000.0,-16000000.0,1515000000.0,43000000.0
Gross Profit,2464000000.0,2300000000.0,2365000000.0,2033000000.0
Cost Of Revenue,9546000000.0,10643000000.0,9029000000.0,7359000000.0
Total Revenue,12010000000.0,12943000000.0,11394000000.0,9392000000.0
Operating Revenue,12010000000.0,12943000000.0,11394000000.0,9392000000.0
