,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,269516000.0,166491000.0,195118000.0,402145000.0,
Repurchase Of Capital Stock,-96286000.0,-48963000.0,0.0,-21907000.0,
Repayment Of Debt,-36138000.0,-111800000.0,-236000000.0,-272952000.0,
Issuance Of Debt,0.0,0.0,225300000.0,370700000.0,
Capital Expenditure,-35961000.0,-30215000.0,-21504000.0,-10437000.0,
Interest Paid Supplemental Data,698956000.0,368311000.0,50269000.0,77995000.0,
Income Tax Paid Supplemental Data,200809000.0,131365000.0,99701000.0,92506000.0,
End Cash Position,2185776000.0,2382086000.0,1574699000.0,1037777000.0,
Beginning Cash Position,2382086000.0,1574699000.0,1037777000.0,1950519000.0,
Changes In Cash,-196310000.0,807387000.0,536922000.0,-912742000.0,
Financing Cash Flow,2087493000.0,3009779000.0,3103324000.0,-458555000.0,
Cash Flow From Continuing Financing Activities,2087493000.0,3009779000.0,3103324000.0,-458555000.0,
Net Other Financing Charges,-16192000.0,-6144000.0,-16601000.0,-13396000.0,
Cash Dividends Paid,,0.0,0.0,-103000.0,-386000.0
Preferred Stock Dividend Paid,,0.0,0.0,-103000.0,-386000.0
Net Preferred Stock Issuance,,0.0,0.0,-5150000.0,0.0
Preferred Stock Payments,,0.0,0.0,-5150000.0,0.0
Net Common Stock Issuance,-96286000.0,-48963000.0,0.0,-16757000.0,
Common Stock Payments,-96286000.0,-48963000.0,0.0,-16757000.0,
Net Issuance Payments Of Debt,-36138000.0,-111800000.0,-10700000.0,97748000.0,
Net Long Term Debt Issuance,-36138000.0,-111800000.0,-10700000.0,97748000.0,
Long Term Debt Payments,-36138000.0,-111800000.0,-236000000.0,-272952000.0,
Long Term Debt Issuance,0.0,0.0,225300000.0,370700000.0,
Investing Cash Flow,-2589280000.0,-2399098000.0,-2783024000.0,-866769000.0,
Cash Flow From Continuing Investing Activities,-2589280000.0,-2399098000.0,-2783024000.0,-866769000.0,
Net Other Investing Changes,4757000.0,6945000.0,8654000.0,2201000.0,
Dividends Received Cfi,1989000.0,288000.0,96000.0,,
Net Investment Purchase And Sale,84236000.0,16285000.0,-18301000.0,-47671000.0,
Sale Of Investment,106249000.0,57989000.0,131868000.0,74667000.0,
Purchase Of Investment,-22013000.0,-41704000.0,-150169000.0,-122338000.0,
Net Business Purchase And Sale,0.0,-5531000.0,-54597000.0,0.0,
Sale Of Business,,,,0.0,0.0
Purchase Of Business,0.0,-5531000.0,-54597000.0,0.0,
Net PPE Purchase And Sale,-35961000.0,-30215000.0,-21504000.0,-10437000.0,
Purchase Of PPE,-35961000.0,-30215000.0,-21504000.0,-10437000.0,
Capital Expenditure Reported,,,,,-12333000.0
Operating Cash Flow,305477000.0,196706000.0,216622000.0,412582000.0,
Cash Flow From Continuing Operating Activities,305477000.0,196706000.0,216622000.0,412582000.0,
Change In Working Capital,-122438000.0,-145113000.0,-103018000.0,106308000.0,
Change In Other Working Capital,,,,-396720000.0,-77662000.0
Change In Other Current Assets,-114040000.0,-11984000.0,-95543000.0,-7460000.0,
Change In Payables And Accrued Expense,-123916000.0,-66544000.0,10930000.0,186994000.0,
Change In Payable,-123916000.0,-66544000.0,10930000.0,186994000.0,
Change In Account Payable,-123916000.0,-66544000.0,10930000.0,186994000.0,
Change In Receivables,134046000.0,43342000.0,-43925000.0,-149549000.0,
Changes In Account Receivables,134046000.0,43342000.0,-43925000.0,-149549000.0,
Other Non Cash Items,-82120000.0,-9882000.0,31040000.0,60937000.0,
Stock Based Compensation,35194000.0,26100000.0,21242000.0,20685000.0,
Amortization Of Securities,,,-423000.0,-365000.0,291000.0
Deferred Tax,33134000.0,-19586000.0,-9400000.0,-8828000.0,
Deferred Income Tax,33134000.0,-19586000.0,-9400000.0,-8828000.0,
Depreciation Amortization Depletion,27086000.0,23387000.0,24596000.0,30443000.0,
Depreciation And Amortization,27086000.0,23387000.0,24596000.0,30443000.0,
Amortization Cash Flow,,634000.0,-2228000.0,6319000.0,
Amortization Of Intangibles,,634000.0,-2228000.0,6319000.0,
Depreciation,,23387000.0,35495000.0,24124000.0,34986000.0
Operating Gains Losses,-9612000.0,-7999000.0,-16237000.0,-41172000.0,
Gain Loss On Investment Securities,,,,0.0,0.0
Net Income From Continuing Operations,450008000.0,307165000.0,240716000.0,215707000.0,
