,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-67678000.0,47504000.0,162897000.0,153587000.0,
Repurchase Of Capital Stock,-23834000.0,-33436000.0,0.0,-8662000.0,
Repayment Of Debt,-824458000.0,-365152000.0,-178173000.0,-760880000.0,
Issuance Of Debt,816514000.0,395559000.0,746223000.0,504315000.0,
Issuance Of Capital Stock,362072000.0,0.0,,,
Capital Expenditure,-88458000.0,-80296000.0,-53266000.0,-31572000.0,
Interest Paid Supplemental Data,68526000.0,58452000.0,30797000.0,38428000.0,
Income Tax Paid Supplemental Data,49511000.0,58398000.0,24126000.0,6528000.0,
End Cash Position,170177000.0,159867000.0,135282000.0,187467000.0,
Beginning Cash Position,159867000.0,135282000.0,187467000.0,358645000.0,
Effect Of Exchange Rate Changes,591000.0,925000.0,-2416000.0,-9089000.0,
Changes In Cash,9719000.0,23660000.0,-49769000.0,-162089000.0,
Financing Cash Flow,330724000.0,4882000.0,531535000.0,-259116000.0,
Cash Flow From Continuing Financing Activities,330724000.0,4882000.0,531535000.0,-259116000.0,
Net Other Financing Charges,-195000.0,-452000.0,-38187000.0,,
Proceeds From Stock Option Exercised,2152000.0,4964000.0,2994000.0,6111000.0,
Net Common Stock Issuance,338238000.0,-33436000.0,0.0,-8662000.0,
Common Stock Payments,-23834000.0,-33436000.0,0.0,-8662000.0,
Common Stock Issuance,362072000.0,0.0,,,
Net Issuance Payments Of Debt,-9471000.0,33806000.0,566728000.0,-256565000.0,
Net Short Term Debt Issuance,-1527000.0,3399000.0,-1322000.0,,2546000.0
Net Long Term Debt Issuance,-7944000.0,30407000.0,568050000.0,-256565000.0,
Long Term Debt Payments,-824458000.0,-365152000.0,-178173000.0,-760880000.0,
Long Term Debt Issuance,816514000.0,395559000.0,746223000.0,504315000.0,
Investing Cash Flow,-341785000.0,-109022000.0,-797467000.0,-88132000.0,
Cash Flow From Continuing Investing Activities,-341785000.0,-109022000.0,-797467000.0,-88132000.0,
Net Other Investing Changes,,21493000.0,,,
Net Investment Purchase And Sale,0.0,21493000.0,,,
Sale Of Investment,0.0,21493000.0,,,
Net Business Purchase And Sale,-276538000.0,-51679000.0,-745018000.0,-68523000.0,
Purchase Of Business,-276538000.0,-51679000.0,-745018000.0,-68523000.0,
Net Intangibles Purchase And Sale,-29628000.0,-24192000.0,-16957000.0,-10031000.0,
Purchase Of Intangibles,-29628000.0,-24192000.0,-16957000.0,-10031000.0,
Net PPE Purchase And Sale,-35619000.0,-54644000.0,-35492000.0,-9578000.0,
Sale Of PPE,23211000.0,1460000.0,817000.0,11963000.0,
Purchase Of PPE,-58830000.0,-56104000.0,-36309000.0,-21541000.0,
Operating Cash Flow,20780000.0,127800000.0,216163000.0,185159000.0,
Cash Flow From Continuing Operating Activities,20780000.0,127800000.0,216163000.0,185159000.0,
Change In Working Capital,-275636000.0,-109406000.0,-14298000.0,77551000.0,
Change In Other Working Capital,24854000.0,48100000.0,,,
Change In Payables And Accrued Expense,-64797000.0,119061000.0,,,
Change In Payable,-64797000.0,119061000.0,,,
Change In Account Payable,-69923000.0,129239000.0,,,
Change In Tax Payable,5126000.0,-10178000.0,,,
Change In Income Tax Payable,5126000.0,-10178000.0,,,
Change In Prepaid Assets,3063000.0,-18745000.0,,,
Change In Inventory,-12197000.0,-48408000.0,,,
Change In Receivables,-226559000.0,-209414000.0,,,
Changes In Account Receivables,-50516000.0,-40593000.0,,,
Other Non Cash Items,-20277000.0,16470000.0,27895000.0,7282000.0,
Stock Based Compensation,11253000.0,5088000.0,1365000.0,864000.0,
Deferred Tax,-29915000.0,-37542000.0,-35612000.0,-29054000.0,
Deferred Income Tax,-29915000.0,-37542000.0,-35612000.0,-29054000.0,
Depreciation Amortization Depletion,141174000.0,125489000.0,115421000.0,70918000.0,
Depreciation And Amortization,141174000.0,125489000.0,115421000.0,70918000.0,
Amortization Cash Flow,83063000.0,75839000.0,72302000.0,39987000.0,
Amortization Of Intangibles,83063000.0,75839000.0,72302000.0,39987000.0,
Depreciation,58111000.0,49650000.0,43119000.0,30931000.0,
Operating Gains Losses,,,,-6505000.0,
Gain Loss On Sale Of PPE,,,0.0,-6505000.0,0.0
Net Income From Continuing Operations,194181000.0,127701000.0,121392000.0,64103000.0,
