,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Preferred Shares Number,1161559.0,1167315.0,1198428.0,1200000.0,
Ordinary Shares Number,13641412.0,13748708.0,13705666.0,13499458.0,
Share Issued,13641412.0,13748708.0,13705666.0,13499458.0,
Tangible Book Value,139434293.0,123794871.0,126722629.0,196728628.0,
Net Tangible Assets,175772068.0,166007746.0,181713329.0,226728628.0,
Common Stock Equity,139434293.0,123794871.0,126722629.0,196728628.0,
Preferred Stock Equity,36337775.0,42212875.0,54990700.0,30000000.0,
Total Equity Gross Minority Interest,175772068.0,166007746.0,181713329.0,226728628.0,
Stockholders Equity,175772068.0,166007746.0,181713329.0,226728628.0,
Retained Earnings,20409243.0,3748621.0,6383234.0,79335288.0,
Capital Stock,155362825.0,162259125.0,175330095.0,147393340.0,
Common Stock,119025050.0,120046250.0,120339395.0,117393340.0,
Preferred Stock,36337775.0,42212875.0,54990700.0,30000000.0,
Total Liabilities Net Minority Interest,8751068.0,407345.0,552421.0,2617033.0,
Preferred Securities Outside Stock Equity,,42212875.0,54990700.0,30000000.0,30000000.0
Payables,8645407.0,387528.0,534821.0,2441256.0,
Other Payable,136189.0,187448.0,237645.0,161163.0,
Accounts Payable,8509218.0,200080.0,297176.0,2280093.0,
Total Assets,184523136.0,166415091.0,182265750.0,229345661.0,
Investments And Advances,182582020.0,165402706.0,181585483.0,225087353.0,
Investmentin Financial Assets,182582020.0,165402706.0,181585483.0,225087353.0,
Available For Sale Securities,,,,,202584569.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,182582020.0,165402706.0,181585483.0,225087353.0,
Prepaid Assets,,,885.0,1175.0,1006.0
Receivables,1839234.0,804935.0,549648.0,4081172.0,
Cash And Cash Equivalents,32146.0,43926.0,,64984.0,298.0
Cash Financial,32146.0,43926.0,,64984.0,298.0
Cash Cash Equivalents And Federal Funds Sold,32146.0,43926.0,,64984.0,298.0
