,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-9389100.0,643800.0,-2684627.575277,-19487900.0,
Tax Rate For Calcs,0.119,0.222,0.22187,0.229,
Normalized EBITDA,490500000.0,264700000.0,125300000.0,-55600000.0,
Total Unusual Items,-78900000.0,2900000.0,-12100000.0,-85100000.0,
Total Unusual Items Excluding Goodwill,-78900000.0,2900000.0,-12100000.0,-85100000.0,
Net Income From Continuing Operation Net Minority Interest,186500000.0,56400000.0,-49100000.0,-229600000.0,
Reconciled Depreciation,134600000.0,131000000.0,131400000.0,123600000.0,
Reconciled Cost Of Revenue,2175400000.0,2213000000.0,1686500000.0,1474600000.0,
EBITDA,411600000.0,267600000.0,113200000.0,-140700000.0,
EBIT,277000000.0,136600000.0,-18200000.0,-264300000.0,
Net Interest Income,-63600000.0,-63500000.0,-26500000.0,-33600000.0,
Interest Expense,65400000.0,64100000.0,44900000.0,33600000.0,
Interest Income,1800000.0,600000.0,18400000.0,0.0,
Normalized Income,256010900.0,54143800.0,-39684627.575277,-163987900.0,
Net Income From Continuing And Discontinued Operation,186500000.0,56400000.0,-49100000.0,-229600000.0,
Total Expenses,2405600000.0,2417200000.0,1861200000.0,1654800000.0,
Total Operating Income As Reported,323100000.0,133100000.0,-24900000.0,-248600000.0,
Diluted Average Shares,50300000.0,49200000.0,48500000.0,48300000.0,
Basic Average Shares,49700000.0,48800000.0,48500000.0,48300000.0,
Diluted EPS,3.7,1.14,-1.01,-4.76,
Basic EPS,3.75,1.15,-1.01,-4.76,
Diluted NI Availto Com Stockholders,186200000.0,56000000.0,-49200000.0,-230000000.0,
Net Income Common Stockholders,186200000.0,56000000.0,-49200000.0,-230000000.0,
Otherunder Preferred Stock Dividend,300000.0,400000.0,100000.0,400000.0,
Net Income,186500000.0,56400000.0,-49100000.0,-229600000.0,
Net Income Including Noncontrolling Interests,186500000.0,56400000.0,-49100000.0,-229600000.0,
Net Income Continuous Operations,186500000.0,56400000.0,-49100000.0,-229600000.0,
Tax Provision,25100000.0,16100000.0,-14000000.0,-68300000.0,
Pretax Income,211600000.0,72500000.0,-63100000.0,-297900000.0,
Other Income Expense,-78900000.0,2900000.0,-11700000.0,-85100000.0,
Other Non Operating Income Expenses,,-10000000.0,400000.0,-900000.0,-2400000.0
Special Income Charges,-82900000.0,0.0,-6000000.0,-89000000.0,
Other Special Charges,51900000.0,,6000000.0,19600000.0,
Impairment Of Capital Assets,14100000.0,0.0,0.0,52800000.0,
Restructuring And Mergern Acquisition,16900000.0,0.0,0.0,16600000.0,
Gain On Sale Of Security,4000000.0,2900000.0,-6100000.0,3900000.0,
Net Non Operating Interest Income Expense,-63600000.0,-63500000.0,-26500000.0,-33600000.0,
Interest Expense Non Operating,65400000.0,64100000.0,44900000.0,33600000.0,
Interest Income Non Operating,1800000.0,600000.0,18400000.0,0.0,
Operating Income,354100000.0,133100000.0,-24900000.0,-179200000.0,
Operating Expense,230200000.0,204200000.0,174700000.0,180200000.0,
Selling General And Administration,230200000.0,204200000.0,174700000.0,180200000.0,
Gross Profit,584300000.0,337300000.0,149800000.0,1000000.0,
Cost Of Revenue,2175400000.0,2213000000.0,1686500000.0,1474600000.0,
Total Revenue,2759700000.0,2550300000.0,1836300000.0,1475600000.0,
Operating Revenue,2759700000.0,2550300000.0,1836300000.0,1475600000.0,
