,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Ordinary Shares Number,3604157.0,3604000.0,3600000.0,3551000.0,
Share Issued,3604157.0,3604000.0,3600000.0,3551000.0,
Net Debt,,,225000.0,13311000.0,28183000.0
Total Debt,95808000.0,107347000.0,128638000.0,91199000.0,
Tangible Book Value,36379000.0,38441000.0,37868000.0,28376000.0,
Invested Capital,49330000.0,57415000.0,83464000.0,82894000.0,
Working Capital,-10659000.0,-5932000.0,4210000.0,2572000.0,
Net Tangible Assets,36379000.0,38441000.0,37868000.0,28376000.0,
Capital Lease Obligations,90615000.0,100220000.0,104974000.0,58717000.0,
Common Stock Equity,44137000.0,50288000.0,59800000.0,50412000.0,
Total Capitalization,44137000.0,55428000.0,76889000.0,75921000.0,
Total Equity Gross Minority Interest,43641000.0,51722000.0,60118000.0,51452000.0,
Minority Interest,-496000.0,1434000.0,318000.0,1040000.0,
Stockholders Equity,44137000.0,50288000.0,59800000.0,50412000.0,
Retained Earnings,30167000.0,36091000.0,44271000.0,35884000.0,
Additional Paid In Capital,13934000.0,14161000.0,15493000.0,14492000.0,
Capital Stock,36000.0,36000.0,36000.0,36000.0,
Common Stock,36000.0,36000.0,36000.0,36000.0,
Total Liabilities Net Minority Interest,112400000.0,125234000.0,149416000.0,109764000.0,
Total Non Current Liabilities Net Minority Interest,83516000.0,97372000.0,114533000.0,78061000.0,
Non Current Deferred Liabilities,,,,,0.0
Long Term Debt And Capital Lease Obligation,83516000.0,97372000.0,114533000.0,78061000.0,
Long Term Capital Lease Obligation,83516000.0,92232000.0,97444000.0,52552000.0,
Long Term Debt,,5140000.0,17089000.0,25509000.0,36068000.0
Current Liabilities,28884000.0,27862000.0,34883000.0,31703000.0,
Current Deferred Liabilities,4382000.0,5962000.0,5534000.0,4988000.0,
Current Deferred Revenue,4382000.0,5962000.0,5534000.0,4988000.0,
Current Debt And Capital Lease Obligation,12292000.0,9975000.0,14105000.0,13138000.0,
Current Capital Lease Obligation,7099000.0,7988000.0,7530000.0,6165000.0,
Current Debt,5193000.0,1987000.0,6575000.0,6973000.0,
Other Current Borrowings,5193000.0,1987000.0,6575000.0,6973000.0,
Payables And Accrued Expenses,12210000.0,11925000.0,15244000.0,13577000.0,
Current Accrued Expenses,6902000.0,7102000.0,9862000.0,7781000.0,
Payables,5308000.0,4823000.0,5382000.0,5796000.0,
Dividends Payable,,,,,0.0
Total Tax Payable,761000.0,765000.0,916000.0,910000.0,
Income Tax Payable,,,,,0.0
Accounts Payable,4547000.0,4058000.0,4466000.0,4886000.0,
Total Assets,156041000.0,176956000.0,209534000.0,161216000.0,
Total Non Current Assets,137816000.0,155026000.0,170441000.0,126941000.0,
Other Non Current Assets,2163000.0,2161000.0,2524000.0,2270000.0,
Non Current Deferred Assets,4799000.0,3738000.0,3118000.0,3700000.0,
Non Current Deferred Taxes Assets,4799000.0,3738000.0,3118000.0,3700000.0,
Investments And Advances,6550000.0,6507000.0,6465000.0,6425000.0,
Long Term Equity Investment,,,,,6874000.0
Goodwill And Other Intangible Assets,7758000.0,11847000.0,21932000.0,22036000.0,
Other Intangible Assets,4318000.0,4407000.0,4492000.0,4596000.0,
Goodwill,3440000.0,7440000.0,17440000.0,17440000.0,
Net PPE,116546000.0,130773000.0,136402000.0,92510000.0,
Accumulated Depreciation,-71425000.0,-67539000.0,-63314000.0,-60240000.0,
Gross PPE,187971000.0,198312000.0,199716000.0,152750000.0,
Leases,,44308000.0,43054000.0,42200000.0,40777000.0
Construction In Progress,1107000.0,127000.0,355000.0,38000.0,
Other Properties,84977000.0,96459000.0,101720000.0,56336000.0,
Machinery Furniture Equipment,39123000.0,39025000.0,36554000.0,36143000.0,
Buildings And Improvements,44371000.0,44308000.0,43054000.0,,
Land And Improvements,18393000.0,18393000.0,18033000.0,18033000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,18225000.0,21930000.0,39093000.0,34275000.0,
Other Current Assets,1598000.0,1569000.0,1523000.0,3205000.0,
Prepaid Assets,,212000.0,1778000.0,3896000.0,2870000.0
Inventory,2289000.0,3093000.0,3707000.0,3510000.0,
Receivables,4065000.0,3853000.0,5403000.0,8389000.0,
Other Receivables,255000.0,328000.0,440000.0,380000.0,
Taxes Receivable,294000.0,212000.0,1778000.0,3896000.0,
Loans Receivable,,,,,385000.0
Accounts Receivable,3516000.0,3313000.0,3185000.0,4113000.0,
Cash Cash Equivalents And Short Term Investments,10273000.0,13415000.0,28460000.0,19171000.0,
Other Short Term Investments,,0.0,5021000.0,0.0,
Cash And Cash Equivalents,10273000.0,13415000.0,23439000.0,19171000.0,
