,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,237488000.0,18730000.0,100199000.0,165760000.0,
Repurchase Of Capital Stock,-156982000.0,0.0,0.0,-2280000.0,
Repayment Of Debt,-254333000.0,-114594000.0,-52022000.0,-1559606000.0,
Issuance Of Debt,205775000.0,48264000.0,0.0,1815433000.0,
Issuance Of Capital Stock,2102000.0,327000.0,0.0,,6000.0
Capital Expenditure,-113234000.0,-111559000.0,-119337000.0,-99461000.0,
Interest Paid Supplemental Data,132272000.0,113952000.0,98099000.0,116977000.0,
Income Tax Paid Supplemental Data,49414000.0,31184000.0,32987000.0,27870000.0,
End Cash Position,203775000.0,130313000.0,277053000.0,183023000.0,
Other Cash Adjustment Outside Changein Cash,,,,,0.0
Beginning Cash Position,130313000.0,277053000.0,183023000.0,45021000.0,
Effect Of Exchange Rate Changes,-94000.0,3802000.0,-14937000.0,2969000.0,
Changes In Cash,73556000.0,-150542000.0,108967000.0,135033000.0,
Financing Cash Flow,-222552000.0,-177106000.0,-106572000.0,224128000.0,
Cash Flow From Continuing Financing Activities,-222552000.0,-177106000.0,-106572000.0,224128000.0,
Net Other Financing Charges,-19114000.0,-111103000.0,-54550000.0,-31699000.0,
Proceeds From Stock Option Exercised,,,0.0,0.0,22432000.0
Net Common Stock Issuance,-154880000.0,327000.0,0.0,-2280000.0,
Common Stock Payments,-156982000.0,0.0,0.0,-2280000.0,
Common Stock Issuance,2102000.0,327000.0,0.0,,6000.0
Net Issuance Payments Of Debt,-48558000.0,-66330000.0,-52022000.0,255827000.0,
Net Long Term Debt Issuance,-48558000.0,-66330000.0,-52022000.0,255827000.0,
Long Term Debt Payments,-254333000.0,-114594000.0,-52022000.0,-1559606000.0,
Long Term Debt Issuance,205775000.0,48264000.0,0.0,1815433000.0,
Investing Cash Flow,-54614000.0,-103725000.0,-3997000.0,-354316000.0,
Cash Flow From Continuing Investing Activities,-54614000.0,-103725000.0,-3997000.0,-354316000.0,
Net Other Investing Changes,23565000.0,4382000.0,37154000.0,5427000.0,
Net Investment Purchase And Sale,38676000.0,8080000.0,153444000.0,-206872000.0,
Sale Of Investment,38676000.0,92110000.0,153444000.0,0.0,
Purchase Of Investment,0.0,-84030000.0,0.0,-206872000.0,
Net Business Purchase And Sale,-3621000.0,-4628000.0,-75258000.0,-53410000.0,
Sale Of Business,,,,0.0,
Purchase Of Business,-3621000.0,-4628000.0,-75258000.0,-53410000.0,
Net Intangibles Purchase And Sale,,,,-60937000.0,0.0
Purchase Of Intangibles,,,,-60937000.0,0.0
Net PPE Purchase And Sale,-54927000.0,-53772000.0,-54040000.0,-38524000.0,
Purchase Of PPE,-54927000.0,-53772000.0,-54040000.0,-38524000.0,
Capital Expenditure Reported,-58307000.0,-57787000.0,-65297000.0,-60937000.0,
Operating Cash Flow,350722000.0,130289000.0,219536000.0,265221000.0,
Cash Flow From Continuing Operating Activities,350722000.0,130289000.0,219536000.0,265221000.0,
Change In Working Capital,52754000.0,-37943000.0,75355000.0,54887000.0,
Change In Payables And Accrued Expense,25255000.0,-46820000.0,143552000.0,52585000.0,
Change In Accrued Expense,-14021000.0,-17948000.0,33575000.0,23218000.0,
Change In Payable,39276000.0,-28872000.0,109977000.0,29367000.0,
Change In Account Payable,39276000.0,-28872000.0,109977000.0,29367000.0,
Change In Prepaid Assets,15560000.0,1768000.0,-5989000.0,-2606000.0,
Change In Inventory,11778000.0,11352000.0,-44089000.0,16382000.0,
Change In Receivables,161000.0,-4243000.0,-18119000.0,-11474000.0,
Changes In Account Receivables,161000.0,-4243000.0,-18119000.0,-11474000.0,
Other Non Cash Items,1615000.0,13235000.0,-13704000.0,7041000.0,
Stock Based Compensation,65584000.0,42122000.0,49766000.0,37034000.0,
Asset Impairment Charge,0.0,5609000.0,0.0,19882000.0,
Deferred Tax,-94442000.0,114912000.0,22879000.0,-10284000.0,
Deferred Income Tax,-94442000.0,114912000.0,22879000.0,-10284000.0,
Depreciation Amortization Depletion,151764000.0,162428000.0,175681000.0,173212000.0,
Depreciation And Amortization,151764000.0,162428000.0,175681000.0,173212000.0,
Operating Gains Losses,-4361000.0,15641000.0,-39871000.0,65906000.0,
Gain Loss On Investment Securities,-4992000.0,34393000.0,-40408000.0,17323000.0,
Net Foreign Currency Exchange Gain Loss,116000.0,-11988000.0,537000.0,240000.0,
Gain Loss On Sale Of Business,,,,,0.0
Net Income From Continuing Operations,177808000.0,-185715000.0,-50570000.0,-82457000.0,
