,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Free Cash Flow,21529000.0,-25160000.0,40464000.0,2134000.0,
Repayment Of Debt,-125865000.0,-225019000.0,-305696000.0,-319098000.0,
Issuance Of Debt,85252000.0,260975000.0,267440000.0,334850000.0,
Capital Expenditure,-2890000.0,-10694000.0,-9769000.0,-11438000.0,
Interest Paid Supplemental Data,2637000.0,2492000.0,1482000.0,687000.0,
Income Tax Paid Supplemental Data,2292000.0,1492000.0,2601000.0,3047000.0,
End Cash Position,57031000.0,2852000.0,3134000.0,2855000.0,
Beginning Cash Position,2852000.0,3134000.0,2855000.0,4055000.0,
Changes In Cash,54179000.0,-282000.0,279000.0,-1200000.0,
Financing Cash Flow,-50350000.0,24878000.0,-58635000.0,-5408000.0,
Cash Flow From Continuing Financing Activities,-50350000.0,24878000.0,-58635000.0,-5408000.0,
Net Other Financing Charges,-816000.0,-693000.0,-96000.0,-864000.0,
Proceeds From Stock Option Exercised,0.0,48000.0,47000.0,47000.0,
Cash Dividends Paid,-8921000.0,-10433000.0,-20330000.0,-20343000.0,
Common Stock Dividend Paid,,,,,-19354000.0
Net Issuance Payments Of Debt,-40613000.0,35956000.0,-38256000.0,15752000.0,
Net Short Term Debt Issuance,-35024000.0,33823000.0,-36500000.0,17150000.0,
Short Term Debt Payments,-120276000.0,-223089000.0,-303700000.0,-317700000.0,
Short Term Debt Issuance,85252000.0,256912000.0,267200000.0,334850000.0,
Net Long Term Debt Issuance,-5589000.0,2133000.0,-1756000.0,-1398000.0,
Long Term Debt Payments,-5589000.0,-1930000.0,-1996000.0,-1398000.0,
Long Term Debt Issuance,0.0,4063000.0,240000.0,0.0,
Investing Cash Flow,80110000.0,-10694000.0,8681000.0,-9364000.0,
Cash Flow From Continuing Investing Activities,80110000.0,-10694000.0,8681000.0,-9364000.0,
Net Other Investing Changes,,,,2074000.0,-715000.0
Net Investment Purchase And Sale,0.0,0.0,18450000.0,0.0,
Sale Of Investment,0.0,0.0,18450000.0,0.0,
Net Business Purchase And Sale,83000000.0,0.0,0.0,0.0,
Sale Of Business,83000000.0,0.0,0.0,0.0,
Purchase Of Business,,,0.0,0.0,-19873000.0
Net PPE Purchase And Sale,-2890000.0,-10694000.0,-9769000.0,-11438000.0,
Sale Of PPE,,,,,0.0
Purchase Of PPE,-2890000.0,-10694000.0,-9769000.0,-11438000.0,
Operating Cash Flow,24419000.0,-14466000.0,50233000.0,13572000.0,
Cash Flow From Continuing Operating Activities,24419000.0,-14466000.0,50233000.0,13572000.0,
Change In Working Capital,9783000.0,-34681000.0,27748000.0,5323000.0,
Change In Other Working Capital,2945000.0,3620000.0,8128000.0,-933000.0,
Change In Other Current Assets,2438000.0,-7594000.0,-4961000.0,-7831000.0,
Change In Payables And Accrued Expense,10555000.0,-20566000.0,7718000.0,26764000.0,
Change In Payable,10555000.0,-20566000.0,7718000.0,26764000.0,
Change In Account Payable,6966000.0,-15131000.0,10527000.0,15077000.0,
Change In Prepaid Assets,2271000.0,-6792000.0,-4824000.0,1935000.0,
Change In Inventory,-1886000.0,-989000.0,1837000.0,412000.0,
Change In Receivables,-6540000.0,-2360000.0,19850000.0,-15024000.0,
Changes In Account Receivables,-6540000.0,-2360000.0,19850000.0,-15024000.0,
Other Non Cash Items,-1465000.0,38000.0,20000.0,-6047000.0,
Stock Based Compensation,2160000.0,5210000.0,3139000.0,3950000.0,
Unrealized Gain Loss On Investment Securities,,,8605000.0,-3858000.0,8537000.0
Provisionand Write Offof Assets,,,0.0,0.0,22000.0
Asset Impairment Charge,9280000.0,0.0,317000.0,9748000.0,
Deferred Tax,-5044000.0,4325000.0,-117000.0,-2526000.0,
Deferred Income Tax,-5044000.0,4325000.0,-117000.0,-2526000.0,
Depreciation Amortization Depletion,10603000.0,17282000.0,16589000.0,17571000.0,
Depreciation And Amortization,10603000.0,17282000.0,16589000.0,17571000.0,
Operating Gains Losses,126000.0,1327000.0,9139000.0,-2525000.0,
Earnings Losses From Equity Investments,478000.0,879000.0,564000.0,1719000.0,
Gain Loss On Investment Securities,,,8605000.0,-3858000.0,
Gain Loss On Sale Of PPE,-160000.0,-176000.0,-30000.0,-386000.0,
Gain Loss On Sale Of Business,-192000.0,624000.0,0.0,0.0,
Net Income From Continuing Operations,-1024000.0,-7967000.0,-6602000.0,-11922000.0,
