,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,444300000.0,197800000.0,306900000.0,615900000.0
Repurchase Of Capital Stock,-275000000.0,-450000000.0,-120100000.0,-118300000.0
Repayment Of Debt,-90900000.0,-184100000.0,-128400000.0,-769100000.0
Issuance Of Debt,4700000.0,874000000.0,994400000.0,610000000.0
Capital Expenditure,-289300000.0,-388300000.0,-267100000.0,-182400000.0
Interest Paid Supplemental Data,117200000.0,95300000.0,72700000.0,72800000.0
Income Tax Paid Supplemental Data,175400000.0,196900000.0,146700000.0,111500000.0
End Cash Position,467800000.0,595600000.0,354500000.0,519600000.0
Other Cash Adjustment Outside Changein Cash,-11100000.0,-12900000.0,-12200000.0,-10700000.0
Beginning Cash Position,608500000.0,366700000.0,530300000.0,331900000.0
Effect Of Exchange Rate Changes,2700000.0,-11900000.0,-5500000.0,8800000.0
Changes In Cash,-132300000.0,253700000.0,-158100000.0,189600000.0
Financing Cash Flow,-487000000.0,110800000.0,621800000.0,-361800000.0
Cash Flow From Continuing Financing Activities,-487000000.0,110800000.0,621800000.0,-361800000.0
Net Other Financing Charges,-13800000.0,-20500000.0,-25200000.0,-7600000.0
Proceeds From Stock Option Exercised,,0.0,500000.0,1500000.0
Cash Dividends Paid,-112000000.0,-108600000.0,-98900000.0,-78300000.0
Common Stock Dividend Paid,-112000000.0,-108600000.0,-98900000.0,-78300000.0
Net Common Stock Issuance,-275000000.0,-450000000.0,-120100000.0,-118300000.0
Common Stock Payments,-275000000.0,-450000000.0,-120100000.0,-118300000.0
Net Issuance Payments Of Debt,-86200000.0,689900000.0,866000000.0,-159100000.0
Net Short Term Debt Issuance,-3900000.0,7200000.0,0.0,0.0
Short Term Debt Payments,-8600000.0,-125000000.0,0.0,-610000000.0
Short Term Debt Issuance,4700000.0,132200000.0,0.0,610000000.0
Net Long Term Debt Issuance,-82300000.0,682700000.0,866000000.0,-159100000.0
Long Term Debt Payments,-82300000.0,-59100000.0,-128400000.0,-159100000.0
Long Term Debt Issuance,0.0,741800000.0,994400000.0,0.0
Investing Cash Flow,-378900000.0,-443200000.0,-1353900000.0,-246900000.0
Cash From Discontinued Investing Activities,,0.0,0.0,-7500000.0
Cash Flow From Continuing Investing Activities,-378900000.0,-443200000.0,-1353900000.0,-239400000.0
Net Investment Purchase And Sale,-800000.0,27600000.0,44600000.0,-59900000.0
Sale Of Investment,3800000.0,98900000.0,55900000.0,0.0
Purchase Of Investment,-4600000.0,-71300000.0,-11300000.0,-59900000.0
Net Business Purchase And Sale,-103600000.0,-93800000.0,-1138600000.0,0.0
Purchase Of Business,-103600000.0,-93800000.0,-1138600000.0,0.0
Net PPE Purchase And Sale,14800000.0,11300000.0,7200000.0,2900000.0
Sale Of PPE,14800000.0,11300000.0,7200000.0,2900000.0
Capital Expenditure Reported,-289300000.0,-388300000.0,-267100000.0,-182400000.0
Operating Cash Flow,733600000.0,586100000.0,574000000.0,798300000.0
Cash From Discontinued Operating Activities,-11600000.0,5700000.0,-12200000.0,-1700000.0
Cash Flow From Continuing Operating Activities,745200000.0,580400000.0,586200000.0,800000000.0
Change In Working Capital,-15800000.0,-337600000.0,-218500000.0,226600000.0
Change In Other Working Capital,14600000.0,13000000.0,12100000.0,
Change In Payables And Accrued Expense,-108900000.0,-21100000.0,208000000.0,139800000.0
Change In Accrued Expense,-22800000.0,-8900000.0,73800000.0,75300000.0
Change In Payable,-86100000.0,-12200000.0,134200000.0,64500000.0
Change In Account Payable,-86100000.0,-12200000.0,134200000.0,64500000.0
Change In Prepaid Assets,23300000.0,37900000.0,-10300000.0,-2600000.0
Change In Inventory,700000.0,-292800000.0,-343200000.0,109300000.0
Change In Receivables,54500000.0,-74600000.0,-85100000.0,-19900000.0
Other Non Cash Items,-18300000.0,-14200000.0,6600000.0,31400000.0
Stock Based Compensation,22400000.0,21900000.0,29700000.0,27100000.0
Asset Impairment Charge,38700000.0,18900000.0,800000.0,1500000.0
Deferred Tax,14000000.0,-19900000.0,-3800000.0,-11500000.0
Deferred Income Tax,14000000.0,-19900000.0,-3800000.0,-11500000.0
Depreciation Amortization Depletion,272900000.0,231200000.0,178100000.0,153400000.0
Depreciation And Amortization,272900000.0,231200000.0,178100000.0,153400000.0
Operating Gains Losses,-1300000.0,-1200000.0,-2100000.0,-3200000.0
Pension And Employee Benefit Expense,-1300000.0,-1200000.0,-2100000.0,-3200000.0
Net Income From Continuing Operations,432600000.0,681300000.0,595400000.0,374700000.0
