,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-14678571.0,-13989444.0,-8414937.0,-1392068.0
Repurchase Of Capital Stock,0.0,-1538560.0,0.0,-476672.0
Issuance Of Debt,7647500.0,19969967.0,0.0,
Capital Expenditure,,-43989.0,-36531.0,
Interest Paid Supplemental Data,1324474.0,0.0,,
Income Tax Paid Supplemental Data,0.0,218546.0,1500000.0,0.0
End Cash Position,11877194.0,23326101.0,35220588.0,3011918.0
Beginning Cash Position,23326101.0,35220588.0,3011918.0,8600658.0
Changes In Cash,-11448907.0,-11894487.0,32208670.0,-5588740.0
Financing Cash Flow,24350383.0,17443543.0,13234859.0,-476672.0
Cash Flow From Continuing Financing Activities,24350383.0,17443543.0,13234859.0,-476672.0
Net Other Financing Charges,9816883.0,-987864.0,13234859.0,-476672.0
Proceeds From Stock Option Exercised,6886000.0,0.0,,
Net Common Stock Issuance,0.0,-1538560.0,0.0,-476672.0
Common Stock Payments,0.0,-1538560.0,0.0,-476672.0
Net Issuance Payments Of Debt,7647500.0,19969967.0,0.0,
Net Long Term Debt Issuance,7647500.0,19969967.0,0.0,
Long Term Debt Issuance,7647500.0,19969967.0,0.0,
Investing Cash Flow,-21120719.0,-15392575.0,27352217.0,-3720000.0
Cash Flow From Continuing Investing Activities,-21120719.0,-15392575.0,27352217.0,-3720000.0
Net Business Purchase And Sale,-21120719.0,-15348586.0,27388748.0,-3720000.0
Sale Of Business,,0.0,31250000.0,0.0
Purchase Of Business,-21120719.0,-15348586.0,-3861252.0,-3720000.0
Net PPE Purchase And Sale,0.0,-43989.0,-36531.0,0.0
Purchase Of PPE,0.0,-43989.0,-36531.0,0.0
Operating Cash Flow,-14678571.0,-13945455.0,-8378406.0,-1392068.0
Cash Flow From Continuing Operating Activities,-14678571.0,-13945455.0,-8378406.0,-1392068.0
Change In Working Capital,833234.0,1646939.0,-308807.0,759057.0
Change In Other Working Capital,,,1200000.0,
Change In Other Current Liabilities,,0.0,1200000.0,0.0
Change In Payables And Accrued Expense,793788.0,1271899.0,-867290.0,670106.0
Change In Prepaid Assets,39446.0,176914.0,-443391.0,88951.0
Change In Receivables,0.0,198126.0,-198126.0,0.0
Other Non Cash Items,34595.0,43831.0,,
Stock Based Compensation,2931288.0,3993660.0,3892883.0,3368916.0
Asset Impairment Charge,7111.0,115025.0,0.0,
Depreciation Amortization Depletion,136501.0,55740.0,0.0,
Depreciation And Amortization,136501.0,55740.0,0.0,
Depreciation,136501.0,55740.0,0.0,
Operating Gains Losses,21120000.0,3706000.0,-35831605.0,3720000.0
Earnings Losses From Equity Investments,21120000.0,3706000.0,3861252.0,3720000.0
Gain Loss On Sale Of Business,,0.0,-39692857.0,0.0
Net Income From Continuing Operations,-39741300.0,-23506650.0,23869123.0,-9240041.0
