,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,1351240.0,-3253340.0,-8628371.0,10058470.0,
Repurchase Of Capital Stock,,,0.0,0.0,-2667902.0
Repayment Of Debt,-7686152.0,-27513848.0,-10000000.0,-10000000.0,
Issuance Of Debt,,,,0.0,0.0
Issuance Of Capital Stock,139339849.0,0.0,10017200.0,0.0,
Capital Expenditure,,,-4861.0,,-200360.0
Interest Paid Supplemental Data,111563.0,336593.0,676894.0,2114388.0,
Income Tax Paid Supplemental Data,24988.0,17549.0,92816.0,0.0,
End Cash Position,86204394.0,9192703.0,21925322.0,15128719.0,
Beginning Cash Position,9192703.0,21925322.0,15128719.0,10925208.0,
Effect Of Exchange Rate Changes,-1272164.0,-436513.0,607717.0,3182926.0,
Changes In Cash,78283855.0,-12296106.0,6188886.0,1020585.0,
Financing Cash Flow,131653697.0,-27513848.0,34781117.0,-9037223.0,
Cash From Discontinued Financing Activities,0.0,0.0,25677113.0,-13665800.0,
Cash Flow From Continuing Financing Activities,131653697.0,-27513848.0,9104004.0,4628577.0,
Net Other Financing Charges,,,9086804.0,14628572.0,-5819136.0
Interest Paid Cff,,,,,-2413014.0
Proceeds From Stock Option Exercised,,0.0,0.0,5.0,281617.0
Cash Dividends Paid,,,,0.0,0.0
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,139339849.0,0.0,10017200.0,0.0,
Common Stock Payments,,,0.0,0.0,-2667902.0
Common Stock Issuance,139339849.0,0.0,10017200.0,0.0,
Net Issuance Payments Of Debt,-7686152.0,-27513848.0,-10000000.0,-10000000.0,
Net Short Term Debt Issuance,-7686152.0,-27513848.0,-10000000.0,-10000000.0,
Short Term Debt Payments,-7686152.0,-27513848.0,-10000000.0,-10000000.0,
Net Long Term Debt Issuance,,,-10000000.0,0.0,0.0
Long Term Debt Payments,,,-10000000.0,-10000000.0,0.0
Long Term Debt Issuance,,,,0.0,0.0
Investing Cash Flow,-54721082.0,18471082.0,-19963860.0,-662.0,
Cash From Discontinued Investing Activities,0.0,0.0,36140.0,-662.0,
Cash Flow From Continuing Investing Activities,-54721082.0,18471082.0,-20000000.0,0.0,
Net Other Investing Changes,-54721082.0,18471082.0,-20000000.0,407419.0,
Net Investment Purchase And Sale,,,0.0,0.0,-14594918.0
Purchase Of Investment,,,0.0,0.0,-14594918.0
Net PPE Purchase And Sale,,,-4861.0,0.0,-192545.0
Sale Of PPE,,,0.0,0.0,7815.0
Purchase Of PPE,,,-4861.0,0.0,-200360.0
Operating Cash Flow,1351240.0,-3253340.0,-8628371.0,10058470.0,
Cash From Discontinued Operating Activities,645869.0,2729242.0,2652097.0,17656402.0,
Cash Flow From Continuing Operating Activities,705371.0,-5982582.0,-11280468.0,-7597932.0,
Interest Paid Cfo,,,0.0,-2114388.0,-2413014.0
Change In Working Capital,2056439.0,-1173070.0,-7570996.0,-195271.0,
Change In Other Working Capital,220644.0,194376.0,,700148.0,3308297.0
Change In Other Current Liabilities,,,0.0,-787322.0,753622.0
Change In Other Current Assets,,,0.0,700148.0,-984818.0
Change In Payables And Accrued Expense,144131.0,716075.0,241356.0,-40618.0,
Change In Accrued Expense,,,0.0,-2114388.0,-338193.0
Change In Interest Payable,,,0.0,-2114388.0,-2413014.0
Change In Payable,144131.0,716075.0,241356.0,-40618.0,
Change In Account Payable,166045.0,712885.0,148540.0,-40618.0,
Change In Tax Payable,-21914.0,3190.0,92816.0,0.0,
Change In Income Tax Payable,-21914.0,3190.0,92816.0,0.0,
Change In Prepaid Assets,-130770.0,-95151.0,-16530.0,-154653.0,
Change In Inventory,1495248.0,6109372.0,-7795822.0,0.0,
Change In Receivables,327186.0,-8097742.0,0.0,0.0,
Changes In Account Receivables,,-8097742.0,13893.0,0.0,-65765.0
Other Non Cash Items,395914.0,,,-3164802.0,
Stock Based Compensation,0.0,0.0,391625.0,55468.0,
Provisionand Write Offof Assets,7369797.0,8274526.0,0.0,0.0,
Asset Impairment Charge,,,0.0,1600000.0,29189836.0
Depreciation Amortization Depletion,,,18390.0,15161.0,120520.0
Depreciation And Amortization,,,18390.0,15161.0,120520.0
Depreciation,,,18390.0,15161.0,120520.0
Operating Gains Losses,,,,17137.0,15993.0
Gain Loss On Sale Of PPE,,,0.0,17137.0,15993.0
Net Income From Continuing Operations,-9116779.0,-13084038.0,-4101097.0,-4293327.0,
