,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-11378000.0,-89955000.0,80851000.0,56044000.0,
Repurchase Of Capital Stock,0.0,-13432000.0,0.0,0.0,
Repayment Of Debt,-12339000.0,-27408000.0,-39924000.0,-83035000.0,
Issuance Of Debt,0.0,8632000.0,64276000.0,65876000.0,
Capital Expenditure,-37088000.0,-110428000.0,-138014000.0,-72700000.0,
Interest Paid Supplemental Data,2564000.0,3711000.0,3404000.0,5641000.0,
Income Tax Paid Supplemental Data,5758000.0,1537000.0,5768000.0,970000.0,
End Cash Position,175540000.0,195603000.0,314651000.0,204813000.0,
Beginning Cash Position,195603000.0,314651000.0,204813000.0,162704000.0,
Effect Of Exchange Rate Changes,-126000.0,-280000.0,-59000.0,4895000.0,
Changes In Cash,-19937000.0,-118768000.0,109897000.0,37214000.0,
Financing Cash Flow,-9903000.0,-29611000.0,21854000.0,-18991000.0,
Cash Flow From Continuing Financing Activities,-9903000.0,-29611000.0,21854000.0,-18991000.0,
Net Other Financing Charges,-7678000.0,-6381000.0,-8641000.0,-6924000.0,
Proceeds From Stock Option Exercised,10114000.0,8978000.0,6143000.0,5092000.0,
Net Common Stock Issuance,0.0,-13432000.0,0.0,0.0,
Common Stock Payments,0.0,-13432000.0,0.0,0.0,
Net Issuance Payments Of Debt,-12339000.0,-18776000.0,24352000.0,-17159000.0,
Net Long Term Debt Issuance,-12339000.0,-18776000.0,24352000.0,-17159000.0,
Long Term Debt Payments,-12339000.0,-27408000.0,-39924000.0,-83035000.0,
Long Term Debt Issuance,0.0,8632000.0,64276000.0,65876000.0,
Investing Cash Flow,-35744000.0,-109630000.0,-130822000.0,-72539000.0,
Cash Flow From Continuing Investing Activities,-35744000.0,-109630000.0,-130822000.0,-72539000.0,
Net Other Investing Changes,961000.0,631000.0,1444000.0,119000.0,
Net Business Purchase And Sale,0.0,0.0,5613000.0,0.0,
Sale Of Business,0.0,0.0,26347000.0,0.0,
Purchase Of Business,0.0,0.0,-20734000.0,0.0,
Net Intangibles Purchase And Sale,,,,0.0,0.0
Purchase Of Intangibles,,,,0.0,0.0
Net PPE Purchase And Sale,-36705000.0,-110261000.0,-137879000.0,-72658000.0,
Sale Of PPE,383000.0,167000.0,135000.0,42000.0,
Purchase Of PPE,-37088000.0,-110428000.0,-138014000.0,-72700000.0,
Operating Cash Flow,25710000.0,20473000.0,218865000.0,128744000.0,
Cash Flow From Continuing Operating Activities,25710000.0,20473000.0,218865000.0,128744000.0,
Change In Working Capital,-42594000.0,-72761000.0,53248000.0,2469000.0,
Change In Other Working Capital,-5482000.0,8073000.0,,,
Change In Other Current Assets,1927000.0,-18695000.0,-9408000.0,-5843000.0,
Change In Payables And Accrued Expense,-36409000.0,-80194000.0,150157000.0,49594000.0,
Change In Accrued Expense,-33760000.0,-45545000.0,76407000.0,48462000.0,
Change In Payable,-2649000.0,-34649000.0,73750000.0,1132000.0,
Change In Account Payable,-2406000.0,-19568000.0,23755000.0,-528000.0,
Change In Tax Payable,-1974000.0,1957000.0,1803000.0,1660000.0,
Change In Income Tax Payable,-1974000.0,1957000.0,1803000.0,1660000.0,
Change In Inventory,-12503000.0,-25207000.0,-57416000.0,-18765000.0,
Change In Receivables,9873000.0,43262000.0,-30085000.0,-22517000.0,
Changes In Account Receivables,9873000.0,43262000.0,-30085000.0,-22517000.0,
Stock Based Compensation,21641000.0,37488000.0,31324000.0,15324000.0,
Asset Impairment Charge,,,0.0,0.0,600000.0
Deferred Tax,-880000.0,-1418000.0,31565000.0,1551000.0,
Deferred Income Tax,-880000.0,-1418000.0,31565000.0,1551000.0,
Depreciation Amortization Depletion,53757000.0,43207000.0,42851000.0,52685000.0,
Depreciation And Amortization,53757000.0,43207000.0,42851000.0,52685000.0,
Operating Gains Losses,4867000.0,1593000.0,-393306000.0,426000.0,
Earnings Losses From Equity Investments,4789000.0,1411000.0,5769000.0,0.0,
Gain Loss On Sale Of PPE,78000.0,182000.0,18000.0,426000.0,
Gain Loss On Sale Of Business,0.0,0.0,-399093000.0,0.0,
Net Income From Continuing Operations,-11081000.0,12364000.0,453183000.0,56289000.0,
