,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,0.0,0.0,31528347.0,0.0,
Tax Rate For Calcs,0.165,0.301,0.079,0.065,
Normalized EBITDA,50001000.0,65736000.0,-254204000.0,119217000.0,
Total Unusual Items,0.0,0.0,399093000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,399093000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-11081000.0,12364000.0,453163000.0,58116000.0,
Reconciled Depreciation,53757000.0,43207000.0,42851000.0,52685000.0,
Reconciled Cost Of Revenue,485356000.0,491785000.0,508996000.0,452359000.0,
EBITDA,50001000.0,65736000.0,144889000.0,119217000.0,
EBIT,-3756000.0,22529000.0,102038000.0,66532000.0,
Net Interest Income,1186000.0,-1087000.0,-3920000.0,-6308000.0,
Interest Expense,,1087000.0,3920000.0,6308000.0,2743000.0
Normalized Income,-11081000.0,12364000.0,85598347.0,58116000.0,
Net Income From Continuing And Discontinued Operation,-11081000.0,12364000.0,453163000.0,58116000.0,
Total Expenses,661030000.0,668792000.0,675514000.0,592826000.0,
Total Operating Income As Reported,-3756000.0,22529000.0,102038000.0,64076000.0,
Diluted Average Shares,28236000.0,29528000.0,28203000.0,27272000.0,
Basic Average Shares,28236000.0,27552000.0,26764000.0,25786000.0,
Diluted EPS,-0.39,0.42,16.07,2.13,
Basic EPS,-0.39,0.45,16.93,2.25,
Diluted NI Availto Com Stockholders,-11081000.0,12364000.0,453163000.0,58116000.0,
Net Income Common Stockholders,-11081000.0,12364000.0,453163000.0,58116000.0,
Net Income,-11081000.0,12364000.0,453163000.0,58116000.0,
Minority Interests,0.0,0.0,-20000.0,1827000.0,
Net Income Including Noncontrolling Interests,-11081000.0,12364000.0,453183000.0,56289000.0,
Net Income Continuous Operations,-11081000.0,12364000.0,453183000.0,56289000.0,
Earnings From Equity Interest Net Of Tax,-4789000.0,-1411000.0,-2629000.0,0.0,
Tax Provision,3649000.0,5937000.0,39258000.0,3935000.0,
Pretax Income,-2643000.0,19712000.0,495070000.0,60224000.0,
Other Income Expense,-73000.0,-1730000.0,396952000.0,2456000.0,
Other Non Operating Income Expenses,-73000.0,-1730000.0,999000.0,2456000.0,
Special Income Charges,0.0,0.0,399093000.0,0.0,
Gain On Sale Of Business,0.0,0.0,399093000.0,0.0,
Write Off,,,0.0,0.0,600000.0
Earnings From Equity Interest,0.0,0.0,-3140000.0,0.0,
Net Non Operating Interest Income Expense,1186000.0,-1087000.0,-3920000.0,-6308000.0,
Total Other Finance Cost,-1186000.0,1087000.0,3920000.0,,
Interest Expense Non Operating,,1087000.0,3920000.0,6308000.0,2743000.0
Operating Income,-3756000.0,22529000.0,102038000.0,64076000.0,
Operating Expense,175674000.0,177007000.0,166518000.0,140467000.0,
Research And Development,89940000.0,88146000.0,71259000.0,62953000.0,
Selling General And Administration,85734000.0,88861000.0,95259000.0,77514000.0,
Gross Profit,171918000.0,199536000.0,268556000.0,204543000.0,
Cost Of Revenue,485356000.0,491785000.0,508996000.0,452359000.0,
Total Revenue,657274000.0,691321000.0,777552000.0,656902000.0,
Operating Revenue,657274000.0,691321000.0,777552000.0,656902000.0,
