,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-1583400.0,-5040000.0,-4305000.0,-799000.0,
Tax Rate For Calcs,0.058,0.21,0.21,0.094,
Normalized EBITDA,428000000.0,338200000.0,346200000.0,360100000.0,
Total Unusual Items,-27300000.0,-24000000.0,-20500000.0,-8500000.0,
Total Unusual Items Excluding Goodwill,-27300000.0,-24000000.0,-20500000.0,-8500000.0,
Net Income From Continuing Operation Net Minority Interest,155300000.0,102600000.0,117600000.0,131600000.0,
Reconciled Depreciation,170800000.0,168500000.0,164400000.0,150200000.0,
Reconciled Cost Of Revenue,3787800000.0,3633100000.0,3304900000.0,2834500000.0,
EBITDA,400700000.0,314200000.0,325700000.0,351600000.0,
EBIT,229900000.0,145700000.0,161300000.0,201400000.0,
Net Interest Income,-65000000.0,-54900000.0,-46100000.0,-56200000.0,
Interest Expense,65000000.0,54900000.0,46100000.0,56200000.0,
Normalized Income,181016600.0,121560000.0,133795000.0,139301000.0,
Net Income From Continuing And Discontinued Operation,155300000.0,102600000.0,117600000.0,131600000.0,
Total Expenses,4142300000.0,3956100000.0,3613400000.0,3125500000.0,
Total Operating Income As Reported,229600000.0,144400000.0,159500000.0,199300000.0,
Diluted Average Shares,45700000.0,45000000.0,45600000.0,46600000.0,
Basic Average Shares,44400000.0,44100000.0,44800000.0,45500000.0,
Diluted EPS,3.4,2.28,2.58,2.83,
Basic EPS,3.49,2.33,2.62,2.89,
Diluted NI Availto Com Stockholders,155300000.0,102600000.0,117600000.0,131600000.0,
Net Income Common Stockholders,155300000.0,102600000.0,117600000.0,131600000.0,
Net Income,155300000.0,102600000.0,117600000.0,131600000.0,
Net Income Including Noncontrolling Interests,155300000.0,102600000.0,117600000.0,131600000.0,
Net Income Continuous Operations,155300000.0,102600000.0,117600000.0,131600000.0,
Tax Provision,9600000.0,-11800000.0,-2400000.0,13600000.0,
Pretax Income,164900000.0,90800000.0,115200000.0,145200000.0,
Other Income Expense,-42900000.0,-31400000.0,-29400000.0,-10900000.0,
Other Non Operating Income Expenses,-15600000.0,-7400000.0,-8900000.0,-2400000.0,
Special Income Charges,-27300000.0,-24000000.0,-20500000.0,-8500000.0,
Gain On Sale Of Ppe,2700000.0,3700000.0,0.0,300000.0,
Other Special Charges,6600000.0,2500000.0,3400000.0,2900000.0,
Write Off,500000.0,1100000.0,4900000.0,,
Impairment Of Capital Assets,12300000.0,12100000.0,8500000.0,3000000.0,
Restructuring And Mergern Acquisition,10600000.0,12000000.0,3700000.0,2900000.0,
Gain On Sale Of Security,,,,600000.0,-1400000.0
Net Non Operating Interest Income Expense,-65000000.0,-54900000.0,-46100000.0,-56200000.0,
Interest Expense Non Operating,65000000.0,54900000.0,46100000.0,56200000.0,
Operating Income,272800000.0,177100000.0,190700000.0,212300000.0,
Operating Expense,354500000.0,323000000.0,308500000.0,291000000.0,
Other Operating Expenses,,3700000.0,5600000.0,6000000.0,6900000.0
Depreciation Amortization Depletion Income Statement,170800000.0,168500000.0,164400000.0,150200000.0,
Depreciation And Amortization In Income Statement,170800000.0,168500000.0,164400000.0,150200000.0,
Selling General And Administration,183700000.0,154500000.0,144100000.0,134800000.0,
General And Administrative Expense,183700000.0,154500000.0,144100000.0,134800000.0,
Other Gand A,183700000.0,154500000.0,144100000.0,134800000.0,
Gross Profit,627300000.0,500100000.0,499200000.0,503300000.0,
Cost Of Revenue,3787800000.0,3633100000.0,3304900000.0,2834500000.0,
Total Revenue,4415100000.0,4133200000.0,3804100000.0,3337800000.0,
Operating Revenue,4415100000.0,4133200000.0,3804100000.0,3337800000.0,
