,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-22384661.0,-18795856.0,-10917139.0,-8214588.0
Total Unusual Items,,0.0,1602936.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,1602936.0,0.0
Net Income From Continuing Operation Net Minority Interest,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Reconciled Depreciation,961281.0,604871.0,85855.0,159040.0
Reconciled Cost Of Revenue,1222321.0,186823.0,0.0,
EBITDA,-22384661.0,-18795856.0,-9314203.0,-8214588.0
EBIT,-23345942.0,-19400727.0,-9400058.0,-8373628.0
Net Interest Income,137887.0,44100.0,-9580.0,39841.0
Interest Expense,,,9580.0,
Interest Income,,,,39841.0
Normalized Income,-22811230.0,-19236509.0,-9402465.0,-8338807.0
Net Income From Continuing And Discontinued Operation,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Total Expenses,24835259.0,19662727.0,9400058.0,8373628.0
Total Operating Income As Reported,-23345942.0,-19400727.0,-9400058.0,-8373628.0
Diluted Average Shares,439866.0,343563.0,64479.0,290777.0
Basic Average Shares,439866.0,343563.0,64479.0,290777.0
Diluted EPS,-51.8181,-56.363636,-120.909091,-28.677671
Basic EPS,-51.8181,-56.363636,-120.909091,-28.677671
Diluted NI Availto Com Stockholders,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Net Income Common Stockholders,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Net Income,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Net Income Including Noncontrolling Interests,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Net Income Continuous Operations,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Pretax Income,-22811230.0,-19236509.0,-7799529.0,-8338807.0
Other Income Expense,396825.0,120118.0,1610109.0,-5020.0
Other Non Operating Income Expenses,396825.0,120118.0,7173.0,-5020.0
Special Income Charges,,0.0,1602936.0,0.0
Other Special Charges,,,-1602936.0,
Net Non Operating Interest Income Expense,137887.0,44100.0,-9580.0,39841.0
Total Other Finance Cost,-137887.0,-44100.0,9580.0,
Interest Expense Non Operating,,,9580.0,
Interest Income Non Operating,,,,39841.0
Operating Income,-23345942.0,-19400727.0,-9400058.0,-8373628.0
Operating Expense,23612938.0,19475904.0,9400058.0,8373628.0
Research And Development,12719983.0,9481329.0,4990407.0,5120979.0
Selling General And Administration,10892955.0,9994575.0,4409651.0,3252649.0
General And Administrative Expense,10892955.0,9994575.0,4409651.0,3252649.0
Other Gand A,10892955.0,9994575.0,4409651.0,3252649.0
Gross Profit,266996.0,75177.0,0.0,
Cost Of Revenue,1222321.0,186823.0,0.0,
Total Revenue,1489317.0,262000.0,0.0,0.0
Operating Revenue,1489317.0,262000.0,0.0,0.0
