,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Total Unusual Items,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Reconciled Depreciation,965000.0,1058000.0,1029000.0,1017000.0,
Net Interest Income,22561000.0,22789000.0,20466000.0,15887000.0,
Interest Expense,11458000.0,4911000.0,2399000.0,4420000.0,
Interest Income,34019000.0,27700000.0,22865000.0,20307000.0,
Normalized Income,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Net Income From Continuing And Discontinued Operation,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Diluted Average Shares,4845975.0,4277709.0,3588523.0,3415154.0,
Basic Average Shares,4845975.0,4277709.0,3588523.0,3415154.0,
Diluted EPS,-0.61,-1.03,-0.24,-1.14,
Basic EPS,-0.61,-1.03,-0.24,-1.14,
Diluted NI Availto Com Stockholders,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Net Income Common Stockholders,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Net Income,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Net Income Including Noncontrolling Interests,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Net Income Continuous Operations,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-2977000.0,-4401000.0,-847000.0,-3896000.0,
Special Income Charges,,,,,0.0
Gain On Sale Of Security,,,0.0,1193000.0,0.0
Selling General And Administration,16176000.0,15661000.0,13722000.0,13047000.0,
Selling And Marketing Expense,376000.0,513000.0,572000.0,380000.0,
General And Administrative Expense,15800000.0,15148000.0,13150000.0,12667000.0,
Other Gand A,,,2615000.0,100000.0,304000.0
Insurance And Claims,1850000.0,1589000.0,1290000.0,1121000.0,
Salaries And Wages,13950000.0,13559000.0,11860000.0,11546000.0,
Total Revenue,29284000.0,26384000.0,27820000.0,22085000.0,
Operating Revenue,29284000.0,26384000.0,27820000.0,22085000.0,
Occupancy And Equipment,6592000.0,6844000.0,6266000.0,6121000.0,
Professional Expense And Contract Services Expense,1706000.0,1520000.0,1982000.0,1036000.0,
Other Non Interest Expense,7704000.0,6660000.0,6094000.0,5877000.0,
