,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-955080.0,-14475930.0,-1399392.0,-17326170.0,
Tax Rate For Calcs,0.21,0.21,0.226,0.27,
Normalized EBITDA,95106000.0,64366000.0,60665000.0,58814000.0,
Total Unusual Items,-4548000.0,-68933000.0,-6192000.0,-64171000.0,
Total Unusual Items Excluding Goodwill,-4548000.0,-68933000.0,-6192000.0,-64171000.0,
Net Income From Continuing Operation Net Minority Interest,168906000.0,-35774000.0,33624000.0,-30954000.0,
Reconciled Depreciation,6530000.0,10323000.0,10950000.0,15878000.0,
Reconciled Cost Of Revenue,151495000.0,134349000.0,112575000.0,108123000.0,
EBITDA,90558000.0,-4567000.0,54473000.0,-5357000.0,
EBIT,84028000.0,-14890000.0,43523000.0,-21235000.0,
Net Interest Income,5008000.0,828000.0,547000.0,1028000.0,
Interest Expense,415000.0,472000.0,109000.0,0.0,
Interest Income,5423000.0,1300000.0,656000.0,1028000.0,
Normalized Income,172498920.0,18683070.0,38416608.0,15890830.0,
Net Income From Continuing And Discontinued Operation,168906000.0,-35774000.0,33624000.0,-30954000.0,
Total Expenses,759344000.0,731542000.0,721833000.0,681564000.0,
Total Operating Income As Reported,75355000.0,-15885000.0,41566000.0,-22263000.0,
Diluted Average Shares,45100000.0,44664000.0,47220000.0,46652000.0,
Basic Average Shares,43885000.0,44664000.0,45443000.0,46652000.0,
Diluted EPS,3.75,-0.8,0.71,-0.66,
Basic EPS,3.85,-0.8,0.74,-0.66,
Diluted NI Availto Com Stockholders,168906000.0,-35774000.0,33624000.0,-30954000.0,
Net Income Common Stockholders,168906000.0,-35774000.0,33624000.0,-30954000.0,
Net Income,168906000.0,-35774000.0,33624000.0,-30954000.0,
Net Income Including Noncontrolling Interests,168906000.0,-35774000.0,33624000.0,-30954000.0,
Net Income Continuous Operations,168906000.0,-35774000.0,33624000.0,-30954000.0,
Tax Provision,-85293000.0,20412000.0,9790000.0,9719000.0,
Pretax Income,83613000.0,-15362000.0,43414000.0,-21235000.0,
Other Income Expense,-1298000.0,-69238000.0,-4891000.0,-64171000.0,
Other Non Operating Income Expenses,3250000.0,-305000.0,1301000.0,,
Special Income Charges,-4548000.0,-68933000.0,-6192000.0,-64171000.0,
Impairment Of Capital Assets,0.0,53481000.0,0.0,40700000.0,
Restructuring And Mergern Acquisition,4548000.0,15452000.0,6192000.0,23471000.0,
Earnings From Equity Interest,,,,,0.0
Net Non Operating Interest Income Expense,5008000.0,828000.0,547000.0,1028000.0,
Interest Expense Non Operating,415000.0,472000.0,109000.0,0.0,
Interest Income Non Operating,5423000.0,1300000.0,656000.0,1028000.0,
Operating Income,79903000.0,53048000.0,47758000.0,41908000.0,
Operating Expense,607734000.0,596140000.0,607974000.0,572191000.0,
Depreciation Amortization Depletion Income Statement,6415000.0,9270000.0,9666000.0,14628000.0,
Depreciation And Amortization In Income Statement,6415000.0,9270000.0,9666000.0,14628000.0,
Research And Development,132328000.0,141847000.0,153615000.0,133401000.0,
Selling General And Administration,468991000.0,445023000.0,444693000.0,424162000.0,
Selling And Marketing Expense,354994000.0,340783000.0,341644000.0,331948000.0,
General And Administrative Expense,113997000.0,104240000.0,103049000.0,92214000.0,
Other Gand A,113997000.0,104240000.0,103049000.0,92214000.0,
Gross Profit,687637000.0,649188000.0,655732000.0,614099000.0,
Cost Of Revenue,151610000.0,135402000.0,113859000.0,109373000.0,
Total Revenue,839247000.0,784590000.0,769591000.0,723472000.0,
Operating Revenue,794551000.0,737015000.0,727331000.0,723472000.0,
