,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Treasury Shares Number,212264268.0,216000000.0,219000000.0,223000000.0,
Ordinary Shares Number,2220147656.0,2244000000.0,2279000000.0,2336000000.0,
Share Issued,2432411924.0,2460000000.0,2498000000.0,2559000000.0,
Net Debt,17486000000.0,18999028795.580387,16658985057.248205,16577628920.19819,
Total Debt,21501000000.0,21379110275.847282,19903454298.46691,20884656904.808037,
Tangible Book Value,-4782000000.0,-4654213387.485337,-4977682903.163206,-5351952833.061145,
Invested Capital,28648000000.0,30679969224.17164,28888511546.67184,29927754864.782574,
Working Capital,5258000000.0,6035341750.438303,5448282553.852125,5955379632.961497,
Net Tangible Assets,-4782000000.0,-4654213387.485337,-4977682903.163206,-5351952833.061145,
Capital Lease Obligations,,565064389.591716,473025422.084223,502394331.109696,578518500.283105
Common Stock Equity,10032000000.0,9865923337.916073,9458082670.289152,9545492291.08423,
Total Capitalization,28648000000.0,28534490369.940594,27042499514.845722,27350734907.40997,
Total Equity Gross Minority Interest,12070000000.0,11720040866.26389,11539394527.459732,11668558142.10978,
Minority Interest,2038000000.0,1854117528.347817,2081311857.17058,2123065851.025549,
Stockholders Equity,10032000000.0,9865923337.916073,9458082670.289152,9545492291.08423,
Treasury Stock,2250000000.0,2288006256.070028,2229283912.284106,2597780053.699449,
Retained Earnings,9783000000.0,7204570967.294376,6535028138.948186,7004456500.678163,
Additional Paid In Capital,1703000000.0,5779296948.904557,1638608577.527654,6301381238.408946,
Capital Stock,887000000.0,898048762.029691,876916359.40229,1025548758.54624,
Common Stock,887000000.0,898048762.029691,876916359.40229,1025548758.54624,
Total Liabilities Net Minority Interest,33404000000.0,33208884628.482777,32750339607.995342,32554599053.339607,
Total Non Current Liabilities Net Minority Interest,23536000000.0,23605312614.305714,22511158548.418396,22670025188.916878,
Derivative Product Liabilities,,471727860.953798,379633223.36503,134248622.91361,18463356.392014
Non Current Pension And Other Postretirement Benefit Plans,429000000.0,470466556.512745,487580050.456045,794419686.107344,
Non Current Accrued Expenses,,0.0,0.0,0.0,
Tradeand Other Payables Non Current,304000000.0,464160034.307481,460896565.107704,467794170.564951,
Non Current Deferred Revenue,,0.0,0.0,0.0,
Non Current Deferred Taxes Liabilities,2947000000.0,2753427594.818561,2812681932.854648,2691892490.381155,
Long Term Debt And Capital Lease Obligation,18616000000.0,19139033588.537266,18057442266.640793,18194148420.848675,
Long Term Capital Lease Obligation,,470466556.512745,473025422.084223,388905804.522933,448044115.112873
Long Term Debt,18616000000.0,18668567032.02452,17584416844.55657,17805242616.32574,
Long Term Provisions,300000000.0,306496979.175864,312924509.994178,379217759.570404,
Current Liabilities,9868000000.0,9603572014.177061,10239181059.576944,9884573864.422731,
Other Current Liabilities,,,141907626.625267,,
Current Debt And Capital Lease Obligation,2885000000.0,2240076687.310016,1846012031.826121,2690508483.959366,
Current Capital Lease Obligation,,94597833.07897,85000000.0,113488526.586763,130474385.170232
Current Debt,,2145478854.231046,1846012031.826121,2577019957.372602,2455626400.13786
Current Provisions,97000000.0,150095228.485299,192848825.926645,190992886.206992,
Payables,6490000000.0,5212971254.871788,5353677469.43528,4940902925.789576,
Other Payable,,843812671.064415,901174073.355327,1010324687.906552,704069323.7488
Dividends Payable,,47929568.760012,21831942.557733,33216154.122955,36926712.784028
Total Tax Payable,136000000.0,967420506.287603,1149815641.373957,1109973150.275417,
Accounts Payable,6354000000.0,3353808508.759759,3280855812.148263,2787388933.484651,
Total Assets,45474000000.0,44928925494.746666,44289734135.45508,44223157195.44939,
Total Non Current Assets,30348000000.0,29290011730.1313,28602270522.026005,28383203698.06516,
Defined Pension Benefit,1146000000.0,1210852263.410819,1883611488.453328,1408918537.382013,
Non Current Prepaid Assets,,3783913.323159,9000000.0,0.0,
Non Current Deferred Taxes Assets,143000000.0,177843926.188464,138268969.532311,138400642.17898,
Financial Assets,,495692645.333804,414806908.596934,433194010.020206,818542133.379287
Other Investments,94000000.0,27748697.703165,44876770.813119,53976250.449802,
Investmentin Financial Assets,373000000.0,,0.0,,22156027.670417
Available For Sale Securities,373000000.0,,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,0.0,,22156027.670417
Long Term Equity Investment,5032000000.0,4829534704.791696,4429458567.824568,4578293243.280649,
Investments In Other Ventures Under Equity Method,,340552199.084293,243000000.0,249121155.922163,199404249.033751
Investmentsin Associatesat Cost,,4488982505.707403,3409000000.0,4329172087.358485,4178872996.725831
Goodwill And Other Intangible Assets,14814000000.0,14520136725.40141,14435765573.452358,14897445124.145376,
Other Intangible Assets,,11711211735.17652,11661895982.92257,12188944556.702744,11555599320.548485
Goodwill,,2808924990.224891,2773869590.529788,2708500567.442633,2353462494.768716
Net PPE,8509000000.0,7746931876.947139,7092955559.868038,6711047139.258726,
Accumulated Depreciation,,-4322490319.488415,-4368814282.941976,-4612893403.825394,-4103788680.731641
Gross PPE,,12069422196.435555,11461769842.810015,11323940543.08412,10167154919.869034
Construction In Progress,,1572846637.993012,1055210556.957112,912060231.959476,675758843.947712
Other Properties,,522180038.595916,657384048.127304,730755390.705013,707761995.027203
Machinery Furniture Equipment,,6619325706.645813,6531389481.85523,6691671049.353669,6148297678.540656
Properties,,3355069813.200812,3217785755.870367,2989453871.065962,2635336402.353462
Current Assets,15126000000.0,15638913764.615364,15687463613.42907,15839953497.384228,
Hedging Assets Current,,187934361.716888,139481855.229963,103800481.634235,2461780.852269
Assets Held For Sale Current,130000000.0,0.0,269260624.878711,0.0,
Prepaid Assets,,288838717.001123,351736852.319037,207600963.26847,193249796.90308
Inventory,9720000000.0,9662853322.90655,8604211139.142246,8366318819.719323,
Finished Goods,1131000000.0,1503474893.735101,1564622549.970891,1341102222.714313,
Work In Process,7950000000.0,7474490117.679704,6446487483.0196,6543582362.222161,
Raw Materials,639000000.0,684888311.491745,593101106.151756,481634234.782849,
Other Receivables,,263612628.180064,240151368.135067,279569297.201539,324955072.499446
Taxes Receivable,304000000.0,634436133.849627,532456821.269164,499626318.266117,
Accounts Receivable,3487000000.0,2536483230.957456,2613768678.439744,2514739668.392061,
Cash Cash Equivalents And Short Term Investments,1485000000.0,2064755370.003658,2936396274.015137,3868297948.902483,
Other Short Term Investments,355000000.0,249738279.328482,164952454.880652,63664295.402331,
Cash And Cash Equivalents,1130000000.0,1815017090.675176,2771443819.134485,3804633653.500152,
