,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Free Cash Flow,26694666.0,-17958677.0,-104116942.0,3126465.0
Repayment Of Debt,-132000.0,-132000.0,-121000.0,0.0
Issuance Of Capital Stock,0.0,23304379.0,137044096.0,24549000.0
Capital Expenditure,-30000000.0,-72383744.0,-134017056.0,
End Cash Position,9987324.0,31453867.0,28171145.0,8106006.0
Beginning Cash Position,31453867.0,28171145.0,8106006.0,6595189.0
Effect Of Exchange Rate Changes,278449.0,1099409.0,-6.0,0.0
Changes In Cash,-21744992.0,2183313.0,20065145.0,1510817.0
Financing Cash Flow,-49532000.0,44873379.0,126780489.0,23371267.0
Cash Flow From Continuing Financing Activities,-49532000.0,44873379.0,126780489.0,23371267.0
Net Other Financing Charges,-49400000.0,21701000.0,-10142607.0,-1177733.0
Net Preferred Stock Issuance,0.0,0.0,401.0,0.0
Preferred Stock Issuance,0.0,0.0,401.0,0.0
Net Common Stock Issuance,0.0,23304379.0,137043695.0,24549000.0
Common Stock Issuance,0.0,23304379.0,137043695.0,24549000.0
Net Issuance Payments Of Debt,-132000.0,-132000.0,-121000.0,0.0
Net Long Term Debt Issuance,-132000.0,-132000.0,-121000.0,0.0
Long Term Debt Payments,-132000.0,-132000.0,-121000.0,0.0
Investing Cash Flow,-28907658.0,-97115133.0,-136615458.0,-24986915.0
Cash Flow From Continuing Investing Activities,-28907658.0,-97115133.0,-136615458.0,-24986915.0
Net Other Investing Changes,1355845.0,-24729745.0,,-6724476.0
Net Investment Purchase And Sale,-1000.0,10.0,5400000.0,0.0
Sale Of Investment,0.0,10.0,5400000.0,0.0
Purchase Of Investment,-1000.0,0.0,0.0,
Net Business Purchase And Sale,-262503.0,-1654.0,-7998402.0,-18262439.0
Sale Of Business,,1295.0,,
Purchase Of Business,-262503.0,-2949.0,-7998402.0,-18262439.0
Net Intangibles Purchase And Sale,0.0,0.0,-78000000.0,
Purchase Of Intangibles,0.0,0.0,-78000000.0,
Net PPE Purchase And Sale,-30000000.0,-72383744.0,-56017056.0,0.0
Purchase Of PPE,-30000000.0,-72383744.0,-56017056.0,0.0
Operating Cash Flow,56694666.0,54425067.0,29900114.0,3126465.0
Cash Flow From Continuing Operating Activities,56694666.0,54425067.0,29900114.0,3126465.0
Taxes Refund Paid,-154572.0,-143898.0,-12832.0,-41088.0
Interest Received Cfo,1607963.0,776511.0,229225.0,51541.0
Change In Working Capital,65734163.0,-5732762.0,-74764669.0,-5826024.0
Change In Payables And Accrued Expense,-6293431.0,-910568.0,-8173265.0,-24295327.0
Change In Payable,-6293431.0,-910568.0,-8173265.0,-24295327.0
Change In Account Payable,-6184641.0,6363217.0,-1671276.0,
Change In Receivables,72027594.0,-4822194.0,-66591404.0,18469303.0
Changes In Account Receivables,76237409.0,-4376467.0,-70310311.0,
Other Non Cash Items,-1597656.0,-772276.0,-317812.0,-12982437.0
Asset Impairment Charge,0.0,479.0,0.0,
Depreciation Amortization Depletion,56306229.0,38410002.0,16473806.0,1522226.0
Depreciation And Amortization,56306229.0,38410002.0,16473806.0,1522226.0
Amortization Cash Flow,27871638.0,22423148.0,15423146.0,1522226.0
Amortization Of Intangibles,27871638.0,22423148.0,15423146.0,1522226.0
Depreciation,28434591.0,15986854.0,1050660.0,0.0
Operating Gains Losses,308016.0,-5993.0,,
Net Foreign Currency Exchange Gain Loss,2198.0,185.0,0.0,
Gain Loss On Sale Of Business,305818.0,-6178.0,0.0,
Net Income From Continuing Operations,-65509477.0,21893004.0,88292396.0,20402247.0
