,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,-52003.0,-71526.0,59946.0,-303750.0,
Tax Rate For Calcs,0.119,0.131,0.194,0.15,
Normalized EBITDA,158330000.0,189997000.0,285542000.0,162870000.0,
Total Unusual Items,-437000.0,-546000.0,309000.0,-2025000.0,
Total Unusual Items Excluding Goodwill,-437000.0,-546000.0,309000.0,-2025000.0,
Net Income From Continuing Operation Net Minority Interest,140175000.0,158688000.0,220718000.0,122180000.0,
Reconciled Depreciation,14867000.0,12198000.0,13360000.0,13976000.0,
Reconciled Cost Of Revenue,1905903000.0,1764090000.0,1779481000.0,1736048000.0,
EBITDA,157893000.0,189451000.0,285851000.0,160845000.0,
EBIT,143026000.0,177253000.0,272491000.0,146869000.0,
Normalized Income,140559997.0,159162474.0,220468946.0,123901250.0,
Net Income From Continuing And Discontinued Operation,140175000.0,158611000.0,220704000.0,122021000.0,
Total Expenses,2187171000.0,2029532000.0,2044497000.0,1993434000.0,
Total Operating Income As Reported,143026000.0,177253000.0,272491000.0,146869000.0,
Diluted Average Shares,30953000.0,30747000.0,30796000.0,30437000.0,
Basic Average Shares,30548000.0,30353000.0,30432000.0,29954000.0,
Diluted EPS,4.53,5.16,7.17,4.01,
Basic EPS,4.59,5.23,7.25,4.07,
Diluted NI Availto Com Stockholders,140175000.0,158611000.0,220704000.0,122021000.0,
Net Income Common Stockholders,140175000.0,158611000.0,220704000.0,122021000.0,
Net Income,140175000.0,158611000.0,220704000.0,122021000.0,
Net Income Including Noncontrolling Interests,140175000.0,158611000.0,220704000.0,122021000.0,
Net Income Discontinuous Operations,0.0,-77000.0,-14000.0,-159000.0,
Net Income Continuous Operations,140175000.0,158688000.0,220718000.0,122180000.0,
Tax Provision,18910000.0,23958000.0,53271000.0,21546000.0,
Pretax Income,159085000.0,182646000.0,273989000.0,143726000.0,
Other Income Expense,16059000.0,5393000.0,1498000.0,-3143000.0,
Other Non Operating Income Expenses,16496000.0,5939000.0,1189000.0,-1118000.0,
Special Income Charges,-437000.0,-546000.0,309000.0,-2025000.0,
Other Special Charges,437000.0,546000.0,-309000.0,2025000.0,
Earnings From Equity Interest,,,521000.0,594000.0,347000.0
Operating Income,143026000.0,177253000.0,272491000.0,146869000.0,
Operating Expense,281268000.0,265442000.0,265016000.0,257386000.0,
Other Operating Expenses,80056000.0,73450000.0,74336000.0,80125000.0,
Depreciation Amortization Depletion Income Statement,14867000.0,12198000.0,13360000.0,13976000.0,
Depreciation And Amortization In Income Statement,14867000.0,12198000.0,13360000.0,13976000.0,
Selling General And Administration,186345000.0,179794000.0,177320000.0,163285000.0,
Selling And Marketing Expense,,,74336000.0,80125000.0,82507000.0
General And Administrative Expense,186345000.0,179794000.0,177320000.0,163285000.0,
Other Gand A,186345000.0,179794000.0,177320000.0,163285000.0,
Gross Profit,424294000.0,442695000.0,537507000.0,404255000.0,
Cost Of Revenue,1905903000.0,1764090000.0,1779481000.0,1736048000.0,
Total Revenue,2330197000.0,2206785000.0,2316988000.0,2140303000.0,
Operating Revenue,2330197000.0,2206785000.0,2316988000.0,2140303000.0,
