,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,-97236.0,326550.0,43992.0,666120.0,
Tax Rate For Calcs,0.222,0.21,0.026,0.39,
Normalized EBITDA,1048000.0,4373000.0,1542000.0,356000.0,
Total Unusual Items,-438000.0,1555000.0,1692000.0,1708000.0,
Total Unusual Items Excluding Goodwill,-438000.0,1555000.0,1692000.0,1708000.0,
Net Income From Continuing Operation Net Minority Interest,-326000.0,5204000.0,1889000.0,234000.0,
Reconciled Depreciation,794000.0,931000.0,935000.0,1036000.0,
Reconciled Cost Of Revenue,36364000.0,42727000.0,35534000.0,33059000.0,
EBITDA,610000.0,5928000.0,3234000.0,2064000.0,
EBIT,-184000.0,4997000.0,2299000.0,1028000.0,
Net Interest Income,1812000.0,1198000.0,290000.0,225000.0,
Interest Expense,235000.0,262000.0,360000.0,350000.0,
Interest Income,2047000.0,1460000.0,650000.0,575000.0,
Normalized Income,14764.0,3975550.0,240992.0,-807880.0,
Net Income From Continuing And Discontinued Operation,-326000.0,5204000.0,1889000.0,699000.0,
Total Expenses,57091000.0,62777000.0,54401000.0,50570000.0,
Total Operating Income As Reported,-1872000.0,1870000.0,-40000.0,-1362000.0,
Diluted Average Shares,,8941000.0,8556000.0,8440000.0,8056000.0
Basic Average Shares,,8762000.0,8522000.0,8302000.0,8056000.0
Diluted EPS,,0.55,0.21,0.08,-0.18
Basic EPS,,0.56,0.21,0.08,-0.18
Diluted NI Availto Com Stockholders,-326000.0,4884000.0,1789000.0,666000.0,
Net Income Common Stockholders,-326000.0,4884000.0,1789000.0,666000.0,
Otherunder Preferred Stock Dividend,,320000.0,100000.0,33000.0,0.0
Net Income,-326000.0,5204000.0,1889000.0,699000.0,
Net Income Including Noncontrolling Interests,-326000.0,5204000.0,1889000.0,699000.0,
Net Income Discontinuous Operations,,,0.0,465000.0,0.0
Net Income Continuous Operations,-326000.0,5204000.0,1889000.0,234000.0,
Tax Provision,-93000.0,-469000.0,50000.0,444000.0,
Pretax Income,-419000.0,4735000.0,1939000.0,678000.0,
Other Income Expense,-359000.0,1667000.0,1689000.0,1815000.0,
Other Non Operating Income Expenses,79000.0,112000.0,-3000.0,107000.0,
Special Income Charges,0.0,2136000.0,0.0,2196000.0,
Other Special Charges,,-2136000.0,,-2196000.0,
Gain On Sale Of Security,-438000.0,-581000.0,1692000.0,-488000.0,
Net Non Operating Interest Income Expense,1812000.0,1198000.0,290000.0,225000.0,
Interest Expense Non Operating,235000.0,262000.0,360000.0,350000.0,
Interest Income Non Operating,2047000.0,1460000.0,650000.0,575000.0,
Operating Income,-1872000.0,1870000.0,-40000.0,-1362000.0,
Operating Expense,20727000.0,20050000.0,18867000.0,17511000.0,
Research And Development,2956000.0,3140000.0,3084000.0,2887000.0,
Selling General And Administration,17771000.0,16910000.0,15783000.0,14624000.0,
Gross Profit,18855000.0,21920000.0,18827000.0,16149000.0,
Cost Of Revenue,36364000.0,42727000.0,35534000.0,33059000.0,
Total Revenue,55219000.0,64647000.0,54361000.0,49208000.0,
Operating Revenue,55219000.0,64647000.0,54361000.0,49208000.0,
