,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,12897000.0,-32278000.0,-543481000.0,97052000.0,
Repurchase Of Capital Stock,-661703000.0,-838514000.0,0.0,0.0,
Repayment Of Debt,-783000.0,-578000.0,-50113000.0,-1992000.0,
Issuance Of Debt,,,,0.0,0.0
Issuance Of Capital Stock,3279000.0,3621000.0,5245000.0,5812000.0,
Capital Expenditure,-37392000.0,-39436000.0,-77435000.0,-52805000.0,
Interest Paid Supplemental Data,0.0,0.0,469000.0,1435000.0,
Income Tax Paid Supplemental Data,2704000.0,43073000.0,452461000.0,38020000.0,
End Cash Position,320990000.0,684045000.0,1041296000.0,285333000.0,
Beginning Cash Position,684045000.0,1041296000.0,285333000.0,302526000.0,
Effect Of Exchange Rate Changes,21124000.0,44666000.0,-180819000.0,5205000.0,
Changes In Cash,-384179000.0,-401917000.0,936782000.0,-22398000.0,
Financing Cash Flow,-659207000.0,-840459000.0,-62762000.0,-25906000.0,
Cash Flow From Continuing Financing Activities,-659207000.0,-840459000.0,-62762000.0,-25906000.0,
Net Other Financing Charges,,-4988000.0,-10400000.0,,
Cash Dividends Paid,0.0,0.0,-7494000.0,-29726000.0,
Common Stock Dividend Paid,0.0,0.0,-7494000.0,-29726000.0,
Net Common Stock Issuance,-658424000.0,-834893000.0,5245000.0,5812000.0,
Common Stock Payments,-661703000.0,-838514000.0,0.0,0.0,
Common Stock Issuance,3279000.0,3621000.0,5245000.0,5812000.0,
Net Issuance Payments Of Debt,-783000.0,-578000.0,-50113000.0,-1992000.0,
Net Long Term Debt Issuance,-783000.0,-578000.0,-50113000.0,-1992000.0,
Long Term Debt Payments,-783000.0,-578000.0,-50113000.0,-1992000.0,
Long Term Debt Issuance,,,,0.0,0.0
Investing Cash Flow,224739000.0,431384000.0,1465590000.0,-146349000.0,
Cash Flow From Continuing Investing Activities,224739000.0,431384000.0,1465590000.0,-146349000.0,
Net Other Investing Changes,,,,2000000.0,-1000000.0
Net Investment Purchase And Sale,262131000.0,857328000.0,-1270215000.0,-30000.0,
Sale Of Investment,667706000.0,1093522000.0,705384000.0,121000.0,
Purchase Of Investment,-405575000.0,-236194000.0,-1975599000.0,-151000.0,
Net Business Purchase And Sale,0.0,-386508000.0,2813240000.0,-95514000.0,
Sale Of Business,0.0,0.0,2939116000.0,0.0,
Purchase Of Business,0.0,-386508000.0,-125876000.0,-95514000.0,
Net Intangibles Purchase And Sale,0.0,0.0,-4000000.0,0.0,
Purchase Of Intangibles,0.0,0.0,-4000000.0,0.0,
Net PPE Purchase And Sale,-37392000.0,-39436000.0,-73435000.0,-52805000.0,
Sale Of PPE,,,,,0.0
Purchase Of PPE,-37392000.0,-39436000.0,-73435000.0,-52805000.0,
Operating Cash Flow,50289000.0,7158000.0,-466046000.0,149857000.0,
Cash Flow From Continuing Operating Activities,50289000.0,7158000.0,-466046000.0,149857000.0,
Taxes Refund Paid,0.0,0.0,-431600000.0,0.0,
Change In Working Capital,3044000.0,-28179000.0,-72733000.0,-51211000.0,
Change In Other Working Capital,-6045000.0,-41219000.0,17512000.0,30556000.0,
Change In Payables And Accrued Expense,4328000.0,-29205000.0,7781000.0,38319000.0,
Change In Accrued Expense,-4868000.0,-14495000.0,11707000.0,7352000.0,
Change In Payable,9196000.0,-14710000.0,-3926000.0,30967000.0,
Change In Account Payable,9196000.0,-14710000.0,-3926000.0,30967000.0,
Change In Prepaid Assets,,,,-15968000.0,25642000.0
Change In Inventory,16350000.0,8253000.0,-66629000.0,-50443000.0,
Change In Receivables,-11589000.0,33992000.0,-31397000.0,-69643000.0,
Changes In Account Receivables,-11589000.0,33992000.0,-31397000.0,-69643000.0,
Other Non Cash Items,4317000.0,-8885000.0,-51861000.0,,
Stock Based Compensation,14467000.0,9376000.0,10666000.0,27456000.0,
Asset Impairment Charge,123695000.0,0.0,0.0,13364000.0,
Amortization Of Securities,-6032000.0,-7870000.0,-1894000.0,225000.0,
Deferred Tax,-16072000.0,-28654000.0,24469000.0,-17265000.0,
Deferred Income Tax,-16072000.0,-28654000.0,24469000.0,-17265000.0,
Depreciation Amortization Depletion,90744000.0,85584000.0,53702000.0,65333000.0,
Depreciation And Amortization,90744000.0,85584000.0,53702000.0,65333000.0,
Operating Gains Losses,296000.0,43000.0,-2129654000.0,1208000.0,
Earnings Losses From Equity Investments,,,,0.0,0.0
Gain Loss On Sale Of PPE,296000.0,43000.0,-21000.0,260000.0,
Gain Loss On Sale Of Business,0.0,0.0,-2130265000.0,948000.0,
Net Income From Continuing Operations,-164170000.0,-14257000.0,2132859000.0,110747000.0,
