,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,7850000.0,1865000.0,10278000.0,2637000.0,
Total Unusual Items,,,0.0,0.0,-309000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,-309000.0
Net Income From Continuing Operation Net Minority Interest,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Reconciled Depreciation,6639000.0,5673000.0,5809000.0,5458000.0,
Reconciled Cost Of Revenue,111720000.0,94990000.0,105122000.0,86718000.0,
EBITDA,7850000.0,1865000.0,10278000.0,2637000.0,
EBIT,1211000.0,-3808000.0,4469000.0,-2821000.0,
Net Interest Income,-8007000.0,-5581000.0,-3182000.0,-3017000.0,
Interest Expense,8007000.0,5581000.0,3182000.0,3017000.0,
Normalized Income,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Net Income From Continuing And Discontinued Operation,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Total Expenses,184064000.0,166758000.0,176873000.0,145889000.0,
Total Operating Income As Reported,1211000.0,-3808000.0,4469000.0,-2821000.0,
Diluted Average Shares,,18692000.0,18794000.0,18005000.0,17968000.0
Basic Average Shares,,18692000.0,18346000.0,18005000.0,17968000.0
Diluted EPS,,-0.4,0.07,-0.32,-0.71
Basic EPS,,-0.4,0.07,-0.32,-0.71
Diluted NI Availto Com Stockholders,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Net Income Common Stockholders,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Net Income,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Net Income Including Noncontrolling Interests,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Net Income Discontinuous Operations,,,0.0,0.0,-552000.0
Net Income Continuous Operations,-4631000.0,-7432000.0,1287000.0,-5838000.0,
Earnings From Equity Interest Net Of Tax,2165000.0,1957000.0,0.0,0.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-6796000.0,-9389000.0,1287000.0,-5838000.0,
Other Income Expense,,,,,-309000.0
Special Income Charges,,,0.0,0.0,-309000.0
Impairment Of Capital Assets,,,0.0,0.0,309000.0
Restructuring And Mergern Acquisition,,,,0.0,0.0
Net Non Operating Interest Income Expense,-8007000.0,-5581000.0,-3182000.0,-3017000.0,
Interest Expense Non Operating,8007000.0,5581000.0,3182000.0,3017000.0,
Operating Income,1211000.0,-3808000.0,4469000.0,-2821000.0,
Operating Expense,72344000.0,71768000.0,71751000.0,59171000.0,
Depreciation Amortization Depletion Income Statement,6639000.0,5673000.0,5809000.0,5458000.0,
Depreciation And Amortization In Income Statement,6639000.0,5673000.0,5809000.0,5458000.0,
Selling General And Administration,65705000.0,66095000.0,65942000.0,53713000.0,
Gross Profit,73555000.0,67960000.0,76220000.0,56350000.0,
Cost Of Revenue,111720000.0,94990000.0,105122000.0,86718000.0,
Total Revenue,185275000.0,162950000.0,181342000.0,143068000.0,
Operating Revenue,185275000.0,162950000.0,181342000.0,143068000.0,
