,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,1069235.0,671801.0,241773.0,6600.0,
Ordinary Shares Number,8320718.0,8665324.0,9050505.0,9234656.0,
Share Issued,9389953.0,9337125.0,9292278.0,9241256.0,
Total Debt,35148000.0,21678000.0,13158000.0,25547000.0,
Tangible Book Value,883256000.0,831949000.0,701003000.0,594187000.0,
Invested Capital,1033411000.0,976286000.0,830455000.0,695826000.0,
Working Capital,578532000.0,511188000.0,449947000.0,414695000.0,
Net Tangible Assets,883256000.0,831949000.0,701003000.0,594187000.0,
Capital Lease Obligations,35148000.0,21678000.0,13158000.0,13361000.0,
Common Stock Equity,1033411000.0,976286000.0,830455000.0,683640000.0,
Total Capitalization,1033411000.0,976286000.0,830455000.0,693975000.0,
Total Equity Gross Minority Interest,1033411000.0,977505000.0,831280000.0,683640000.0,
Minority Interest,0.0,1219000.0,825000.0,0.0,
Stockholders Equity,1033411000.0,976286000.0,830455000.0,683640000.0,
Gains Losses Not Affecting Retained Earnings,-333000.0,-615000.0,-403000.0,97000.0,
Other Equity Adjustments,-333000.0,-615000.0,-403000.0,97000.0,
Treasury Stock,274693000.0,164452000.0,61040000.0,1441000.0,
Retained Earnings,1027127000.0,869310000.0,628756000.0,431057000.0,
Additional Paid In Capital,281216000.0,271950000.0,263049000.0,253835000.0,
Capital Stock,94000.0,93000.0,93000.0,92000.0,
Common Stock,94000.0,93000.0,93000.0,92000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,320749000.0,330470000.0,323692000.0,268193000.0,
Total Non Current Liabilities Net Minority Interest,47482000.0,37079000.0,29522000.0,31089000.0,
Other Non Current Liabilities,7759000.0,7820000.0,10836000.0,,
Preferred Securities Outside Stock Equity,,,825000.0,0.0,
Non Current Deferred Liabilities,4575000.0,7581000.0,5528000.0,7393000.0,
Non Current Deferred Taxes Liabilities,4575000.0,7581000.0,5528000.0,7393000.0,
Long Term Debt And Capital Lease Obligation,35148000.0,21678000.0,13158000.0,23696000.0,
Long Term Capital Lease Obligation,35148000.0,21678000.0,13158000.0,13361000.0,
Long Term Debt,,,10836000.0,10335000.0,12339000.0
Current Liabilities,273267000.0,293391000.0,294170000.0,237104000.0,
Other Current Liabilities,60297000.0,76774000.0,70006000.0,70754000.0,
Current Deferred Liabilities,40856000.0,45193000.0,56318000.0,41835000.0,
Current Deferred Revenue,40856000.0,45193000.0,56318000.0,41835000.0,
Current Debt And Capital Lease Obligation,,,784000.0,1851000.0,2248000.0
Current Capital Lease Obligation,,,,,4170000.0
Current Debt,,,784000.0,1851000.0,2248000.0
Other Current Borrowings,,,784000.0,1851000.0,2248000.0
Current Provisions,,,26250000.0,18032000.0,18678000.0
Payables And Accrued Expenses,172114000.0,171424000.0,237852000.0,122664000.0,
Current Accrued Expenses,138583000.0,140694000.0,194770000.0,90544000.0,
Payables,33531000.0,30730000.0,43082000.0,32120000.0,
Total Tax Payable,,,,,1908000.0
Accounts Payable,33531000.0,30730000.0,43082000.0,32120000.0,
Total Assets,1354160000.0,1307975000.0,1154972000.0,951833000.0,
Total Non Current Assets,502361000.0,503396000.0,410855000.0,300034000.0,
Other Non Current Assets,585000.0,335000.0,335000.0,335000.0,
Non Current Note Receivables,71079000.0,85052000.0,65167000.0,62190000.0,
Investments And Advances,17316000.0,18639000.0,34933000.0,35010000.0,
Goodwill And Other Intangible Assets,150155000.0,144337000.0,129452000.0,89453000.0,
Other Intangible Assets,28221000.0,29790000.0,28459000.0,14363000.0,
Goodwill,121934000.0,114547000.0,100993000.0,75090000.0,
Net PPE,263226000.0,255033000.0,180968000.0,113046000.0,
Accumulated Depreciation,-76686000.0,-61133000.0,-46832000.0,-37493000.0,
Gross PPE,339912000.0,316166000.0,227800000.0,150539000.0,
Construction In Progress,8405000.0,5472000.0,29281000.0,21271000.0,
Other Properties,39027000.0,26755000.0,16952000.0,16252000.0,
Machinery Furniture Equipment,81142000.0,76826000.0,48638000.0,32528000.0,
Buildings And Improvements,171516000.0,167291000.0,100775000.0,52174000.0,
Land And Improvements,39822000.0,39822000.0,32154000.0,28314000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,851799000.0,804579000.0,744117000.0,651799000.0,
Other Current Assets,82870000.0,92876000.0,71726000.0,57779000.0,
Assets Held For Sale Current,,,,,0.0
Restricted Cash,15481000.0,11728000.0,14849000.0,16693000.0,
Prepaid Assets,,,71726000.0,57779000.0,42197000.0
Inventory,241339000.0,263150000.0,243971000.0,131234000.0,
Finished Goods,135121000.0,142083000.0,117404000.0,57749000.0,
Work In Process,27977000.0,29022000.0,30638000.0,19149000.0,
Raw Materials,78241000.0,92045000.0,95929000.0,54336000.0,
Receivables,141152000.0,150420000.0,149335000.0,104318000.0,
Loans Receivable,64029000.0,61073000.0,53283000.0,56922000.0,
Accounts Receivable,77123000.0,89347000.0,96052000.0,47396000.0,
Cash Cash Equivalents And Short Term Investments,370957000.0,286405000.0,264236000.0,341775000.0,
Other Short Term Investments,18270000.0,14978000.0,20086000.0,19496000.0,
Cash And Cash Equivalents,352687000.0,271427000.0,244150000.0,322279000.0,
