,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,7386000.0,6001000.0,-514000.0,-13970000.0
Repurchase Of Capital Stock,-1781000.0,0.0,,
Repayment Of Debt,-375140000.0,-53140000.0,-35991000.0,-34520000.0
Issuance Of Debt,556138000.0,95500000.0,5000000.0,60000000.0
Issuance Of Capital Stock,0.0,150000000.0,30837000.0,0.0
Capital Expenditure,-208000.0,-323000.0,-1138000.0,-415000.0
Interest Paid Supplemental Data,16921000.0,3053000.0,3716000.0,5771000.0
Income Tax Paid Supplemental Data,2036000.0,332000.0,711000.0,8000.0
End Cash Position,105195000.0,16105000.0,231520000.0,96109000.0
Beginning Cash Position,16105000.0,231520000.0,96109000.0,15566000.0
Changes In Cash,89090000.0,-215415000.0,135411000.0,80543000.0
Financing Cash Flow,181540000.0,102220000.0,109822000.0,43386000.0
Cash Flow From Continuing Financing Activities,181540000.0,102220000.0,109822000.0,43386000.0
Net Other Financing Charges,-3400000.0,-500000.0,-679000.0,
Cash Dividends Paid,0.0,-15000.0,-60000.0,0.0
Preferred Stock Dividend Paid,0.0,-15000.0,-60000.0,0.0
Net Preferred Stock Issuance,0.0,150000000.0,0.0,
Preferred Stock Issuance,0.0,150000000.0,0.0,
Net Common Stock Issuance,-1781000.0,0.0,30837000.0,0.0
Common Stock Payments,-1781000.0,0.0,,
Common Stock Issuance,,0.0,30837000.0,0.0
Net Issuance Payments Of Debt,180998000.0,42360000.0,-30991000.0,25480000.0
Net Long Term Debt Issuance,180998000.0,42360000.0,-30991000.0,25480000.0
Long Term Debt Payments,-375140000.0,-53140000.0,-35991000.0,-34520000.0
Long Term Debt Issuance,556138000.0,95500000.0,5000000.0,60000000.0
Investing Cash Flow,-100044000.0,-323959000.0,24965000.0,50712000.0
Cash Flow From Continuing Investing Activities,-100044000.0,-323959000.0,24965000.0,50712000.0
Net Other Investing Changes,-2900000.0,-7533000.0,1226000.0,-515000.0
Net Investment Purchase And Sale,18395000.0,-196175000.0,2636000.0,537000.0
Sale Of Investment,18395000.0,19325000.0,19159000.0,2537000.0
Purchase Of Investment,0.0,-215500000.0,-16523000.0,-2000000.0
Net Business Purchase And Sale,,0.0,84745000.0,0.0
Sale Of Business,,0.0,84745000.0,0.0
Net PPE Purchase And Sale,-208000.0,-323000.0,-1138000.0,-415000.0
Purchase Of PPE,-208000.0,-323000.0,-1138000.0,-415000.0
Operating Cash Flow,7594000.0,6324000.0,624000.0,-13555000.0
Cash Flow From Continuing Operating Activities,7594000.0,6324000.0,624000.0,-13555000.0
Change In Working Capital,1883000.0,-565000.0,2433000.0,-234000.0
Change In Other Working Capital,,,,-246000.0
Change In Other Current Liabilities,,,,-246000.0
Change In Other Current Assets,-677000.0,-995000.0,908000.0,114000.0
Change In Payables And Accrued Expense,2287000.0,-461000.0,3330000.0,123000.0
Change In Accrued Expense,2287000.0,-461000.0,3330000.0,123000.0
Change In Receivables,-965000.0,-601000.0,-533000.0,21000.0
Changes In Account Receivables,-965000.0,-601000.0,-533000.0,21000.0
Other Non Cash Items,-277000.0,-874000.0,15000.0,-13357000.0
Stock Based Compensation,396000.0,283000.0,524000.0,492000.0
Deferred Tax,,0.0,369000.0,0.0
Deferred Income Tax,,0.0,369000.0,0.0
Depreciation Amortization Depletion,775000.0,811000.0,680000.0,121000.0
Depreciation And Amortization,775000.0,811000.0,680000.0,121000.0
Amortization Cash Flow,390000.0,435000.0,393000.0,0.0
Amortization Of Intangibles,390000.0,435000.0,393000.0,0.0
Depreciation,385000.0,376000.0,287000.0,121000.0
Operating Gains Losses,,,,-276000.0
Net Income From Continuing Operations,4538000.0,5706000.0,-3949000.0,-642000.0
