,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1086.359,-38662.08,-34303.58,0.0
Tax Rate For Calcs,0.149,0.016,0.004,0.0
Normalized EBITDA,-206970.0,-1284102.0,-599832.0,-14120.0
Total Unusual Items,-7291.0,-2416380.0,-8575895.0,5528665.0
Total Unusual Items Excluding Goodwill,-7291.0,-2416380.0,-8575895.0,5528665.0
Net Income From Continuing Operation Net Minority Interest,-746786.0,-4457327.0,-12230190.0,4050824.0
Reconciled Depreciation,584.0,612.0,638.0,0.0
EBITDA,-214261.0,-3700482.0,-9175727.0,5514545.0
EBIT,-214845.0,-3701094.0,-9176365.0,5514545.0
Net Interest Income,-183573.0,-255092.0,-2692497.0,-1278194.0
Interest Expense,435241.0,686581.0,3106965.0,1463721.0
Interest Income,251668.0,431489.0,414468.0,185527.0
Normalized Income,-740581.359,-2079609.08,-3688598.58,-1477841.0
Net Income From Continuing And Discontinued Operation,-746786.0,-4457327.0,-12230190.0,4050824.0
Total Expenses,798473.0,1599156.0,842842.0,204039.0
Total Operating Income As Reported,-798473.0,-3880433.0,-808154.0,5827019.0
Diluted Average Shares,7784868.0,7334971.0,5608631.0,2564373.0
Basic Average Shares,7784868.0,7334971.0,5608631.0,2564373.0
Diluted EPS,-0.1,-0.61,-2.18,1.58
Basic EPS,-0.1,-0.61,-2.18,1.58
Diluted NI Availto Com Stockholders,-746786.0,-4457327.0,-12230190.0,4050824.0
Net Income Common Stockholders,-746786.0,-4457327.0,-12230190.0,4050824.0
Net Income,-746786.0,-4457327.0,-12230190.0,4050824.0
Net Income Including Noncontrolling Interests,-746786.0,-4457327.0,-12230190.0,4050824.0
Net Income Continuous Operations,-746786.0,-4457327.0,-12230190.0,4050824.0
Tax Provision,96700.0,69652.0,-53140.0,0.0
Pretax Income,-650086.0,-4387675.0,-12283330.0,4050824.0
Other Income Expense,331960.0,-2533427.0,-8747991.0,5533057.0
Other Non Operating Income Expenses,339251.0,-117047.0,-172096.0,4392.0
Special Income Charges,-7291.0,-2416380.0,-8575895.0,5528665.0
Gain On Sale Of Ppe,,,,0.0
Other Special Charges,7291.0,2416380.0,-3014612.0,502393.0
Write Off,,0.0,11590507.0,-6031058.0
Impairment Of Capital Assets,,,,0.0
Net Non Operating Interest Income Expense,-183573.0,-255092.0,-2692497.0,-1278194.0
Interest Expense Non Operating,435241.0,686581.0,3106965.0,1463721.0
Interest Income Non Operating,251668.0,431489.0,414468.0,185527.0
Operating Income,-798473.0,-1599156.0,-842842.0,-204039.0
Operating Expense,798473.0,1599156.0,842842.0,204039.0
Selling General And Administration,798473.0,1599156.0,842842.0,204039.0
General And Administrative Expense,798473.0,1599156.0,842842.0,204039.0
Other Gand A,798473.0,1599156.0,842842.0,204039.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
