,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-189915000.0,-315358000.0,-269165000.0,-155512000.0
Net Income From Continuing Operation Net Minority Interest,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Reconciled Depreciation,6141000.0,7071000.0,2310000.0,1545000.0
EBITDA,-189915000.0,-315358000.0,-269165000.0,-155512000.0
EBIT,-196056000.0,-322429000.0,-271475000.0,-157057000.0
Net Interest Income,10347000.0,3673000.0,377000.0,4313000.0
Interest Income,10347000.0,3673000.0,377000.0,4313000.0
Normalized Income,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Net Income From Continuing And Discontinued Operation,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Total Expenses,196056000.0,322429000.0,271475000.0,157057000.0
Total Operating Income As Reported,-196056000.0,-322429000.0,-271475000.0,-157057000.0
Diluted Average Shares,86798000.0,63284000.0,53832000.0,49492000.0
Basic Average Shares,86798000.0,63284000.0,53832000.0,49492000.0
Diluted EPS,-2.14,-5.06,-5.01,-3.1
Basic EPS,-2.14,-5.06,-5.01,-3.1
Diluted NI Availto Com Stockholders,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Net Income Common Stockholders,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Net Income,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Net Income Including Noncontrolling Interests,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Net Income Continuous Operations,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Pretax Income,-185701000.0,-319952000.0,-269860000.0,-153480000.0
Other Income Expense,8000.0,-1196000.0,1238000.0,-736000.0
Other Non Operating Income Expenses,8000.0,-1196000.0,1238000.0,-736000.0
Net Non Operating Interest Income Expense,10347000.0,3673000.0,377000.0,4313000.0
Interest Income Non Operating,10347000.0,3673000.0,377000.0,4313000.0
Operating Income,-196056000.0,-322429000.0,-271475000.0,-157057000.0
Operating Expense,196056000.0,322429000.0,271475000.0,157057000.0
Research And Development,150908000.0,265081000.0,196328000.0,105533000.0
Selling General And Administration,45148000.0,57348000.0,75147000.0,51524000.0
General And Administrative Expense,45148000.0,57348000.0,75147000.0,51524000.0
Other Gand A,45148000.0,57348000.0,75147000.0,51524000.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
