,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1093054.0,1113152.0,154837.0,
Ordinary Shares Number,56614385.0,57152295.0,56782845.0,53750386.0
Share Issued,57707439.0,58265447.0,56937682.0,53750386.0
Net Debt,153308000.0,63610000.0,,
Total Debt,644265000.0,508377000.0,104961000.0,91975000.0
Tangible Book Value,-150116000.0,258520000.0,878363000.0,832994000.0
Invested Capital,399775000.0,662534000.0,988596000.0,838711000.0
Working Capital,505377000.0,752200000.0,705530000.0,687329000.0
Net Tangible Assets,-150116000.0,258520000.0,878363000.0,832994000.0
Capital Lease Obligations,98793000.0,109191000.0,104961000.0,91975000.0
Common Stock Equity,-145697000.0,263348000.0,883635000.0,838711000.0
Total Capitalization,388549000.0,650904000.0,981601000.0,838711000.0
Total Equity Gross Minority Interest,-145697000.0,263348000.0,883635000.0,838711000.0
Stockholders Equity,-145697000.0,263348000.0,883635000.0,838711000.0
Other Equity Interest,-153446000.0,255673000.0,875989000.0,831494000.0
Gains Losses Not Affecting Retained Earnings,-153446000.0,255673000.0,875989000.0,831494000.0
Capital Stock,7749000.0,7675000.0,7646000.0,7217000.0
Common Stock,7749000.0,7675000.0,7646000.0,7217000.0
Total Liabilities Net Minority Interest,971284000.0,826390000.0,201286000.0,141082000.0
Total Non Current Liabilities Net Minority Interest,773940000.0,655119000.0,100930000.0,88278000.0
Other Non Current Liabilities,,,,3162000.0
Derivative Product Liabilities,143296000.0,157950000.0,0.0,
Non Current Deferred Liabilities,11779000.0,14213000.0,2964000.0,0.0
Non Current Deferred Revenue,5949000.0,14213000.0,2964000.0,0.0
Non Current Deferred Taxes Liabilities,5830000.0,0.0,,
Long Term Debt And Capital Lease Obligation,618865000.0,482956000.0,97966000.0,85116000.0
Long Term Capital Lease Obligation,84619000.0,95400000.0,97966000.0,85116000.0
Long Term Debt,534246000.0,387556000.0,97966000.0,
Current Liabilities,197344000.0,171271000.0,100356000.0,52804000.0
Other Current Liabilities,41176000.0,31989000.0,29952000.0,23384000.0
Current Deferred Liabilities,1184000.0,0.0,2601000.0,363000.0
Current Deferred Revenue,1184000.0,0.0,2601000.0,363000.0
Current Debt And Capital Lease Obligation,25400000.0,25421000.0,6995000.0,6859000.0
Current Capital Lease Obligation,14174000.0,13791000.0,6995000.0,6859000.0
Current Debt,11226000.0,11630000.0,6995000.0,
Other Current Borrowings,11226000.0,11630000.0,,
Current Provisions,32719000.0,7339000.0,1193000.0,
Payables And Accrued Expenses,96865000.0,106522000.0,59615000.0,22198000.0
Payables,96865000.0,106522000.0,59615000.0,22198000.0
Total Tax Payable,2299000.0,5490000.0,198000.0,301000.0
Income Tax Payable,2299000.0,5490000.0,198000.0,301000.0
Accounts Payable,94566000.0,101032000.0,59417000.0,21897000.0
Total Assets,825587000.0,1089738000.0,1084921000.0,979793000.0
Total Non Current Assets,122866000.0,166267000.0,279035000.0,239660000.0
Non Current Accounts Receivable,2127000.0,1920000.0,1808000.0,1375000.0
Investments And Advances,5686000.0,30424000.0,145906000.0,124456000.0
Investmentin Financial Assets,0.0,7492000.0,107561000.0,115280000.0
Available For Sale Securities,,7492000.0,,
Long Term Equity Investment,5686000.0,22932000.0,38345000.0,9176000.0
Investmentsin Associatesat Cost,5686000.0,22932000.0,38345000.0,9176000.0
Goodwill And Other Intangible Assets,4419000.0,4828000.0,5272000.0,5717000.0
Other Intangible Assets,924000.0,1333000.0,1777000.0,2222000.0
Goodwill,3495000.0,3495000.0,3495000.0,3495000.0
Net PPE,110634000.0,129095000.0,126049000.0,108112000.0
Accumulated Depreciation,-71517000.0,-46648000.0,-33921000.0,-19786000.0
Gross PPE,182151000.0,175743000.0,159970000.0,127898000.0
Leases,19375000.0,20130000.0,18067000.0,8535000.0
Other Properties,135340000.0,130669000.0,124957000.0,104741000.0
Machinery Furniture Equipment,27436000.0,24944000.0,16946000.0,14622000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,702721000.0,923471000.0,805886000.0,740133000.0
Prepaid Assets,38578000.0,31717000.0,25231000.0,13994000.0
Inventory,208931000.0,130673000.0,75405000.0,0.0
Finished Goods,19335000.0,8172000.0,4292000.0,
Work In Process,171030000.0,112885000.0,68865000.0,
Raw Materials,18566000.0,9616000.0,2248000.0,
Receivables,55773000.0,25626000.0,23186000.0,7344000.0
Other Receivables,19097000.0,12833000.0,20093000.0,6957000.0
Taxes Receivable,802000.0,883000.0,893000.0,0.0
Accounts Receivable,35874000.0,11910000.0,2200000.0,387000.0
Cash Cash Equivalents And Short Term Investments,399439000.0,735455000.0,682064000.0,718795000.0
Other Short Term Investments,7275000.0,290688000.0,235797000.0,134278000.0
Cash And Cash Equivalents,392164000.0,444767000.0,446267000.0,584517000.0
