,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,78345.6,280440.0,816729.0,0.0,
Tax Rate For Calcs,0.3,0.3,0.3,0.0,
Normalized EBITDA,-19515940.0,-15183612.0,-17805538.0,-14432012.0,
Total Unusual Items,261152.0,934800.0,2722430.0,-231311.0,
Total Unusual Items Excluding Goodwill,261152.0,934800.0,2722430.0,-231311.0,
Net Income From Continuing Operation Net Minority Interest,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Reconciled Depreciation,147529.0,102263.0,54214.0,75369.0,
EBITDA,-19254788.0,-14248812.0,-15083108.0,-14663323.0,
EBIT,-19402317.0,-14351075.0,-15137322.0,-14738692.0,
Net Interest Income,268419.0,16436.0,2504.0,20676.0,
Interest Income,268419.0,16436.0,2504.0,20676.0,
Normalized Income,-19306270.4,-14460875.0,-14752762.0,-15078042.0,
Net Income From Continuing And Discontinued Operation,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Total Expenses,19402317.0,14351075.0,15137322.0,14738692.0,
Rent Expense Supplemental,,68634.0,79329.0,87612.0,72757.0
Diluted Average Shares,6081459.0,24278429.0,4009983.0,2828127.0,
Basic Average Shares,6081459.0,24278429.0,4009983.0,2828127.0,
Diluted EPS,-3.12,-0.57,-3.18,-5.4,
Basic EPS,-3.12,-0.57,-3.18,-5.4,
Diluted NI Availto Com Stockholders,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Net Income Common Stockholders,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Net Income,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Net Income Including Noncontrolling Interests,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Net Income Continuous Operations,-19123464.0,-13806515.0,-12847061.0,-15309353.0,
Tax Provision,46088.0,104459.0,70008.0,0.0,
Pretax Income,-19077376.0,-13702056.0,-12777053.0,-15309353.0,
Other Income Expense,56522.0,649733.0,2357765.0,-591337.0,
Other Non Operating Income Expenses,-204630.0,-285067.0,-364665.0,-360026.0,
Gain On Sale Of Security,261152.0,934800.0,2722430.0,-231311.0,
Net Non Operating Interest Income Expense,268419.0,16436.0,2504.0,20676.0,
Interest Income Non Operating,268419.0,16436.0,2504.0,20676.0,
Operating Income,-19402317.0,-14351075.0,-15137322.0,-14738692.0,
Operating Expense,19402317.0,14351075.0,15137322.0,14738692.0,
Other Operating Expenses,5238.0,27301.0,-452964.0,-356634.0,
Other Taxes,-4019285.0,-3914230.0,-4669405.0,-4126364.0,
Depreciation Amortization Depletion Income Statement,147529.0,102263.0,54214.0,75369.0,
Depreciation And Amortization In Income Statement,147529.0,102263.0,54214.0,75369.0,
Depreciation Income Statement,147529.0,102263.0,54214.0,75369.0,
Research And Development,18644047.0,13198583.0,14745776.0,12283848.0,
Selling General And Administration,4624788.0,4937158.0,5459701.0,6862473.0,
General And Administrative Expense,4624788.0,4937158.0,5459701.0,6862473.0,
Other Gand A,2550816.0,2253907.0,2512719.0,2736343.0,
Insurance And Claims,676219.0,721732.0,655990.0,531877.0,
Rent And Landing Fees,,68634.0,79329.0,87612.0,72757.0
Salaries And Wages,1397753.0,1892885.0,2211663.0,3506641.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
