,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,311053031.0,296846217.0,287365373.0,269358104.0,
Share Issued,311053031.0,296846217.0,287365373.0,269358104.0,
Net Debt,5561749000.0,4506422000.0,2823037000.0,440796000.0,
Total Debt,6614348000.0,5451006000.0,4143921000.0,1982306000.0,
Tangible Book Value,2185048000.0,1957178000.0,1999779000.0,1991082000.0,
Invested Capital,9306844000.0,7932632000.0,6696463000.0,4482881000.0,
Working Capital,8084548000.0,6806561000.0,5569494000.0,3768554000.0,
Net Tangible Assets,2185048000.0,1957178000.0,1999779000.0,1991082000.0,
Capital Lease Obligations,39493000.0,52557000.0,65713000.0,74952000.0,
Common Stock Equity,2731989000.0,2534183000.0,2618255000.0,2575527000.0,
Total Capitalization,9306844000.0,7932632000.0,6696463000.0,4482881000.0,
Total Equity Gross Minority Interest,2731989000.0,2534183000.0,2618255000.0,2575527000.0,
Stockholders Equity,2731989000.0,2534183000.0,2618255000.0,2575527000.0,
Gains Losses Not Affecting Retained Earnings,-21565000.0,-15423000.0,-7149000.0,6773000.0,
Other Equity Adjustments,-21565000.0,-15423000.0,-7149000.0,6773000.0,
Retained Earnings,-3109004000.0,-2591247000.0,-1605902000.0,-898485000.0,
Additional Paid In Capital,5862555000.0,5140850000.0,4231303000.0,3467236000.0,
Capital Stock,3000.0,3000.0,3000.0,3000.0,
Common Stock,3000.0,3000.0,3000.0,3000.0,
Total Liabilities Net Minority Interest,6787630000.0,5621432000.0,4355537000.0,2291440000.0,
Total Non Current Liabilities Net Minority Interest,6662671000.0,5528628000.0,4248463000.0,2183257000.0,
Other Non Current Liabilities,30680000.0,24355000.0,48763000.0,200951000.0,
Preferred Securities Outside Stock Equity,,,,0.0,804170000.0
Derivative Product Liabilities,17643000.0,53267000.0,55779000.0,0.0,
Non Current Deferred Liabilities,,,,0.0,4492000.0
Long Term Debt And Capital Lease Obligation,6614348000.0,5451006000.0,4143921000.0,1982306000.0,
Long Term Capital Lease Obligation,39493000.0,52557000.0,65713000.0,74952000.0,
Long Term Debt,6574855000.0,5398449000.0,4078208000.0,1907354000.0,
Current Liabilities,124959000.0,92804000.0,107074000.0,108183000.0,
Other Current Liabilities,,53267000.0,55779000.0,,
Payables And Accrued Expenses,124959000.0,92804000.0,107074000.0,108183000.0,
Current Accrued Expenses,83940000.0,64202000.0,74002000.0,50425000.0,
Interest Payable,24327000.0,13498000.0,6659000.0,2751000.0,
Payables,41019000.0,28602000.0,33072000.0,57758000.0,
Other Payable,,,,,24998000.0
Accounts Payable,41019000.0,28602000.0,33072000.0,57758000.0,
Total Assets,9519619000.0,8155615000.0,6973792000.0,4866967000.0,
Total Non Current Assets,1310112000.0,1256250000.0,1297224000.0,990230000.0,
Other Non Current Assets,202200000.0,241952000.0,363440000.0,271300000.0,
Non Current Prepaid Assets,,,,,6406000.0
Non Current Deferred Assets,21206000.0,23270000.0,,,
Non Current Deferred Taxes Assets,21206000.0,23270000.0,,,
Non Current Accounts Receivable,,,,,3169000.0
Financial Assets,17207000.0,50545000.0,49983000.0,2880000.0,
Investments And Advances,73009000.0,43172000.0,43172000.0,11278000.0,
Other Investments,,,,11278000.0,1850000.0
Investmentin Financial Assets,73009000.0,43172000.0,43172000.0,11278000.0,
Available For Sale Securities,73009000.0,43172000.0,43172000.0,11278000.0,
Goodwill And Other Intangible Assets,546941000.0,577005000.0,618476000.0,584445000.0,
Other Intangible Assets,13502000.0,34434000.0,78942000.0,67930000.0,
Goodwill,533439000.0,542571000.0,539534000.0,516515000.0,
Net PPE,449549000.0,320306000.0,222153000.0,120327000.0,
Accumulated Depreciation,-242206000.0,-124070000.0,-60338000.0,-32901000.0,
Gross PPE,691755000.0,444376000.0,282491000.0,153228000.0,
Leases,21023000.0,20214000.0,16169000.0,15212000.0,
Other Properties,21863000.0,30171000.0,50671000.0,57828000.0,
Machinery Furniture Equipment,648869000.0,393991000.0,215651000.0,80188000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,8209507000.0,6899365000.0,5676568000.0,3876737000.0,
Assets Held For Sale Current,36000.0,76000.0,2670000.0,13030000.0,
Restricted Cash,282293000.0,367917000.0,295636000.0,226074000.0,
Prepaid Assets,50194000.0,49962000.0,37497000.0,132347000.0,
Receivables,5732250000.0,4414730000.0,2490221000.0,2022558000.0,
Other Receivables,18263000.0,17214000.0,17221000.0,26423000.0,
Notes Receivable,,,,16170000.0,0.0
Loans Receivable,5360959000.0,4198431000.0,2348169000.0,1904560000.0,
Accounts Receivable,353028000.0,199085000.0,142052000.0,91575000.0,
Allowance For Doubtful Accounts Receivable,-14900000.0,-12900000.0,-13900000.0,-4100000.0,
Gross Accounts Receivable,367928000.0,211985000.0,155952000.0,95675000.0,
Cash Cash Equivalents And Short Term Investments,2144734000.0,2066680000.0,2850544000.0,1482728000.0,
Other Short Term Investments,1131628000.0,1174653000.0,1595373000.0,16170000.0,
Cash And Cash Equivalents,1013106000.0,892027000.0,1255171000.0,1466558000.0,
