,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Ordinary Shares Number,85521967.0,85407951.0,85407951.0,85407951.0,
Share Issued,85521967.0,85407951.0,85407951.0,85407951.0,
Net Debt,83435456.0,79810025.0,65048324.0,106847537.0,
Total Debt,83435658.0,79810025.0,65048324.0,106847537.0,
Tangible Book Value,359383509.0,304799839.0,361335075.0,583882584.0,
Invested Capital,442819167.0,384609864.0,426383399.0,690730121.0,
Net Tangible Assets,359383509.0,304799839.0,361335075.0,583882584.0,
Common Stock Equity,359383509.0,304799839.0,361335075.0,583882584.0,
Total Capitalization,442819167.0,384609864.0,426383399.0,690730121.0,
Total Equity Gross Minority Interest,359383509.0,304799839.0,361335075.0,583882584.0,
Stockholders Equity,359383509.0,304799839.0,361335075.0,583882584.0,
Retained Earnings,-24687542.0,-111929823.0,-87663015.0,99413085.0,
Capital Stock,384071051.0,416729662.0,448998090.0,484469499.0,
Common Stock,384071051.0,416729662.0,448998090.0,484469499.0,
Total Liabilities Net Minority Interest,84483231.0,88780050.0,69137488.0,108693862.0,
Long Term Debt And Capital Lease Obligation,83435658.0,79810025.0,65048324.0,106847537.0,
Payables,963043.0,8854033.0,3987311.0,1674268.0,
Other Payable,361243.0,286685.0,3723503.0,551733.0,
Accounts Payable,601800.0,8567348.0,263808.0,1122535.0,
Total Assets,443866740.0,393579889.0,430472563.0,692576446.0,
Investments And Advances,439822098.0,382948105.0,426628880.0,688314931.0,
Investmentin Financial Assets,439822098.0,382948105.0,426628880.0,688314931.0,
Available For Sale Securities,3419966.0,3416318.0,,,473274031.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,436402132.0,379531787.0,426628880.0,688314931.0,
Prepaid Assets,46750.0,6283.0,11517.0,21451.0,
Receivables,3766589.0,10391420.0,3664690.0,4060949.0,
Taxes Receivable,231101.0,234081.0,167476.0,179115.0,
Cash And Cash Equivalents,202.0,,,,
Cash Financial,202.0,,,,
Cash Cash Equivalents And Federal Funds Sold,202.0,,,,
