,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Treasury Shares Number,,,,,2616340.0
Ordinary Shares Number,1647514863.0,1643162653.0,1696966183.0,1690082150.0,
Share Issued,1647514863.0,1643162653.0,1696966183.0,1690082150.0,
Total Debt,662330000.0,458595000.0,680411000.0,2162293000.0,
Tangible Book Value,3648854000.0,3470334000.0,3628276000.0,4821196000.0,
Invested Capital,3790337000.0,3619001000.0,3770900000.0,5210906000.0,
Working Capital,2388023000.0,2162909000.0,2763845000.0,3102710000.0,
Net Tangible Assets,3648854000.0,3470334000.0,3628276000.0,4821196000.0,
Capital Lease Obligations,647927000.0,443942000.0,615017000.0,1864662000.0,
Common Stock Equity,3775934000.0,3604348000.0,3705506000.0,4913275000.0,
Total Capitalization,3790337000.0,3619001000.0,3770900000.0,5210906000.0,
Total Equity Gross Minority Interest,4049014000.0,3814788000.0,3793524000.0,5018176000.0,
Minority Interest,273080000.0,210440000.0,88018000.0,104901000.0,
Stockholders Equity,3775934000.0,3604348000.0,3705506000.0,4913275000.0,
Gains Losses Not Affecting Retained Earnings,389972000.0,437258000.0,576834000.0,709302000.0,
Other Equity Adjustments,389972000.0,437258000.0,576834000.0,709302000.0,
Treasury Stock,55000.0,59000.0,0.0,0.0,
Retained Earnings,1514361000.0,1225861000.0,1065362000.0,2253399000.0,
Additional Paid In Capital,1869953000.0,1939585000.0,2061613000.0,1948884000.0,
Capital Stock,1703000.0,1703000.0,1697000.0,1690000.0,
Common Stock,1703000.0,1703000.0,1697000.0,1690000.0,
Total Liabilities Net Minority Interest,3482659000.0,2577670000.0,2241142000.0,5132877000.0,
Total Non Current Liabilities Net Minority Interest,481804000.0,326692000.0,531028000.0,1661432000.0,
Preferred Securities Outside Stock Equity,,,,,0.0
Non Current Deferred Liabilities,19407000.0,23849000.0,19240000.0,13172000.0,
Non Current Deferred Taxes Liabilities,19407000.0,23849000.0,19240000.0,13172000.0,
Long Term Debt And Capital Lease Obligation,462397000.0,302843000.0,511788000.0,1648260000.0,
Long Term Capital Lease Obligation,447994000.0,288190000.0,446394000.0,1350629000.0,
Long Term Debt,14403000.0,14653000.0,65394000.0,297631000.0,
Current Liabilities,3000855000.0,2250978000.0,1710114000.0,3471445000.0,
Other Current Liabilities,201182000.0,163402000.0,133378000.0,229161000.0,
Current Deferred Liabilities,1817133000.0,1356953000.0,955543000.0,1939385000.0,
Current Deferred Revenue,1817133000.0,1356953000.0,955543000.0,1939385000.0,
Current Debt And Capital Lease Obligation,199933000.0,155752000.0,168623000.0,514033000.0,
Current Capital Lease Obligation,199933000.0,155752000.0,168623000.0,514033000.0,
Payables And Accrued Expenses,782607000.0,574871000.0,452570000.0,788866000.0,
Current Accrued Expenses,442636000.0,309707000.0,260113000.0,515726000.0,
Payables,339971000.0,265164000.0,192457000.0,273140000.0,
Other Payable,72626000.0,59610000.0,80488000.0,124208000.0,
Dueto Related Parties Current,551000.0,346000.0,226000.0,33000.0,
Total Tax Payable,161113000.0,135444000.0,89454000.0,110458000.0,
Income Tax Payable,139822000.0,118049000.0,75650000.0,84321000.0,
Accounts Payable,105681000.0,69764000.0,22289000.0,38441000.0,
Total Assets,7531673000.0,6392458000.0,6034666000.0,10151053000.0,
Total Non Current Assets,2142795000.0,1978571000.0,1560707000.0,3576898000.0,
Other Non Current Assets,210653000.0,98783000.0,54954000.0,41967000.0,
Non Current Prepaid Assets,38161000.0,26492000.0,33409000.0,74796000.0,
Non Current Deferred Assets,72727000.0,55933000.0,20038000.0,103587000.0,
Non Current Deferred Taxes Assets,72727000.0,55933000.0,20038000.0,103587000.0,
Duefrom Related Parties Non Current,7273000.0,1735000.0,3365000.0,4157000.0,
Non Current Accounts Receivable,7273000.0,1735000.0,3365000.0,4157000.0,
Investments And Advances,525015000.0,862319000.0,437919000.0,537749000.0,
Investmentin Financial Assets,353666000.0,666748000.0,233869000.0,335913000.0,
Available For Sale Securities,353666000.0,666748000.0,233869000.0,335913000.0,
Long Term Equity Investment,171349000.0,195571000.0,204050000.0,201836000.0,
Investmentsin Subsidiariesat Cost,171349000.0,195571000.0,204050000.0,,
