,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.0,0.27,
Net Income From Continuing Operation Net Minority Interest,37464675.0,22585593.0,-37424902.0,36146870.0,
Net Interest Income,21341621.0,20865126.0,19935403.0,20530614.0,
Interest Expense,5054937.0,5049846.0,1818385.0,756298.0,
Interest Income,26396558.0,25914972.0,21753788.0,21286912.0,
Normalized Income,37464675.0,22585593.0,-37424902.0,36146870.0,
Net Income From Continuing And Discontinued Operation,37464675.0,22585593.0,-37424902.0,36146870.0,
Diluted Average Shares,,102661786.0,103958061.0,103276771.0,103659600.0
Basic Average Shares,,102661786.0,103958061.0,103276771.0,103659600.0
Diluted EPS,,0.22,-0.36,0.35,0.05
Basic EPS,,0.22,-0.36,0.35,0.05
Diluted NI Availto Com Stockholders,37464675.0,22585593.0,-37424902.0,36146870.0,
Net Income Common Stockholders,37464675.0,22585593.0,-37424902.0,36146870.0,
Net Income,37464675.0,22585593.0,-37424902.0,36146870.0,
Net Income Including Noncontrolling Interests,37464675.0,22585593.0,-37424902.0,36146870.0,
Net Income Continuous Operations,37464675.0,22585593.0,-37424902.0,36146870.0,
Pretax Income,37464675.0,22585593.0,-37424902.0,36146870.0,
Gain On Sale Of Security,-5098489.0,-17372900.0,-2256131.0,-2229231.0,
Operating Expense,338241.0,197136.0,257100.0,180060.0,
Other Operating Expenses,-397038.0,-400134.0,-397069.0,-399638.0,
Selling General And Administration,735279.0,597270.0,654169.0,579698.0,
General And Administrative Expense,735279.0,597270.0,654169.0,579698.0,
Total Revenue,37802916.0,22782729.0,-37167802.0,36326930.0,
Operating Revenue,37802916.0,22782729.0,-37167802.0,36326930.0,
