,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2013000000.0,2236000000.0,2216000000.0,2901000000.0
Repurchase Of Capital Stock,-1064000000.0,-1422000000.0,-771000000.0,-1621000000.0
Repayment Of Debt,-25000000.0,-686000000.0,-53000000.0,-1790000000.0
Issuance Of Debt,0.0,650000000.0,0.0,1740000000.0
Capital Expenditure,-317000000.0,-332000000.0,-279000000.0,-398000000.0
Interest Paid Supplemental Data,40000000.0,15000000.0,7000000.0,25000000.0
Income Tax Paid Supplemental Data,1245000000.0,813000000.0,625000000.0,745000000.0
End Cash Position,2717000000.0,2294000000.0,1792000000.0,2680000000.0
Beginning Cash Position,2294000000.0,1792000000.0,2680000000.0,2645000000.0
Effect Of Exchange Rate Changes,33000000.0,-21000000.0,-16000000.0,-17000000.0
Changes In Cash,390000000.0,523000000.0,-872000000.0,52000000.0
Financing Cash Flow,-1609000000.0,-1939000000.0,-1203000000.0,-2009000000.0
Cash Flow From Continuing Financing Activities,-1609000000.0,-1939000000.0,-1203000000.0,-2009000000.0
Net Other Financing Charges,,-3000000.0,,
Proceeds From Stock Option Exercised,71000000.0,86000000.0,130000000.0,142000000.0
Cash Dividends Paid,-591000000.0,-564000000.0,-509000000.0,-480000000.0
Common Stock Dividend Paid,-591000000.0,-564000000.0,-509000000.0,-480000000.0
Net Common Stock Issuance,-1064000000.0,-1422000000.0,-771000000.0,-1621000000.0
Common Stock Payments,-1064000000.0,-1422000000.0,-771000000.0,-1621000000.0
Net Issuance Payments Of Debt,-25000000.0,-36000000.0,-53000000.0,-50000000.0
Net Short Term Debt Issuance,,0.0,0.0,0.0
Short Term Debt Payments,,0.0,0.0,-1740000000.0
Short Term Debt Issuance,,0.0,0.0,1740000000.0
Net Long Term Debt Issuance,-25000000.0,-36000000.0,-53000000.0,-50000000.0
Long Term Debt Payments,-25000000.0,-686000000.0,-53000000.0,-50000000.0
Long Term Debt Issuance,0.0,650000000.0,0.0,1740000000.0
Investing Cash Flow,-331000000.0,-106000000.0,-2164000000.0,-1238000000.0
Cash Flow From Continuing Investing Activities,-331000000.0,-106000000.0,-2164000000.0,-1238000000.0
Net Investment Purchase And Sale,247000000.0,98000000.0,-333000000.0,265000000.0
Sale Of Investment,309000000.0,1369000000.0,300000000.0,467000000.0
Purchase Of Investment,-62000000.0,-1271000000.0,-633000000.0,-202000000.0
Net Business Purchase And Sale,-261000000.0,128000000.0,-1552000000.0,-1105000000.0
Sale Of Business,527000000.0,1041000000.0,1078000000.0,549000000.0
Purchase Of Business,-788000000.0,-913000000.0,-2630000000.0,-1654000000.0
Net PPE Purchase And Sale,-317000000.0,-332000000.0,-279000000.0,-398000000.0
Purchase Of PPE,-317000000.0,-332000000.0,-279000000.0,-398000000.0
Operating Cash Flow,2330000000.0,2568000000.0,2495000000.0,3299000000.0
Cash Flow From Continuing Operating Activities,2330000000.0,2568000000.0,2495000000.0,3299000000.0
Change In Working Capital,-189000000.0,-324000000.0,-488000000.0,813000000.0
Change In Other Working Capital,-4000000.0,-26000000.0,19000000.0,65000000.0
Change In Other Current Liabilities,-242000000.0,-392000000.0,-413000000.0,302000000.0
Change In Other Current Assets,123000000.0,343000000.0,348000000.0,73000000.0
Change In Payables And Accrued Expense,-23000000.0,-11000000.0,-35000000.0,109000000.0
Change In Payable,-23000000.0,-11000000.0,-35000000.0,109000000.0
Change In Account Payable,-23000000.0,-11000000.0,-35000000.0,109000000.0
Change In Receivables,-43000000.0,-238000000.0,-407000000.0,264000000.0
Changes In Account Receivables,-43000000.0,-238000000.0,-407000000.0,264000000.0
Other Non Cash Items,1000000.0,45000000.0,-1000000.0,119000000.0
Stock Based Compensation,176000000.0,261000000.0,246000000.0,232000000.0
Deferred Tax,-339000000.0,-273000000.0,27000000.0,184000000.0
Deferred Income Tax,-339000000.0,-273000000.0,27000000.0,184000000.0
Depreciation Amortization Depletion,555000000.0,569000000.0,574000000.0,559000000.0
Depreciation And Amortization,555000000.0,569000000.0,574000000.0,559000000.0
Net Income From Continuing Operations,2126000000.0,2290000000.0,2137000000.0,1392000000.0
