,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,39029163.0,38999597.0,38927563.0,39141913.0
Share Issued,39029163.0,38999597.0,38927563.0,39141913.0
Total Debt,3995000.0,4961000.0,3575000.0,4313000.0
Tangible Book Value,-26805000.0,-5979000.0,26684000.0,88340000.0
Invested Capital,-26805000.0,-5979000.0,28253000.0,90507000.0
Working Capital,10461000.0,31171000.0,59968000.0,99634000.0
Net Tangible Assets,-26805000.0,-5979000.0,26684000.0,88340000.0
Capital Lease Obligations,3995000.0,4961000.0,2006000.0,2146000.0
Common Stock Equity,-26805000.0,-5979000.0,26684000.0,88340000.0
Total Capitalization,-26805000.0,-5979000.0,26684000.0,90507000.0
Total Equity Gross Minority Interest,-23461000.0,-3007000.0,26377000.0,91821000.0
Minority Interest,3344000.0,2972000.0,-307000.0,3481000.0
Stockholders Equity,-26805000.0,-5979000.0,26684000.0,88340000.0
Gains Losses Not Affecting Retained Earnings,894000.0,436000.0,-523000.0,-297000.0
Other Equity Adjustments,,436000.0,-523000.0,-297000.0
Foreign Currency Translation Adjustments,894000.0,436000.0,,
Retained Earnings,-396302000.0,-375276000.0,-341997000.0,-277818000.0
Additional Paid In Capital,368599000.0,368857000.0,369200000.0,366451000.0
Capital Stock,4000.0,4000.0,4000.0,4000.0
Common Stock,4000.0,4000.0,4000.0,4000.0
Total Liabilities Net Minority Interest,48269000.0,49229000.0,55271000.0,25217000.0
Total Non Current Liabilities Net Minority Interest,40311000.0,41877000.0,40116000.0,11451000.0
Other Non Current Liabilities,,,709000.0,
Preferred Securities Outside Stock Equity,,,5454000.0,5196000.0
Employee Benefits,112000.0,85000.0,87000.0,
Tradeand Other Payables Non Current,3593000.0,3576000.0,622000.0,
Non Current Deferred Liabilities,33242000.0,34221000.0,37939000.0,7925000.0
Non Current Deferred Revenue,33242000.0,34221000.0,37939000.0,7925000.0
Long Term Debt And Capital Lease Obligation,3364000.0,3995000.0,1468000.0,3526000.0
Long Term Capital Lease Obligation,3364000.0,3995000.0,1468000.0,1359000.0
Long Term Debt,,,,2167000.0
Current Liabilities,7958000.0,7352000.0,15155000.0,13766000.0
Other Current Liabilities,143000.0,122000.0,366000.0,727000.0
Current Deferred Liabilities,1751000.0,1351000.0,1369000.0,1350000.0
Current Deferred Revenue,1751000.0,1351000.0,1369000.0,1350000.0
Current Debt And Capital Lease Obligation,631000.0,966000.0,2107000.0,787000.0
Current Capital Lease Obligation,631000.0,966000.0,538000.0,787000.0
Current Debt,,,1569000.0,
Other Current Borrowings,,,1569000.0,
Pensionand Other Post Retirement Benefit Plans Current,1429000.0,1330000.0,1803000.0,2222000.0
Payables And Accrued Expenses,4004000.0,3583000.0,9510000.0,8680000.0
Current Accrued Expenses,2581000.0,2470000.0,3858000.0,5607000.0
Payables,1423000.0,1113000.0,5652000.0,3073000.0
Total Tax Payable,16000.0,32000.0,3996000.0,857000.0
Income Tax Payable,,16000.0,3570000.0,0.0
Accounts Payable,1407000.0,1081000.0,1656000.0,2216000.0
Total Assets,24808000.0,46222000.0,81648000.0,117038000.0
Total Non Current Assets,6389000.0,7699000.0,6525000.0,3638000.0
Other Non Current Assets,332000.0,339000.0,271000.0,24000.0
Non Current Accounts Receivable,32000.0,8000.0,1304000.0,1256000.0
Net PPE,6025000.0,7352000.0,4950000.0,2358000.0
Accumulated Depreciation,-821000.0,-551000.0,-319000.0,-258000.0
Gross PPE,6846000.0,7903000.0,5269000.0,2616000.0
Leases,272000.0,272000.0,274000.0,116000.0
Construction In Progress,,0.0,1544000.0,0.0
Other Properties,5982000.0,6983000.0,2993000.0,2295000.0
Machinery Furniture Equipment,592000.0,648000.0,458000.0,205000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,18419000.0,38523000.0,75123000.0,113400000.0
Other Current Assets,170000.0,763000.0,1020000.0,358000.0
Restricted Cash,9941000.0,0.0,,
Prepaid Assets,306000.0,492000.0,1735000.0,3505000.0
Cash Cash Equivalents And Short Term Investments,8002000.0,37268000.0,72368000.0,109537000.0
Other Short Term Investments,193000.0,2872000.0,30743000.0,0.0
Cash And Cash Equivalents,7809000.0,34396000.0,41625000.0,109537000.0
