,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-932768.0,115544.0,599720.0
Tax Rate For Calcs,0.298,0.283,0.286,0.29
Total Unusual Items,0.0,-3296000.0,404000.0,2068000.0
Total Unusual Items Excluding Goodwill,0.0,-3296000.0,404000.0,2068000.0
Net Income From Continuing Operation Net Minority Interest,221435000.0,235425000.0,212521000.0,177159000.0
Reconciled Depreciation,18169000.0,13661000.0,-6426000.0,-1157000.0
Net Interest Income,486129000.0,504306000.0,413531000.0,415075000.0
Interest Expense,118340000.0,9155000.0,6080000.0,14284000.0
Interest Income,604469000.0,513461000.0,419611000.0,429359000.0
Normalized Income,221435000.0,237788232.0,212232544.0,175690720.0
Net Income From Continuing And Discontinued Operation,221435000.0,235425000.0,212521000.0,177159000.0
Diluted Average Shares,138461507.0,140012135.0,135381867.0,136206210.0
Basic Average Shares,138332598.0,139652019.0,135164972.0,136030613.0
Diluted EPS,1.59,1.67,1.56,1.3
Basic EPS,1.59,1.67,1.57,1.3
Diluted NI Availto Com Stockholders,219889000.0,233917000.0,211551000.0,176587000.0
Net Income Common Stockholders,219889000.0,233917000.0,211551000.0,176587000.0
Otherunder Preferred Stock Dividend,1546000.0,1508000.0,970000.0,572000.0
Net Income,221435000.0,235425000.0,212521000.0,177159000.0
Net Income Including Noncontrolling Interests,221435000.0,235425000.0,212521000.0,177159000.0
Net Income Continuous Operations,221435000.0,235425000.0,212521000.0,177159000.0
Tax Provision,93999000.0,92922000.0,85127000.0,72361000.0
Pretax Income,315434000.0,328347000.0,297648000.0,249520000.0
Special Income Charges,0.0,-3296000.0,-773000.0,1680000.0
Other Special Charges,,-2717000.0,-189000.0,-1680000.0
Restructuring And Mergern Acquisition,0.0,6013000.0,962000.0,0.0
Gain On Sale Of Security,0.0,0.0,0.0,0.0
Depreciation Amortization Depletion Income Statement,6452000.0,7566000.0,8240000.0,9352000.0
Depreciation And Amortization In Income Statement,6452000.0,7566000.0,8240000.0,9352000.0
Amortization,6452000.0,7566000.0,8240000.0,9352000.0
Amortization Of Intangibles Income Statement,6452000.0,7566000.0,8240000.0,9352000.0
Selling General And Administration,145947000.0,137892000.0,122494000.0,124247000.0
Selling And Marketing Expense,6756000.0,6296000.0,4623000.0,4488000.0
General And Administrative Expense,139191000.0,131596000.0,117871000.0,119759000.0
Other Gand A,,,11584000.0,11302000.0
Salaries And Wages,139191000.0,131596000.0,117871000.0,119759000.0
Total Revenue,547320000.0,552785000.0,461746000.0,464243000.0
Operating Revenue,547320000.0,552785000.0,461746000.0,464243000.0
Occupancy And Equipment,22109000.0,22737000.0,19756000.0,20622000.0
Professional Expense And Contract Services Expense,9082000.0,9362000.0,7967000.0,9460000.0
Other Non Interest Expense,46796000.0,32985000.0,31368000.0,29222000.0
