,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-30202395.0,-28349795.0,-12728660.0,-24529840.0
Tax Rate For Calcs,0.295,0.295,0.295,0.295
Normalized EBITDA,749680000.0,395242000.0,213294000.0,191510000.0
Total Unusual Items,-102381000.0,-96101000.0,-43148000.0,-83152000.0
Total Unusual Items Excluding Goodwill,-102381000.0,-96101000.0,-43148000.0,-83152000.0
Net Income From Continuing Operation Net Minority Interest,-253921000.0,-85606000.0,-26473000.0,-7104000.0
Reconciled Depreciation,235750000.0,138091000.0,77395000.0,64699000.0
Reconciled Cost Of Revenue,2303677000.0,1477037000.0,1179693000.0,866661000.0
EBITDA,647299000.0,299141000.0,170146000.0,108358000.0
EBIT,411549000.0,161050000.0,92751000.0,43659000.0
Net Interest Income,-606504000.0,-208854000.0,-98400000.0,-59829000.0
Interest Expense,535723000.0,208497000.0,95877000.0,56881000.0
Interest Income,16963000.0,6884000.0,1748000.0,2088000.0
Normalized Income,-181742395.0,-17854795.0,3946340.0,51518160.0
Net Income From Continuing And Discontinued Operation,-253921000.0,-85606000.0,-26473000.0,-7104000.0
Total Expenses,3330176000.0,2208488000.0,1795787000.0,1320771000.0
Rent Expense Supplemental,0.0,0.0,0.0,0.0
Total Operating Income As Reported,560340000.0,254587000.0,108142000.0,118421000.0
Diluted Average Shares,73917577.0,73917577.0,73917577.0,73917577.0
Basic Average Shares,73917577.0,73917577.0,73917577.0,73917577.0
Diluted EPS,-3.435191,-1.158128,-0.358142,-0.096107
Basic EPS,-3.435191,-1.158128,-0.358142,-0.096107
Diluted NI Availto Com Stockholders,-253921000.0,-85606000.0,-26473000.0,-7104000.0
Net Income Common Stockholders,-253921000.0,-85606000.0,-26473000.0,-7104000.0
Net Income,-253921000.0,-85606000.0,-26473000.0,-7104000.0
Minority Interests,-39577000.0,-8776000.0,-3450000.0,-1726000.0
Net Income Including Noncontrolling Interests,-214344000.0,-76830000.0,-23023000.0,-5378000.0
Net Income Continuous Operations,-214344000.0,-76830000.0,-23023000.0,-5378000.0
Tax Provision,90170000.0,29383000.0,19897000.0,-7844000.0
Pretax Income,-124174000.0,-47447000.0,-3126000.0,-13222000.0
Other Income Expense,-63401000.0,-81713000.0,-32658000.0,-76404000.0
Other Non Operating Income Expenses,32690000.0,10631000.0,7145000.0,5428000.0
Special Income Charges,-82401000.0,-6029000.0,-26995000.0,-10018000.0
Gain On Sale Of Ppe,4307000.0,-917000.0,0.0,-147000.0
Other Special Charges,62181000.0,,-134000.0,-1992000.0
Write Off,5684000.0,-1580000.0,27129000.0,16358000.0
Restructuring And Mergern Acquisition,18843000.0,6692000.0,0.0,-4495000.0
Earnings From Equity Interest,6290000.0,3757000.0,3345000.0,1320000.0
Gain On Sale Of Security,-19980000.0,-90072000.0,-16153000.0,-73134000.0
Net Non Operating Interest Income Expense,-606504000.0,-208854000.0,-98400000.0,-59829000.0
Total Other Finance Cost,87744000.0,7241000.0,4271000.0,5036000.0
Interest Expense Non Operating,535723000.0,208497000.0,95877000.0,56881000.0
Interest Income Non Operating,16963000.0,6884000.0,1748000.0,2088000.0
Operating Income,545731000.0,243120000.0,127932000.0,123011000.0
Operating Expense,889615000.0,636584000.0,559003000.0,406417000.0
Other Taxes,22270000.0,17440000.0,15583000.0,12727000.0
Provision For Doubtful Accounts,-8893000.0,-10743000.0,-759000.0,0.0
Depreciation Amortization Depletion Income Statement,98866000.0,43224000.0,20304000.0,17006000.0
Depreciation And Amortization In Income Statement,98866000.0,43224000.0,20304000.0,17006000.0
Amortization,74726000.0,28726000.0,10393000.0,5653000.0
Amortization Of Intangibles Income Statement,74726000.0,28726000.0,10393000.0,5653000.0
Depreciation Income Statement,24140000.0,14498000.0,9911000.0,11353000.0
Selling General And Administration,777372000.0,586663000.0,523875000.0,376684000.0
Selling And Marketing Expense,123698000.0,109580000.0,107097000.0,86396000.0
General And Administrative Expense,653674000.0,477083000.0,416778000.0,290288000.0
Other Gand A,248915000.0,228888000.0,180221000.0,101280000.0
Insurance And Claims,0.0,0.0,0.0,0.0
Rent And Landing Fees,0.0,0.0,0.0,0.0
Salaries And Wages,404759000.0,248195000.0,236557000.0,189008000.0
Gross Profit,1435346000.0,879704000.0,686935000.0,529428000.0
Cost Of Revenue,2440561000.0,1571904000.0,1236784000.0,914354000.0
Total Revenue,3875907000.0,2451608000.0,1923719000.0,1443782000.0
Operating Revenue,3875907000.0,2451608000.0,1923719000.0,1443782000.0
