,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-7929234.0,-6876620.0,-22538230.0,-10387782.0,
Repayment Of Debt,-2379000.0,-300000.0,0.0,0.0,
Issuance Of Debt,6127334.0,2663000.0,0.0,1300000.0,
Issuance Of Capital Stock,3994222.0,0.0,35044524.0,8992165.0,
Capital Expenditure,,-115033.0,-8302893.0,,-700399.0
Interest Paid Supplemental Data,270170.0,89589.0,0.0,644319.0,
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0,
End Cash Position,1409070.0,16274.0,493910.0,105931.0,
Beginning Cash Position,16274.0,17805.0,105931.0,1535760.0,
Effect Of Exchange Rate Changes,0.0,0.0,-7487.0,459834.0,
Changes In Cash,1392796.0,-1531.0,395466.0,-1889663.0,
Financing Cash Flow,8298774.0,2490527.0,25936873.0,8498119.0,
Cash From Discontinued Financing Activities,0.0,0.0,-9698610.0,-1935391.0,
Cash Flow From Continuing Financing Activities,8298774.0,2490527.0,35635483.0,10433510.0,
Net Other Financing Charges,,354903.0,645096.0,297393.0,166032.0
Interest Paid Cff,-595685.0,-227376.0,-54137.0,-156048.0,
Proceeds From Stock Option Exercised,1151903.0,0.0,0.0,,
Cash Dividends Paid,0.0,0.0,0.0,0.0,
Net Common Stock Issuance,3994222.0,0.0,35044524.0,8992165.0,
Common Stock Issuance,3994222.0,0.0,35044524.0,8992165.0,
Net Issuance Payments Of Debt,3748334.0,2363000.0,0.0,1300000.0,
Net Short Term Debt Issuance,-819000.0,819000.0,0.0,0.0,
Short Term Debt Payments,-819000.0,0.0,0.0,-1328981.0,
Short Term Debt Issuance,0.0,819000.0,0.0,0.0,
Net Long Term Debt Issuance,4567334.0,1544000.0,0.0,1300000.0,
Long Term Debt Payments,-1560000.0,-300000.0,0.0,0.0,
Long Term Debt Issuance,6127334.0,1844000.0,0.0,1300000.0,
Investing Cash Flow,1023256.0,4269529.0,-11306070.0,0.0,
Cash From Discontinued Investing Activities,0.0,0.0,-3177.0,0.0,
Cash Flow From Continuing Investing Activities,1023256.0,4269529.0,-11302893.0,0.0,
Net Other Investing Changes,4668828.0,4384562.0,,,
Net Investment Purchase And Sale,-3645822.0,0.0,-3000000.0,0.0,
Purchase Of Investment,-3645822.0,0.0,-3000000.0,0.0,
Net Business Purchase And Sale,250.0,0.0,0.0,0.0,
Sale Of Business,250.0,0.0,0.0,0.0,
Net PPE Purchase And Sale,0.0,-115033.0,-8302893.0,0.0,
Purchase Of PPE,0.0,-115033.0,-8302893.0,0.0,
Operating Cash Flow,-7929234.0,-6761587.0,-14235337.0,-10387782.0,
Cash From Discontinued Operating Activities,0.0,0.0,10080079.0,-8992926.0,
Cash Flow From Continuing Operating Activities,-7929234.0,-6761587.0,-24315416.0,-1394856.0,
Change In Working Capital,-4174782.0,-4641045.0,-20152440.0,193468.0,
Change In Other Working Capital,,,,2970962.0,-3331294.0
Change In Other Current Liabilities,,,,,-45716.0
Change In Other Current Assets,-2676138.0,-5832252.0,-192351.0,0.0,
Change In Payables And Accrued Expense,617647.0,698990.0,-55151.0,276210.0,
Change In Payable,617647.0,698990.0,-55151.0,276210.0,
Change In Account Payable,-667912.0,667912.0,0.0,0.0,
Change In Tax Payable,0.0,0.0,-349960.0,0.0,
Change In Income Tax Payable,0.0,0.0,-349960.0,0.0,
Change In Prepaid Assets,865816.0,-522772.0,-19218188.0,-111682.0,
Change In Inventory,,,,-223696.0,318478.0
Change In Receivables,-2982107.0,1014989.0,-686750.0,28940.0,
Changes In Account Receivables,,,,-6699357.0,2615184.0
Other Non Cash Items,3649433.0,585371.0,54137.0,287736.0,
Stock Based Compensation,73230.0,67271.0,1622086.0,1889173.0,
Provisionand Write Offof Assets,1131988.0,3273860.0,0.0,0.0,
Asset Impairment Charge,8869066.0,17483368.0,50463.0,0.0,
Deferred Tax,,,,-1581005.0,-166673.0
Deferred Income Tax,,,,-1581005.0,-166673.0
Depreciation Amortization Depletion,900938.0,5361955.0,276763.0,0.0,
Depreciation And Amortization,900938.0,5361955.0,276763.0,0.0,
Depreciation,900938.0,5361955.0,276763.0,0.0,
Operating Gains Losses,-94149.0,-676015.0,-823749.0,-125215.0,
Net Income From Continuing Operations,-18284958.0,-28216352.0,-5342676.0,-3640018.0,
