,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Treasury Shares Number,,0.0,,,
Preferred Shares Number,,,,,3000.0
Ordinary Shares Number,25492782.0,25492782.0,28325314.0,28325314.0,
Share Issued,25492782.0,25492782.0,28325314.0,28325314.0,
Tangible Book Value,101391974.0,92994638.0,104950506.0,137735616.0,
Net Tangible Assets,101391974.0,92994638.0,104950506.0,137735616.0,
Common Stock Equity,101391974.0,92994638.0,104950506.0,137735616.0,
Total Equity Gross Minority Interest,101391974.0,92994638.0,104950506.0,137735616.0,
Stockholders Equity,101391974.0,92994638.0,104950506.0,137735616.0,
Retained Earnings,-13713305.0,-22146019.0,-19660037.0,13061303.0,
Capital Stock,115105279.0,115140657.0,124610543.0,124674313.0,
Common Stock,115105279.0,115140657.0,124610543.0,124674313.0,
Total Liabilities Net Minority Interest,60790009.0,62014274.0,70715798.0,82816755.0,
Preferred Securities Outside Stock Equity,51000000.0,59965406.0,69905193.0,74847325.0,
Payables,9671292.0,1943145.0,706042.0,7874339.0,
Other Payable,9267584.0,880.0,2033.0,39682.0,
Accounts Payable,403708.0,1942265.0,704009.0,7834657.0,
Total Assets,162181983.0,155008912.0,175666304.0,220552371.0,
Investments And Advances,159642938.0,152517727.0,172653740.0,214639563.0,
Investmentin Financial Assets,159642938.0,152517727.0,172653740.0,214639563.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,159642938.0,152517727.0,172653740.0,214639563.0,
Receivables,2494407.0,2488840.0,3010219.0,5910461.0,
Cash And Cash Equivalents,42612.0,,,,
Cash Financial,42612.0,,,,
Cash Cash Equivalents And Federal Funds Sold,42612.0,,,,
