,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-78549000.0,-54692000.0,-59636000.0,-30415000.0
Total Unusual Items,137000.0,3425000.0,-4034000.0,-1746000.0
Total Unusual Items Excluding Goodwill,137000.0,3425000.0,-4034000.0,-1746000.0
Net Income From Continuing Operation Net Minority Interest,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Reconciled Depreciation,424000.0,251000.0,168000.0,49000.0
Reconciled Cost Of Revenue,,,0.0,664000.0
EBITDA,-78412000.0,-51267000.0,-63670000.0,-32161000.0
EBIT,-78836000.0,-51518000.0,-63838000.0,-32210000.0
Net Interest Income,619000.0,603000.0,241000.0,50000.0
Interest Expense,,,0.0,10000.0
Interest Income,619000.0,603000.0,241000.0,60000.0
Normalized Income,-78217000.0,-50915000.0,-63597000.0,-30474000.0
Net Income From Continuing And Discontinued Operation,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Total Expenses,78836000.0,51518000.0,63838000.0,31388000.0
Diluted Average Shares,8297369.0,4879704.0,4402295.0,2631864.0
Basic Average Shares,8297369.0,4879704.0,4402295.0,2631864.0
Diluted EPS,-9.5,-9.88,-15.2,-12.16
Basic EPS,-9.5,-9.88,-15.2,-12.16
Diluted NI Availto Com Stockholders,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Net Income Common Stockholders,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Net Income,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Net Income Including Noncontrolling Interests,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Net Income Continuous Operations,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Pretax Income,-78080000.0,-47490000.0,-67631000.0,-32220000.0
Other Income Expense,137000.0,3425000.0,-4034000.0,-1746000.0
Other Non Operating Income Expenses,,,,-482000.0
Special Income Charges,0.0,-342000.0,-3696000.0,-1286000.0
Write Off,,,0.0,574000.0
Impairment Of Capital Assets,,,0.0,230000.0
Restructuring And Mergern Acquisition,0.0,342000.0,3696000.0,482000.0
Gain On Sale Of Security,137000.0,3767000.0,-338000.0,-460000.0
Net Non Operating Interest Income Expense,619000.0,603000.0,241000.0,50000.0
Interest Expense Non Operating,,,0.0,10000.0
Interest Income Non Operating,619000.0,603000.0,241000.0,60000.0
Operating Income,-78836000.0,-51518000.0,-63838000.0,-30524000.0
Operating Expense,78836000.0,51518000.0,63838000.0,30724000.0
Research And Development,33258000.0,26145000.0,19809000.0,4207000.0
Selling General And Administration,45578000.0,25373000.0,44029000.0,26517000.0
Selling And Marketing Expense,1895000.0,881000.0,1466000.0,649000.0
General And Administrative Expense,43683000.0,24492000.0,42563000.0,25868000.0
Other Gand A,21549000.0,13534000.0,17065000.0,9447000.0
Salaries And Wages,22134000.0,10958000.0,25498000.0,16421000.0
Gross Profit,,,0.0,200000.0
Cost Of Revenue,,,0.0,664000.0
Total Revenue,0.0,0.0,0.0,864000.0
Operating Revenue,0.0,0.0,0.0,864000.0
