,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,126783589.0,126783589.0,126783589.0,126783589.0,
Share Issued,126783589.0,126783589.0,126783589.0,126783589.0,
Net Debt,33183000000.0,11059000000.0,16522000000.0,10918000000.0,
Total Debt,45681000000.0,19106000000.0,34465000000.0,28087000000.0,
Tangible Book Value,11656000000.0,9876000000.0,15565000000.0,12598000000.0,
Invested Capital,56464000000.0,29233000000.0,50262000000.0,41069000000.0,
Working Capital,9965000000.0,8135000000.0,14193000000.0,11412000000.0,
Net Tangible Assets,11656000000.0,9876000000.0,15565000000.0,12598000000.0,
Capital Lease Obligations,1661000000.0,350000000.0,239000000.0,477000000.0,
Common Stock Equity,12444000000.0,10477000000.0,16036000000.0,12982000000.0,
Total Capitalization,12444000000.0,10477000000.0,16036000000.0,12982000000.0,
Total Equity Gross Minority Interest,12444000000.0,10477000000.0,16036000000.0,12982000000.0,
Stockholders Equity,12444000000.0,10477000000.0,16036000000.0,12982000000.0,
Retained Earnings,11580000000.0,9613000000.0,15172000000.0,12377000000.0,
Additional Paid In Capital,478000000.0,478000000.0,478000000.0,504000000.0,
Capital Stock,386000000.0,386000000.0,386000000.0,101000000.0,
Common Stock,386000000.0,386000000.0,386000000.0,101000000.0,
Total Liabilities Net Minority Interest,755956000000.0,350140000000.0,524091000000.0,473147000000.0,
Total Non Current Liabilities Net Minority Interest,1277000000.0,317000000.0,60000000.0,299000000.0,
Other Non Current Liabilities,,,,239000000.0,
Long Term Debt And Capital Lease Obligation,1277000000.0,92000000.0,0.0,239000000.0,
Long Term Capital Lease Obligation,1277000000.0,92000000.0,0.0,239000000.0,
Long Term Debt,,,,,3000000.0
Long Term Provisions,,225000000.0,60000000.0,60000000.0,60000000.0
Current Liabilities,754679000000.0,349823000000.0,524031000000.0,472848000000.0,
Other Current Liabilities,708489000000.0,329724000000.0,485647000000.0,440951000000.0,
Current Debt And Capital Lease Obligation,44404000000.0,19014000000.0,34465000000.0,28087000000.0,
Current Capital Lease Obligation,384000000.0,258000000.0,239000000.0,238000000.0,
Current Debt,44020000000.0,18756000000.0,34226000000.0,28087000000.0,
Other Current Borrowings,44020000000.0,18756000000.0,34026000000.0,28087000000.0,
Line Of Credit,,0.0,200000000.0,2000000.0,5000000.0
Pensionand Other Post Retirement Benefit Plans Current,241000000.0,0.0,499000000.0,522000000.0,
Current Provisions,120000000.0,,,,
Payables And Accrued Expenses,1425000000.0,1085000000.0,3420000000.0,3810000000.0,
Current Accrued Expenses,697000000.0,933000000.0,656000000.0,984000000.0,
Payables,728000000.0,152000000.0,2764000000.0,3810000000.0,
Other Payable,50000000.0,102000000.0,345000000.0,9000000.0,
Dueto Related Parties Current,125000000.0,43000000.0,61000000.0,244000000.0,
Total Tax Payable,553000000.0,7000000.0,2358000000.0,3810000000.0,
Income Tax Payable,486000000.0,1000000.0,2232000000.0,3810000000.0,
Total Assets,768400000000.0,360617000000.0,540127000000.0,486129000000.0,
Total Non Current Assets,3756000000.0,2659000000.0,1903000000.0,1869000000.0,
Other Non Current Assets,28000000.0,96000000.0,320000000.0,50000000.0,
Non Current Prepaid Assets,575000000.0,539000000.0,,,
Non Current Deferred Assets,353000000.0,739000000.0,437000000.0,443000000.0,
Non Current Deferred Taxes Assets,353000000.0,739000000.0,437000000.0,443000000.0,
Investments And Advances,39000000.0,40000000.0,314000000.0,311000000.0,
Investmentin Financial Assets,39000000.0,40000000.0,314000000.0,311000000.0,
Available For Sale Securities,39000000.0,40000000.0,314000000.0,311000000.0,
Goodwill And Other Intangible Assets,788000000.0,601000000.0,471000000.0,384000000.0,
Other Intangible Assets,788000000.0,601000000.0,471000000.0,384000000.0,
Net PPE,1973000000.0,644000000.0,361000000.0,681000000.0,
Accumulated Depreciation,-1700000000.0,-1535000000.0,-1181000000.0,-855000000.0,
Gross PPE,3673000000.0,2179000000.0,1542000000.0,1536000000.0,
Leases,253000000.0,455000000.0,391000000.0,389000000.0,
Construction In Progress,299000000.0,0.0,,,
Other Properties,2972000000.0,1535000000.0,986000000.0,986000000.0,
Machinery Furniture Equipment,149000000.0,189000000.0,165000000.0,161000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,764644000000.0,357958000000.0,538224000000.0,484260000000.0,
Other Current Assets,693795000000.0,308218000000.0,464425000000.0,417068000000.0,
Restricted Cash,59256000000.0,40936000000.0,55488000000.0,49482000000.0,
Prepaid Assets,0.0,140000000.0,,,
Receivables,719000000.0,928000000.0,590000000.0,527000000.0,
Accounts Receivable,719000000.0,928000000.0,590000000.0,527000000.0,
Cash Cash Equivalents And Short Term Investments,10874000000.0,7736000000.0,17721000000.0,17183000000.0,
Other Short Term Investments,37000000.0,39000000.0,17000000.0,14000000.0,
Cash And Cash Equivalents,10837000000.0,7697000000.0,17704000000.0,17169000000.0,
