,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2699128.0,-4410300.0,0.0,0.0
Tax Rate For Calcs,0.244,0.241,0.23,0.231
Normalized EBITDA,352800000.0,554368000.0,406222000.0,222584000.0
Total Unusual Items,-11062000.0,-18300000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-11062000.0,-18300000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,142164000.0,294648000.0,210459000.0,71100000.0
Reconciled Depreciation,145729000.0,140039000.0,124221000.0,118391000.0
Reconciled Cost Of Revenue,4049010000.0,4455484000.0,3359856000.0,2712035000.0
EBITDA,341738000.0,536068000.0,406222000.0,222584000.0
EBIT,196009000.0,396029000.0,282001000.0,104193000.0
Net Interest Income,5634000.0,-3853000.0,-7688000.0,-8081000.0
Interest Expense,9094000.0,7726000.0,8914000.0,11697000.0
Interest Income,14728000.0,3873000.0,1226000.0,3616000.0
Normalized Income,150526872.0,308537700.0,210459000.0,71100000.0
Net Income From Continuing And Discontinued Operation,195433000.0,298209000.0,213521000.0,71100000.0
Total Expenses,4243762000.0,4616182000.0,3489207000.0,2841885000.0
Rent Expense Supplemental,1642669000.0,2100663000.0,1349106000.0,974835000.0
Total Operating Income As Reported,172619000.0,394526000.0,276978000.0,98278000.0
Diluted Average Shares,24634617.0,25504508.0,26772126.0,26422523.0
Basic Average Shares,24018801.0,24585205.0,25471939.0,25410232.0
Diluted EPS,7.93,11.69,7.98,2.69
Basic EPS,8.14,12.13,8.38,2.8
Diluted NI Availto Com Stockholders,195433000.0,298209000.0,213521000.0,71100000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,195433000.0,298209000.0,213521000.0,71100000.0
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,195433000.0,298209000.0,213521000.0,71100000.0
Net Income Including Noncontrolling Interests,195433000.0,298209000.0,213521000.0,71100000.0
Net Income Discontinuous Operations,53269000.0,3561000.0,3062000.0,
Net Income Continuous Operations,142164000.0,294648000.0,210459000.0,71100000.0
Tax Provision,44751000.0,93655000.0,62628000.0,21396000.0
Pretax Income,186915000.0,388303000.0,273087000.0,92496000.0
Other Income Expense,-2400000.0,-20670000.0,3797000.0,2299000.0
Other Non Operating Income Expenses,8662000.0,-2370000.0,3797000.0,2299000.0
Special Income Charges,-11062000.0,-18300000.0,0.0,0.0
Gain On Sale Of Ppe,,,8600000.0,3309000.0
Gain On Sale Of Business,,,6900000.0,0.0
Impairment Of Capital Assets,30162000.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,-19100000.0,18300000.0,0.0,0.0
Net Non Operating Interest Income Expense,5634000.0,-3853000.0,-7688000.0,-8081000.0
Interest Expense Non Operating,9094000.0,7726000.0,8914000.0,11697000.0
Interest Income Non Operating,14728000.0,3873000.0,1226000.0,3616000.0
Operating Income,183681000.0,412826000.0,276978000.0,98278000.0
Operating Expense,194752000.0,160698000.0,129351000.0,129850000.0
Other Operating Expenses,194752000.0,160698000.0,129351000.0,129850000.0
Selling General And Administration,,,452242000.0,359725000.0
General And Administrative Expense,,,452242000.0,359725000.0
Other Gand A,,,414442000.0,326157000.0
Insurance And Claims,,,37800000.0,33568000.0
Gross Profit,378433000.0,573524000.0,406329000.0,228128000.0
Cost Of Revenue,4049010000.0,4455484000.0,3359856000.0,2712035000.0
Total Revenue,4427443000.0,5029008000.0,3766185000.0,2940163000.0
Operating Revenue,4427443000.0,5029008000.0,3766185000.0,2940163000.0
