,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Free Cash Flow,2432392.0,11841908.0,-302265.0,4076996.0,
Repurchase Of Capital Stock,-6686861.0,-11954765.0,,-48750000.0,
Repayment Of Debt,,-2760000.0,-910000.0,-1260000.0,-455000.0
Issuance Of Debt,6765000.0,,,,
Issuance Of Capital Stock,,86861.0,,48800000.0,
End Cash Position,31456.0,0.0,0.0,3140153.0,
Beginning Cash Position,0.0,0.0,3140153.0,2058944.0,
Changes In Cash,31456.0,0.0,-3140153.0,1081209.0,
Financing Cash Flow,-2400936.0,-11841908.0,-2837888.0,-2995787.0,
Net Other Financing Charges,0.0,5296101.0,1825135.0,2519572.0,
Cash Dividends Paid,-2479075.0,-2510105.0,-3753023.0,-4189253.0,
Common Stock Dividend Paid,-2479075.0,-2510105.0,-3753023.0,-4189253.0,
Net Preferred Stock Issuance,-6600000.0,-5000000.0,,50000.0,
Preferred Stock Payments,-6600000.0,-5000000.0,,-48750000.0,
Preferred Stock Issuance,,,,48800000.0,
Net Common Stock Issuance,-86861.0,-6867904.0,,,
Common Stock Payments,-86861.0,-6954765.0,,,
Common Stock Issuance,,86861.0,,,
Net Issuance Payments Of Debt,6765000.0,-2760000.0,-910000.0,-1260000.0,
Net Long Term Debt Issuance,6765000.0,-2760000.0,-910000.0,-1260000.0,
Long Term Debt Payments,,-2760000.0,-910000.0,-1260000.0,-455000.0
Long Term Debt Issuance,6765000.0,,,,
Operating Cash Flow,2432392.0,11841908.0,-302265.0,4076996.0,
Change In Working Capital,-10088.0,164054.0,175128.0,104639.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Other Current Assets,8.0,-1.0,3.0,-83.0,
Change In Accrued Expense,14166.0,4842.0,-27051.0,22043.0,
Change In Payable,43973.0,135777.0,-24526.0,-18312.0,
Change In Receivables,-68235.0,23436.0,226702.0,100991.0,
Other Non Cash Items,186698.0,297803.0,644948.0,519789.0,
Gain Loss On Investment Securities,-4997350.0,9807121.0,17216795.0,-1495617.0,
Net Income From Continuing Operations,7253132.0,1572930.0,-18339136.0,4948185.0,
